DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.8.1.(1),Pipe and Fittings,"Pipes and fittings to be used for drainage and venting of acid and corrosive wastes shall conform to,(a) ASTM A518 / A518M, ""Corrosion-Resistant High-Silicon Iron Castings"", (b) ASTM C1053, ""Borosilicate Glass Pipe and Fittings for Drain, Waste, and Vent (DWV) Applications"", or (c) CAN/CSA-B181.3, ""Polyolefin and Polyvinylidene Fluoride (PVDF) Laboratory Drainage Systems"".",2.0,2,8,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.6.4.(3),Protection from Backflow (See Appendix A.),"Except as provided in Sentences (4) and (5), where a building drain or a branch may be subject to backflow,(a) a backwater valve shall be installed on every fixture drain connected to it when the fixture is located below the level of the adjoining street, or (b) a backwater valve shall be installed to protect fixtures which are below the upstream sanitary manhole cover when a residential building is served by a public sanitary sewer.",2.0,4,6,4,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.5.1.(1),Maximum Temperature of Hot Water,"Except as provided in Sentences (2) and 7.6.5.3.(1), the maximum temperature of hot water supplied by fittings to fixtures in a residential occupancy shall not exceed 49°C.",2.0,6,5,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.6.7.(2),Ball Tests,The diameter of the ball shall be not less than 50 mm where the size of the pipe is 4 in. or more.,2.0,3,6,7,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.7.(1),Public Washrooms,The water supply to each fixture in a washroom for public use shall be individually valved and each valve shall be accessible.,2.0,6,1,7,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.9.2.(4),Solder and Fluxes,"Brazing alloys shall conform to ANSI/AWS A5.8M / A5.8, ""Filler Metals for Brazing and Brazed Welding"", BCuP range.",2.0,2,9,2,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.10.1.(1),Floor Flanges,"Brass floor flanges shall be certified to CSA B158.1, ""Cast Brass Solder Joint Drainage, Waste and Vent Fittings"".",2.0,2,10,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.5.1.(1),Venting of Sanitary Sewage Sumps,Every sump or tank that receives sanitary sewage shall be provided with a vent pipe that is connected to the top of the sump or tank.,2.0,5,5,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.10.10.(2),Rain Leaders,"If the horizontal offset is more than 6 m long, the rain leader shall conform to Table 7.4.10.9.",2.0,4,10,10,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.6.3.(1),Tests of Venting Systems,"Every venting system shall be capable of withstanding without leakage a water test, air test and final test.",2.0,3,6,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.5.1.(3),Traps for Sanitary Drainage Systems,"One trap may serve a group of floor drains and hub drains, a group of shower drains, a group of washing machines or a group of laboratory sinks if the fixtures,(a) are in the same room, and (b) are not located where they can receive food or other organic matter.",2.0,4,5,1,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.12.(3),Relief Valves (See Appendix A.),A pressure relief valve and temperature relief valve may be combined where Sentences (1) and (2) are complied with.,2.0,6,1,12,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.15.(1),Mobile Home Water Service,"A water service pipe intended to serve a mobile home shall,(a) be not less than ¾ in. in size, (b) be terminated above ground, and (c) be provided with, (i) a tamperproof terminal connection that is capable of being repeatedly connected, disconnected and sealed, (ii) a protective concrete pad, (iii) a means to protect it from frost heave, and (iv) a curb stop and a means of draining that part of the pipe located above the frost line when not in use.",2.0,6,1,15,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.1.5.4.(2),Separate Services,An ancillary building on the same property as the main building may be served by the same service.,2.0,1,5,4,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.7.8.(1),Lead Waste Pipe and Fittings,Lead waste pipe and fittings shall not be used in a water system or for a building sewer.,2.0,2,7,8,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.7.1.1.(2),Non-Potable Connection,"Make-up water may be supplied to the non-potable water system by,(a) a reduced pressure backflow preventer, or (b) an air gap.",2.0,7,1,1,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.3.4.(2),Size,"Except as permitted in Sentence (3), the size of a supply pipe that serves a fixture or device shall conform to Table 7.6.3.2.A.",2.0,6,3,4,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.6.7.(6),Steel Pipe,All steel pipe of 4 in. size and smaller shall be schedule 40 or heavier and fittings of less than 2 in. size shall be galvanized screw fittings.,2.0,2,6,7,6
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.6.(1),Polyethylene Pipe Used Underground,"Polyethylene pipe used underground in a drainage system for rehabilitation of existing systems using trenchless technology shall conform to ASTM F714, ""Polyethylene (PE) Plastic Pipe (DR-PR) Based on Outside Diameter"" and shall be HDPE 3408, SDR 17 or heavier. (See Appendix A.)",2.0,2,5,6,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.4.3.(1),Interceptors,"Except for suites of residential occupancy, where a fixture discharges sewage that includes fats, oils or grease and is located in an area where food is cooked, processed or prepared, it shall discharge through a grease interceptor. (See Appendix A.)",2.0,4,4,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.2.1.(4),Connections to Sanitary Drainage Systems,"Where a change in direction of more than 45° occurs in a soil or waste pipe that serves more than one clothes washer, and in which pressure zones are created by detergent suds, no other soil or waste pipe shall be connected to it within a length less than, (a) 40 times the size of the soil or waste pipe or 2.44 m maximum vertical, whichever is less, before the change in direction, and (b) 10 times the size of the nominally horizontal soil or waste pipe after the change in direction. (See Appendix A.)",2.0,4,2,1,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.11.1.(1),"Design, Construction, Installation and Testing","Except as provided in Articles 7.2.11.2. to 7.2.11.4., and 7.3.7.2, the design, construction, installation and testing of fire service mains and water service pipe combined with fire service mains shall be in conformance with NFPA 24, ""Installation of Private Fire Service Mains and Their Appurtenances"".",2.0,2,11,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.10.12.(1),Reducing Valves,"Direct acting water pressure reducing valves for domestic water supply systems shall conform to CAN/CSA-B356, ""Water Pressure Reducing Valves for Domestic Water Supply Systems"".",2.0,2,10,12,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.7.2.(5),Size and Spacing of Cleanouts,"Manholes shall be located at all junctions and all changes in grade, size or alignment (except for curvilinear on a sanitary building sewer that is 8 in. or larger in size.",2.0,4,7,2,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.4.4.(1),Neutralizing and Dilution Tanks,"Where a fixture or equipment discharges corrosive or acid waste, it shall discharge into a neutralizing or diluting tank that is connected to the sanitary drainage system through,(a) a trap, or (b) indirect connection. (See Appendix A.)",2.0,4,4,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.6.2.(3),Vent Pipe Connections (See Appendix A.),Unused vent pipes installed for future connections shall be permanently capped with an end cleanout or an adapter and plug.,2.0,5,6,2,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.6.5.(8),Terminals,Flashing shall be of material specified in Article 7.2.10.14. and on a shingled roof shall have a minimum dimension of 500 mm by 500 mm.,2.0,5,6,5,8
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.13.(4),Polyethylene/Aluminum/Polyethylene Composite Pipe and Fittings,"PE/AL/PE pipe with a pressure rating of 690 kPa or greater at 82ºC shall be used with fittings that conform to CSA B137.10, ""Crosslinked Polyethylene/Aluminum/Crosslinked Polyethylene (PEX-AL-PEX) Composite Pressure-Pipe Systems"", in a hot water system.",2.0,2,5,13,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.9.1.(1),Cement-Mortar,Cement-mortar shall not be used for jointing.,2.0,2,9,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.15.(1),Polypropylene Pipe and Fittings,"Polypropylene pipe and fittings used for hot and cold potable water systems shall conform to CSA B137.11, ""Polypropylene (PP-R) Pipe and Fittings for Pressure Applications"". (See Appendix A.)",2.0,2,5,15,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.3.1.(1),Plumbing Fixtures,"Sanitary units, bathtubs and shower baths shall not be installed adjacent to wall and floor surfaces that are pervious to water.",2.0,4,3,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.3.12.(2),Copper Joints Used Underground,Compression fittings shall not be used underground under a building.,2.0,3,3,12,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.7.4.(2),Location of Cleanouts,A cleanout shall not be located in a floor assembly in a manner that may constitute a hazard and shall not be used as a floor drain.,2.0,4,7,4,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.1.5.3.(3),Water Distribution Systems,"Rainwater that is free of solids and treated to conform to Article 7.7.4.1. is permitted to be used as a water supply for,(a) clothes washers, (b) laundry trays, (c) mop sinks, (d) bedpan washers, (e) water closets, (f) urinals, (g) hose bibbs, (h) sub-surface irrigation, or (i) the priming of traps.",2.0,1,5,3,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.7.1.(1),Application of Tests,"After a section of a potable water system has been completed, and before it is placed in operation, a water test or an air test shall be conducted.",2.0,3,7,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.2.4.(1),Concealed Overflows,A dishwashing sink and a food preparation sink shall not have concealed overflows.,2.0,2,2,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.10.2.(1),Hydraulic Loads for Fixtures,The hydraulic load from a fixture that is listed in Table 7.4.9.3. is the number of fixture units set forth in the Table.,2.0,4,10,2,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.6.7.(3),Steel Pipe,"Galvanized steel pipe and fittings shall not be used in a water distribution system except, (a) in buildings of industrial occupancy, or (b) for the repair of existing galvanized steel piping systems. (See Appendix A.)",2.0,2,6,7,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.7.3.(2),Additional Circuit Vents and Relief Vents,"The size of the soil or waste pipe acting as a relief vent in accordance with Sentence 7.5.3.1.(4) shall be in conformance with Table 7.4.10.6., 7.4.10.7. or 7.5.8.1. or Article 7.5.7.1., whichever size is the largest considering the hydraulic load drained into the soil or waste pipe.",2.0,5,7,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.2.1.(4),Caulked Lead Drainage Joints,A length of hub and spigot pipe and pipe fittings in a drainage system shall be installed with the hub at the upstream end.,2.0,3,2,1,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.10.9.(2),Drinking Fountain Bubblers,Every drinking fountain bubbler shall include a means of regulating the flow to the orifice.,2.0,2,10,9,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.9.(1),Air Gap,An air gap shall not be located in a noxious environment.,2.0,6,2,9,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.3.8.(5),Connection of Floor Outlet Fixtures,"Where a lead water closet stub is used, the length of the stub below the floor flange shall be at least 75 mm.",2.0,3,3,8,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.4.(2),Vitrified Clay Pipe and Fittings,"Couplings and joints for vitrified clay pipe shall be certified to CSA A60.3-M, ""Vitrified Clay Pipe Joints"".",2.0,2,5,4,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.2.(1),Drainage,A water distribution system shall be installed so that the system can be drained or blown out with air and outlets for this purpose shall be provided.,2.0,6,1,2,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.7.2.(2),Size Restriction,Every sanitary building drain shall terminate at its upstream end in a stack of at least 3 in. size.,2.0,5,7,2,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.7.1.(2),Cleanouts for Drainage Systems,A cleanout fitting shall be provided on the upstream side and directly over every running trap.,2.0,4,7,1,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.3.4.(1),Unions and Slip Joints,Running thread and packing nut connections and unions with a gasket seal shall not be used downstream of a trap weir in a drainage system or in a venting system.,2.0,3,3,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.5.2.(4),Venting of Interceptors,"The vent pipes referred to in Sentence (1) are permitted to be one size smaller than the largest connected drainage pipe but not less than 1¼ in. in size, or can be sized in accordance with the manufacturer’s recommendations.",2.0,5,5,2,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.6.1.(3),Tests and Inspection of Drainage or Venting Systems,"Where a prefabricated system is assembled off the building site in such a manner that it cannot be inspected and tested on site, off-site inspections and tests shall be conducted.",2.0,3,6,1,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.6.1.(4),Tests and Inspection of Drainage or Venting Systems,"Where a prefabricated system is installed as part of a drainage system and venting system, all other plumbing work shall be tested and inspected and a final test shall be carried out on the complete system.",2.0,3,6,1,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.8.1.(2),Hydraulic Loads Draining to Wet Vents,"When determining the size of a wet vent, the hydraulic load from the most downstream fixture or symmetrically connected fixtures shall not be included.",2.0,5,8,1,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.3.(2),Control and Shut-Off Valves,"Except as provided in Sentence (3), a drain port shall be provided on the water distribution system immediately downstream of the building control valve required by Sentence (1) and if there is a meter, the drain port shall be installed immediately downstream of the meter on the water distribution system.",2.0,6,1,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.3.10.(2),Copper Tube,Bends in copper tubing of soft or bending temper shall be made with tools manufactured and sized for the purpose.,2.0,3,3,10,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.1.4.2.(3),Floor Drains,"A floor drain shall be provided in a public laundry room, garbage room, incinerator room, boiler or heating room that is not located within a dwelling unit.",2.0,1,4,2,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.1.5.1.(1),Sanitary Drainage Systems,"Every sanitary drainage system shall be connected to a public sanitary sewer, a public combined sewer or a private sewage disposal system.",2.0,1,5,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.3.(1),Control and Shut-Off Valves,"A building control valve shall be provided,(a) on every water service pipe at the location where the water service pipe enters the building, or (b) on the water distribution system at a location immediately downstream of the point of entry treatment unit, where the building is served by a point of entry treatment unit located in the building.",2.0,6,1,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.6.5.(9),Terminals,"Where a sleeve flashing is installed on a flat roof, it shall extend at least 150 mm above the flood level and on a sloped roof shall be at least 150 mm high on the short side.",2.0,5,6,5,9
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.4.5.(3),Support for Horizontal Piping,"Where plastic pipe or a composite pipe incorporating a plastic component is installed,(a) the pipe shall be aligned without added strain on the piping, (b) the pipe shall not be bent or pulled into position after being welded or joined, and (c) hangers shall not compress, cut or abrade the pipe.",2.0,3,4,5,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.4.5.(4),Support for Horizontal Piping,Reserved,2.0,3,4,5,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.9.3.(3),Installation Conditions,Air admittance valves shall be rated for the size of vent pipe to which they are connected.,2.0,5,9,3,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.3.1.(4),Circuit Venting,A soil or waste pipe having a hydraulic load not greater than six fixture units may act as a relief vent for a branch that is being circuit vented.,2.0,5,3,1,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.6.6.(1),Final Tests,"Where a final test is made,(a) every trap shall be filled with water, (b) the bottom of the system being tested shall terminate at the building trap, test plug or cap, (c) except as provided in Sentence (2), smoke from smoke-generating machines shall be forced into the system, (d) when the smoke appears from all roof terminals they shall be closed, and (e) a pressure equivalent to a 25 mm water column shall be maintained for 15 min without the addition of more smoke.",2.0,3,6,6,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.6.4.(1),Connection of Vents Above Fixtures Served,"Except for a wet vent, every vent pipe shall extend above the flood level rim of every fixture that it serves before being connected to another vent pipe.",2.0,5,6,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.3.11.(2),Indirect Connections,The size of the air break shall be at least 25 mm.,2.0,3,3,11,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.10.(4),Vacuum Breakers and Flood Levels,"A pressure vacuum breaker or spill-resistant pressure vacuum breaker shall be installed with its critical level at least 300 mm above,(a) the flood level rim of a fixture or tank, or (b) the highest point open to atmosphere in an irrigation system.",2.0,6,2,10,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.7.7.(1),"Vents for Sanitary Sewage Sumps or Tanks, Dilution Tanks and Macerating Toilet Systems","Except as provided in Sentences (2) and (3), the minimum size of the vent pipe for a sanitary sewage sump or tank, or dilution tank shall be one size smaller than the size of the largest branch or fixture drain draining to the sump or tank.",2.0,5,7,7,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.10.4.(3),Hydraulic Loads from Roofs or Paved Surfaces,"Where the height of the parapet is more than 150 mm or exceeds the height of the adjacent wall flashing,(a) emergency roof overflows or scuppers described in Clause (2) (c) shall be provided, and (b) there shall be a minimum of two roof drains.",2.0,4,10,4,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.3.(2),Concrete Pipe and Fittings,"Joints with external elastomeric gaskets shall be made with corrosion resistant external band type flexible mechanical couplings that conform to CSA B602, ""Mechanical Couplings for Drain, Waste, and Vent Pipe and Sewer Pipe"".",2.0,2,5,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.11.4.(1),Required Check Valve,"Where a water service pipe is supplied with water by more than one drinking water system, a check valve shall be installed at each connection with a drinking water system.",2.0,2,11,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.2.4.(1),Solder Joints,"Soldered joints shall be made in accordance with ASTM B828, ""Making Capillary Joints by Soldering of Copper and Copper Alloy Tube and Fittings"".",2.0,3,2,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.10.2.(2),Hydraulic Loads for Fixtures,"Except as provided in Sentence (1), the hydraulic load from a fixture that is not listed in Table 7.4.9.3. is the number of fixture units set forth in Table 7.4.10.2. for the trap of the size that serves the fixture.",2.0,4,10,2,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.4.6.(2),Support for Underground Horizontal Piping,"Nominally horizontal piping installed underground that is not supported as described in Sentence (1) may be installed using hangers fixed to a foundation or structural slab provided that the hangers are capable of,(a) keeping the pipe in alignment, and (b) supporting the weight, (i) of the pipe, (ii) its contents, and (iii) the fill over the pipe.",2.0,3,4,6,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.11.(1),Transition Solvent Cement (See Appendix A.),"Solvent cement for transition joints shall conform to,(a) CAN/CSA-B181.1, ""Acrylonitrile-Butadiene-Styrene (ABS) Drain, Waste, and Vent Pipe and Pipe Fittings"", or (b) CAN/CSA-B181.2, ""Polyvinylchloride (PVC) and Chlorinated Polyvinylchloride (CPVC) Drain, Waste, and Vent Pipe and Pipe Fittings"".",2.0,2,5,11,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.4.3.(1),Insulation of Support,"Where a hanger or support for copper tube or brass or copper pipe is of a material other than brass or copper, it shall be suitably separated and electrically insulated from the pipe or tube to prevent galvanic action.",2.0,3,4,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.4.5.(1),Assembled Pipe or Tubing,"Pipe or tubing assembled to comprise a standard drain waste and venting system shall be connected with drain, waste and vent fittings in conformance with Table 7.2.4.5.",2.0,2,4,5,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.7.(1),Crosslinked Polyethylene Pipe and Fittings,"Crosslinked polyethylene pipe and its associated fittings used in hot and cold potable water systems shall be certified to CSA B137.5, ""Crosslinked Polyethylene (PEX) Tubing Systems for Pressure Applications"". (See Appendix A.)",2.0,2,5,7,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.5.3.(1),Connection of Subsoil Drainage Pipe to a Sanitary Drainage System,"Except as permitted in Sentence (2), no foundation drain or subsoil drainage pipe shall connect to a sanitary drainage system.",2.0,4,5,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.10.9.(1),Hydraulic Loads on Horizontal Storm Drains,"The hydraulic load that is drained to a horizontal storm drainage pipe shall conform to Table 7.4.10.9., based on the size and slope.",2.0,4,10,9,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.3.1.(6),Traps,"Except as permitted in Sentence (7), no bottle trap shall be used in a plumbing system.",2.0,2,3,1,6
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.6.1.(2),"Cast Iron Frames, Covers, Drainage and Vent Pipe and Fittings",Cast iron soil pipe and fittings shall not be used in a water system.,2.0,2,6,1,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.8.4.(5),"Vent Stacks, or Stack Vents",Every sanitary building drain shall be provided with at least one vent that is not less than 3 in. in size.,2.0,5,8,4,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.2.2.(4),Conformance to Standards,"Porcelain enamelled steel fixtures shall conform to ASME A112.19.1 / CSA B45.2, ""Enamelled Cast Iron and Enamelled Steel Plumbing Fixtures"".",2.0,2,2,2,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.7.6.(2),Solder-Joint Water Fittings,"Solder-joint fittings for water systems not made by casting or the wrought process shall conform to the applicable requirements of ASME B16.18, ""Cast Copper Alloy Solder Joint Pressure Fittings"".",2.0,2,7,6,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.1.5.3.(1),Water Distribution Systems,"Except as provided in Sentence (2), every water distribution system shall be connected,(a) to a watermain that is part of a municipal drinking water system, or (b) to a drinking water system, if a watermain described in Clause (a) is not available.",2.0,1,5,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.3.(4),Control and Shut-Off Valves,Every pipe that is supplied with water from a tank on the property that is a gravity water tank or a tank of a drinking water system shall be provided with a shut-off valve located close to the tank.,2.0,6,1,3,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.5.5.(2),Provision for Future Installations,"Except as required in Sentence 7.5.7.7.(2), where a plumbing system is installed in a building, every storey in which plumbing is or may be installed, including the basement of the building, shall have extended into it or passing through it a vent pipe that is at least 1½ in. in size for the provision of future connections.",2.0,5,5,5,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.10.5.(2),Saddle Hubs,A saddle hub or saddle clamp may be installed in a building drain or building sewer of nominal diameter not less than 8 in. and that is in service provided that the connecting branch is at least two pipe sizes smaller than the run of the building drain or building sewer to which it is connected.,2.0,2,10,5,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.7.4.(1),Location of Cleanouts,Cleanouts and access covers shall be located so that the openings are readily accessible for drain cleaning purposes.,2.0,4,7,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.2.7.(1),Cold-Caulked Joints,"Cold-caulked joints shall not be used except for bell and spigot pipe in a water system, a drainage system or a venting system.",2.0,3,2,7,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.2.5.(2),Flared Joints,Flared joints shall not be used for hard (drawn) copper tube.,2.0,3,2,5,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.6.4.(1),Protection from Backflow (See Appendix A.),"Except as permitted in Sentence (2), a backwater valve that would prevent free circulation of air shall not be installed in a building drain or in a building sewer.",2.0,4,6,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.1.5.4.(3),Separate Services,Water service pipes or building sewers serving buildings located on the same property may connect into a private water supply or a private sewer conforming to Article 7.1.5.5.,2.0,1,5,4,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.1.(3),Design,"In a hot water distribution system of a developed length of more than 30 m or supplying more than 4 storeys, the water temperature shall be maintained by, (a) recirculation, or (b) a self-regulating heat tracing system.",2.0,6,1,1,3
