National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
"Except for dwelling units, at least 2 egress doors shall be provided when the area of a room or suite, or the distance measured from any point within the room or suite to the nearest egress door, exceeds the values in Table 9.9.7.4.",,"Except for dwelling units, at least 2 egress doors shall be provided when the area of a room or suite, or the distance measured from any point within the room or suite to the nearest egress door, exceeds the values in Table 9.9.7.4.",,1.0
"Where an area of floor or roof is intended for 2 or more occupancies at different times, the value to be used from Table 4.1.5.3. shall be the greatest value for any of the occupancies concerned. (See Note A-4.1.5.8.)",,"Where an area of floor or roof is intended for 2 or more occupancies at different times, the value to be used from Table 4.1.5.3. shall be the greatest value for any of the occupancies concerned.",,0.9851802174208015
"A roof or other building surface and its structural members subject to loads due to snow accumulation shall be designed for the specified load given in Sentence 4.1.6.2.(1), distributed over the entire loaded area.",,"A roof or other building surface and its structural members subject to loads due to snow accumulation shall be designed for the specified load given in Sentence 4.1.6.2.(1), distributed over the entire loaded area.",,1.0000000000000002
Sealants shall conform to ASTM C 834-10 Latex Sealants ASTM C 920-14 Elastomeric Joint Sealants ASTM C 1184-13 Structural Silicone Sealants or ASTM C 1311-10 Solvent Release Sealants,,Sealants shall conform to ASTM C 834-10 Latex Sealants ASTM C 920-14 Elastomeric Joint Sealants ASTM C 1184-13 Structural Silicone Sealants or ASTM C 1311-10 Solvent Release Sealants,,1.0
The butts of the shingles or shakes shall be so located that they project not less than 12 mm below the bottom edge of the lath referred to in Sentence 9.27.7.5.(1).,,The butts of the shingles or shakes shall be so located that they project not less than 12 mm below the bottom edge of the lath referred to in Sentence 9.27.7.5.(1).,,1.0000000000000002
"Insulation around concrete slabs-on-ground shall be located so that heat from the building is not restricted from reaching the ground beneath the perimeter, where exterior walls are not supported by footings extending below frost level.",,"Insulation around concrete slabs-on-ground shall be located so that heat from the building is not restricted from reaching the ground beneath the perimeter, where exterior walls are not supported by footings extending below frost level.",,1.0000000000000002
"Unless it can be shown that the location and size of an opening do not present a hazard, a guard for a fire escape shall be designed so that no member, attachment or opening located between 140 mm and 900 mm above a platform or the nosing of any tread will facilitate climbing.",,"Unless it can be shown that the location and size of an opening do not present a hazard, a guard for a fire escape shall be designed so that no member, attachment or opening located between 140 mm and 900 mm above a platform or the nosing of any tread will facilitate climbing.",,1.0
"Except in fire escape stairs and where an exterior stair adjoins a walkway as permitted in Sentence 3.4.6.3.(3), risers, measured as the vertical nosing-to-nosing distance, shall be of uniform height in any one flight, with a maximum tolerance of 5 mm between adjacent treads or landings, and 10 mm between the tallest and shortest risers in a flight.",,"Except in fire escape stairs and where an exterior stair adjoins a walkway as permitted in Sentence 3.4.6.3.(3), risers, measured as the vertical nosing-to-nosing distance, shall be of uniform height in any one flight, with a maximum tolerance of 5 mm between adjacent treads or landings, and 10 mm between the tallest and shortest risers in a flight.",,1.0
"Where a foundation rests on gravel, sand or silt in which the water table level is less than the width of the footings below the bearing surface, the footing width for walls shall be not less than twice the width required by Sentences 9.15.3.4.(1)and 9.15.3.4.(2), and Articles 9.15.3.5.and 9.15.3.6., and the footing area for columns shall be not less than twice the area required by Sentences 9.15.3.4.(1)and 9.15.3.4.(2) and Article 9.15.3.7.",,"Where a foundation rests on gravel, sand or silt in which the water table level is less than the width of the footings below the bearing surface, the footing width for walls shall be not less than twice the width required by Sentences 9.15.3.4.(1)and 9.15.3.4.(2), and Articles 9.15.3.5.and 9.15.3.6., and the footing area for columns shall be not less than twice the area required by Sentences 9.15.3.4.(1)and 9.15.3.4.(2) and Article 9.15.3.7.",,1.0000000000000002
"A building classified as Group B, Division 3 is permitted to conform to Sentence 3.2.2.45.(2) provided except as permitted by Sentences 3.2.2.7.(1)and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 2 storeys in building height, and it has a building area not more than 2 400 m2 if 1 storey in building height, or 1 600 m2 if 2 storeys in building height.",,"A building classified as Group B, Division 3 is permitted to conform to Sentence 3.2.2.45.(2) provided except as permitted by Sentences 3.2.2.7.(1)and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 2 storeys in building height, and it has a building area not more than 2 400 m2 if 1 storey in building height, or 1 600 m2 if 2 storeys in building height.",,1.0
"Except as permitted by Article 3.2.2.16., the building referred to in Sentence 3.2.2.64.(1) shall be of noncombustible construction, and except as permitted by Sentences 3.2.2.7.(1)and 3.2.2.18.(2), the building shall be sprinklered throughout, floor assemblies shall be fire separations with a fire-resistance rating not less than 2 h, mezzanines shall have a fire-resistance rating not less than 1 h, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",,"Except as permitted by Article 3.2.2.16., the building referred to in Sentence 3.2.2.64.(1) shall be of noncombustible construction, and except as permitted by Sentences 3.2.2.7.(1)and 3.2.2.18.(2), the building shall be sprinklered throughout, floor assemblies shall be fire separations with a fire-resistance rating not less than 2 h, mezzanines shall have a fire-resistance rating not less than 1 h, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",,1.0
"Except for guards conforming to Article 3.3.5.10., guards that protect a level located more than one storey or 4.2 m above the adjacent level shall be designed so that no member, attachment or opening located between 140 mm and 900 mm above the level protected by the guard facilitates climbing. (See Note A-9.8.8.6.(1).)",,"Except for guards conforming to Article 3.3.5.10., guards that protect a level located more than one storey or 4.2 m above the adjacent level shall be designed so that no member, attachment or opening located between 140 mm and 900 mm above the level protected by the guard facilitates climbing. (See Note A-9.8.8.6.(1).)",,1.0000000000000002
"Where a storage garage serves only the dwelling unit to which it is attached or in which it is built, it shall be considered as part of that dwelling unit and the fire separation required in Sentence 9.10.9.16.(2) need not be provided between the garage and the dwelling unit.",,"Where a storage garage serves only the dwelling unit to which it is attached or in which it is built, it shall be considered as part of that dwelling unit and the fire separation required in Sentence 9.10.9.16.(2) need not be provided between the garage and the dwelling unit.",,1.0
The fire-resistance rating required by Sentence 3.3.2.6.(1) is permitted to be waived if the floor area in which the corridor is located is sprinklered throughout.,,The fire-resistance rating required by Sentence 3.3.2.6.(1) is permitted to be waived if the floor area in which the corridor is located is sprinklered throughout.,,1.0000000000000002
The components of the principal ventilation system shall be approved by their manufacturer for continuous operation.,,The components of the principal ventilation system shall be approved by their manufacturer for continuous operation.,,1.0000000000000002
"Where the proposed house contains multiple HVAC systems, the circulation fan power shall be the sum of the circulation fan power capacity of each system.",,"Where the proposed house contains multiple HVAC systems, the circulation fan power shall be the sum of the circulation fan power capacity of each system.",,1.0000000000000002
"The following building envelope assemblies and components shall be addressed in the energy model calculations: above-ground walls and roof-ceiling assemblies, floors and walls in contact with the ground, and doors, windows and skylights. (See Subsection 9.36.2.)",,"The following building envelope assemblies and components shall be addressed in the energy model calculations: above-ground walls and roof-ceiling assemblies, floors and walls in contact with the ground, and doors, windows and skylights.",,0.9689034067351484
A principal-load factor of 1.5 shall be applied to the weight of saturated soil used in load combination case 1 of Table 4.1.3.2.-A.,,A principal-load factor of 1.5 shall be applied to the weight of saturated soil used in load combination case 1 of Table 4.1.3.2.-A.,,1.0
"A building conforming to Article 3.2.2.50. shall not contain except as provided in Sentence 3.1.3.2.(5), a Group A, Division 1 or 3, Group B, or Group F, Division 2 or 3 major occupancy, or a Group A, Division 2 or Group E major occupancy above the second storey. (See Note A-3.1.3.2.(3) to (5).)",,"A building conforming to Article 3.2.2.50. shall not contain except as provided in Sentence 3.1.3.2.(5), a Group A, Division 1 or 3, Group B, or Group F, Division 2 or 3 major occupancy, or a Group A, Division 2 or Group E major occupancy above the second storey.",,0.9911709961562538
The cumulative width of openings in non-loadbearing flat insulating concrete form walls shall not make up more than 70% of the length of any wall.,,The cumulative width of openings in non-loadbearing flat insulating concrete form walls shall not make up more than 70% of the length of any wall.,,1.0000000000000002
"Not less than a 100 mm clearance shall be provided between the back and sides of a fireplace and combustible framing, except that a 50 mm clearance is permitted where the fireplace is located in an exterior wall.",,"Not less than a 100 mm clearance shall be provided between the back and sides of a fireplace and combustible framing, except that a 50 mm clearance is permitted where the fireplace is located in an exterior wall.",,0.9999999999999999
Flue liners referred to in Sentence 9.21.4.9.(1) shall be installed to prevent significant lateral movement.,,Flue liners referred to in Sentence 9.21.4.9.(1) shall be installed to prevent significant lateral movement.,,1.0000000000000002
"Except as permitted by Sentences 9.10.16.3.(2)and 9.10.16.3.(3), fire blocks shall be constructed of materials that will remain in place and prevent the passage of flames for not less than 15 min when subjected to the standard fire exposure in ULC CAN/ULC-S101-14 Fire Endurance Tests of Building Construction and Materials",,"Except as permitted by Sentences 9.10.16.3.(2)and 9.10.16.3.(3), fire blocks shall be constructed of materials that will remain in place and prevent the passage of flames for not less than 15 min when subjected to the standard fire exposure in ULC CAN/ULC-S101-14 Fire Endurance Tests of Building Construction and Materials",,1.0
The requirements of Sentences 6.3.1.4.(1)to 6.3.1.4.(5) shall not apply to open-air storeys in a storage garage.,,The requirements of Sentences 6.3.1.4.(1)to 6.3.1.4.(5) shall not apply to open-air storeys in a storage garage.,,1.0000000000000002
A room containing elevator machinery need not be separated from the elevator hoistway that it serves provided the room and the hoistway are separated from all other parts of the building by a fire separation having a fire-resistance rating not less than that required for the vertical service space containing the elevator hoistway.,,A room containing elevator machinery need not be separated from the elevator hoistway that it serves provided the room and the hoistway are separated from all other parts of the building by a fire separation having a fire-resistance rating not less than that required for the vertical service space containing the elevator hoistway.,,1.0000000000000002
Concrete slabs shall not be less than 75 mm thick exclusive of concrete topping.,,Concrete slabs shall not be less than 75 mm thick exclusive of concrete topping.,,1.0000000000000002
"If a concealed space referred to in Sentence 3.6.4.3.(1) is used as a return-air plenum and incorporates a ceiling membrane that forms part of the required fire-resistance rating of the assembly, every opening through the membrane shall be protected by a fire stop flap that stops the flow of air into the concealed space in the event of a fire, is supported in a manner that will maintain the integrity of the ceiling membrane for the duration of time required to provide the required fire-resistance rating, conforms to ULC CAN/ULC-S112.2-07 Fire Test of Ceiling Firestop Flap Assemblies and activates at a temperature approximately 30°C above the normal maximum temperature that occurs in the return-air plenum, whether the air duct system is operating or shut down.",,"If a concealed space referred to in Sentence 3.6.4.3.(1) is used as a return-air plenum and incorporates a ceiling membrane that forms part of the required fire-resistance rating of the assembly, every opening through the membrane shall be protected by a fire stop flap that stops the flow of air into the concealed space in the event of a fire, is supported in a manner that will maintain the integrity of the ceiling membrane for the duration of time required to provide the required fire-resistance rating, conforms to ULC CAN/ULC-S112.2-07 Fire Test of Ceiling Firestop Flap Assemblies and activates at a temperature approximately 30°C above the normal maximum temperature that occurs in the return-air plenum, whether the air duct system is operating or shut down.",,1.0
Only one set of winders described in Article 9.8.4.6. shall be permitted between floor levels.,,Only one set of winders described in Article 9.8.4.6. shall be permitted between floor levels.,,1.0
"For the design of roofs, the value of Cp shall be established as follows, where x is the distance from the upwind edge of the roof: for H/D   1.0, Cp = –1.0, and for H/D &lt; 1.0,Cp= –1.0 for x   H, and = –0.5 for x > H. (See Note A-4.1.7.5.(2) and (3).)",,"For the design of roofs, the value of Cp shall be established as follows, where x is the distance from the upwind edge of the roof: for H/D   1.0, Cp = –1.0, and for H/D &lt; 1.0,Cp= –1.0 for x   H, and = –0.5 for x > H.",,0.9900218940588054
"Except as permitted by Sentences 3.3.4.4.(3)and 3.3.4.4.(4), a dwelling unit containing more than one storey shall have an exit door or an egress door opening directly into a public access to exit from the uppermost storey and from the lowest storey of the dwelling unit so that each of these storeys is served by an exit or egress door located not more than 1.5 m above or below its floor level.",,"Except as permitted by Sentences 3.3.4.4.(3)and 3.3.4.4.(4), a dwelling unit containing more than one storey shall have an exit door or an egress door opening directly into a public access to exit from the uppermost storey and from the lowest storey of the dwelling unit so that each of these storeys is served by an exit or egress door located not more than 1.5 m above or below its floor level.",,0.9999999999999998
"Except as permitted by Sentences 3.4.3.3.(2)and 3.4.3.3.(4), no fixture, turnstile or construction shall project into or be fixed within the required width of an exit.",,"Except as permitted by Sentences 3.4.3.3.(2)and 3.4.3.3.(4), no fixture, turnstile or construction shall project into or be fixed within the required width of an exit.",,1.0
"The minimum aggregate width of exits serving floor areas intended for a care, treatment or detention occupancy shall be determined by multiplying the occupant load of the area served by 18.4 mm per person.",,"The minimum aggregate width of exits serving floor areas intended for a care, treatment or detention occupancy shall be determined by multiplying the occupant load of the area served by 18.4 mm per person.",,1.0
"Where the design for the proposed house specifies a forced-air system with a circulation fan flow rate that is lower than the flow rate of the circulation fan in the reference house, as determined in accordance with Sentence 9.36.5.11.(15), the electricity capacity, in W, of the circulation fan shall be modeled as being the larger of the electricity capacity specified for the circulation fan in the proposed forced-air system, or the minimum circulation fan electricity capacity determined in accordance with Sentence 9.36.5.11.(16).",,"Where the design for the proposed house specifies a forced-air system with a circulation fan flow rate that is lower than the flow rate of the circulation fan in the reference house, as determined in accordance with Sentence 9.36.5.11.(15), the electricity capacity, in W, of the circulation fan shall be modeled as being the larger of the electricity capacity specified for the circulation fan in the proposed forced-air system, or the minimum circulation fan electricity capacity determined in accordance with Sentence 9.36.5.11.(16).",,1.0000000000000004
"Except as provided in Sentences 3.1.8.10.(2) and Sentence 3.1.8.11.(3), a hold-open device is permitted to be used on a closure in a required fire separation, other than on an exit stair door in a building more than 3 storeys in building height and on a door for a vestibule required by Article 3.3.5.7., provided the device is designed to release the closure in conformance with this Article.",,"Except as provided in Sentences 3.1.8.10.(2) and Sentence 3.1.8.11.(3), a hold-open device is permitted to be used on a closure in a required fire separation, other than on an exit stair door in a building more than 3 storeys in building height and on a door for a vestibule required by Article 3.3.5.7., provided the device is designed to release the closure in conformance with this Article.",,1.0
"Except as permitted by Article 3.1.8.19., the maximum temperature rise on the opaque portion of the unexposed side of a door used as a closure in a fire separation in a location shown in Table 3.1.8.17. shall conform to the Table when tested in conformance with Sentence 3.1.8.4.(1).",,"Except as permitted by Article 3.1.8.19., the maximum temperature rise on the opaque portion of the unexposed side of a door used as a closure in a fire separation in a location shown in Table 3.1.8.17. shall conform to the Table when tested in conformance with Sentence 3.1.8.4.(1).",,1.0000000000000002
"The fire separation required by Sentence 3.1.8.3.(1) shall terminate so that smoke-tight joints are provided where it abuts on or intersects a floor, a roof slab, or a roof deck.",,"The fire separation required by Sentence 3.1.8.3.(1) shall terminate so that smoke-tight joints are provided where it abuts on or intersects a floor, a roof slab, or a roof deck.",,1.0
The orientation of the foundation of the proposed house as constructed shall be within 22.5° of the orientation used in the energy model calculations.,,The orientation of the foundation of the proposed house as constructed shall be within 22.5° of the orientation used in the energy model calculations.,,1.0000000000000002
"For the purpose of this Subsection, the term ""house energy target"" shall mean the annual energy consumption of the reference house, as calculated in accordance with this Subsection.",,"For the purpose of this Subsection, the term ""house energy target"" shall mean the annual energy consumption of the reference house, as calculated in accordance with this Subsection.",,1.0000000000000002
"Combustible water distribution piping is permitted to partly or wholly penetrate a fire separation that is required to have a fire-resistance rating without being incorporated in the assembly at the time of testing as required in Sentence 9.10.9.6.(3), provided the piping is protected with a fire stop in conformance with Sentence 3.1.9.5.(4).",,"Combustible water distribution piping is permitted to partly or wholly penetrate a fire separation that is required to have a fire-resistance rating without being incorporated in the assembly at the time of testing as required in Sentence 9.10.9.6.(3), provided the piping is protected with a fire stop in conformance with Sentence 3.1.9.5.(4).",,1.0000000000000002
The requirements restricting fire spread and collapse for a building of a single major occupancy classification are provided in this Subsection according to its building height and building area.,,The requirements restricting fire spread and collapse for a building of a single major occupancy classification are provided in this Subsection according to its building height and building area.,,1.0000000000000002
An elevator satisfying the requirements of Sentence 3.5.4.1.(1) shall be clearly identified on the main entrance level of the building.,,An elevator satisfying the requirements of Sentence 3.5.4.1.(1) shall be clearly identified on the main entrance level of the building.,,1.0000000000000002
A crawl space shall have at least one access opening not less than 550 mm by 900 mm.,,A crawl space shall have at least one access opening not less than 550 mm by 900 mm.,,1.0
"If the first storey of a building is not required to be sprinklered, sprinklers are not required in the storey immediately below the first storey provided the storey below contains only residential occupancies, and has at least one unobstructed access opening conforming to Sentence 3.2.5.1.(2) installed on that storey for each 15 m of wall length in at least one wall required by this Subsection to face a street.",,"If the first storey of a building is not required to be sprinklered, sprinklers are not required in the storey immediately below the first storey provided the storey below contains only residential occupancies, and has at least one unobstructed access opening conforming to Sentence 3.2.5.1.(2) installed on that storey for each 15 m of wall length in at least one wall required by this Subsection to face a street.",,1.0000000000000002
"Where a soil or rock within a distance equal to twice the footing width below the bearing surface has a lower allowable bearing pressure than that at the bearing surface as shown in Article 9.4.4.1., the design capacity of the foundation shall not be greater than would cause the weakest soil or rock to be stressed beyond its allowable bearing pressure.",,"Where a soil or rock within a distance equal to twice the footing width below the bearing surface has a lower allowable bearing pressure than that at the bearing surface as shown in Article 9.4.4.1., the design capacity of the foundation shall not be greater than would cause the weakest soil or rock to be stressed beyond its allowable bearing pressure.",,1.0
Dead-end aisles shall be not more than 6 m long.,,Dead-end aisles shall be not more than 6 m long.,,1.0000000000000002
"Where the building is provided with a fire alarm system, a hold-open device permitted by Sentence 3.1.8.14.(1) shall release upon a signal from a smoke detector connected to the fire alarm system and located as described in ULC CAN/ULC-S524-14 Installation of Fire Alarm Systemswhere the hold-open device is used on an exit door, a door opening into a public corridor, an egress door referred to in Sentence 3.4.2.4.(2), a closure serving an assembly, care, treatment, detention, or residential occupancy, a door in a fire separation referred to in Clause 3.3.1.7.(1)(b) or Sentence 3.3.3.5.(4), or a door required to function as part of a smoke control system.",,"Where the building is provided with a fire alarm system, a hold-open device permitted by Sentence 3.1.8.14.(1) shall release upon a signal from a smoke detector connected to the fire alarm system and located as described in ULC CAN/ULC-S524-14 Installation of Fire Alarm Systemswhere the hold-open device is used on an exit door, a door opening into a public corridor, an egress door referred to in Sentence 3.4.2.4.(2), a closure serving an assembly, care, treatment, detention, or residential occupancy, a door in a fire separation referred to in Sentence 3.3.1.7.(1) or Sentence 3.3.3.5.(4), or a door required to function as part of a smoke control system.",,0.994669726981709
"The thermal characteristics of windows, doors and skylights shall be determined by calculation or testing in accordance with CSA A440.2-14/A440.3-14 Fenestration Energy Performance/User Guide to CSA A440.2-14, Fenestration Energy Performance for the reference sizes listed therein, or NFRC 100-2010 Determining Fenestration Product U-factors and NFRC 200-2010 Determining Fenestration Product Solar Heat Gain Coefficient and Visible Transmittance at Normal Incidence for the reference sizes listed therein. (See Note A-9.36.2.2.(3).)",,"The thermal characteristics of windows, doors and skylights shall be determined by calculation or testing in accordance with CSA A440.2-14/A440.3-14 Fenestration Energy Performance/User Guide to CSA A440.2-14, Fenestration Energy Performance for the reference sizes listed therein, or NFRC 100-2010 Determining Fenestration Product U-factors and NFRC 200-2010 Determining Fenestration Product Solar Heat Gain Coefficient and Visible Transmittance at Normal Incidence for the reference sizes listed therein.",,0.9953622748280019
"Flashing beneath weep holes in cavity walls and masonry veneer/masonry backing walls shall be bedded not less than 25 mm in the inside wythe, extend to not less than 5 mm beyond the outer face of the building element below the flashing, and be installed with a nominally horizontal slope toward the outside wythe.",,"Flashing beneath weep holes in cavity walls and masonry veneer/masonry backing walls shall be bedded not less than 25 mm in the inside wythe, extend to not less than 5 mm beyond the outer face of the building element below the flashing, and be installed with a nominally horizontal slope toward the outside wythe.",,1.0000000000000002
Flashing described in Sentence 9.20.13.6.(2) is permitted to conform to the requirements for concealed flashing in Table 9.20.13.1.,,Flashing described in Sentence 9.20.13.6.(2) is permitted to conform to the requirements for concealed flashing in Table 9.20.13.1.,,1.0000000000000002
Structural and fire safety requirements in other Parts of the NBC shall apply.,,Structural and fire safety requirements in other Parts of the NBC shall apply.,,1.0
"Where an excavation is backfilled, the backfill shall be placed so as to provide lateral support to the soil adjacent to the excavation, and prevent detrimental movements.",,"Where an excavation is backfilled, the backfill shall be placed so as to provide lateral support to the soil adjacent to the excavation, and prevent detrimental movements.",,1.0000000000000004
"Except as provided in Sentences 9.36.1.3.(2)to 9.36.1.3.(5), buildings shall comply with the prescriptive or trade-off requirements in Subsections 9.36.2.to 9.36.4., the performance requirements in Subsection 9.36.5., or the NECB.",,"Except as provided in Sentences 9.36.1.3.(2)to 9.36.1.3.(5), buildings shall comply with the prescriptive or trade-off requirements in Subsections 9.to 9., the performance requirements in part 9., or the NECB.",,0.9008670807803407
Openings in a firewall shall conform to the size limits described in Article 3.1.8.6. and the aggregate width of openings shall be not more than 25% of the entire length of the firewall.,,Openings in a firewall shall conform to the size limits described in Article 3.1.8.6. and the aggregate width of openings shall be not more than 25% of the entire length of the firewall.,,1.0
"Fire blocks conforming to Article 3.1.11.7. shall be provided at all interconnections between concealed vertical and horizontal spaces in interior coved ceilings, drop ceilings and soffits in which the exposed construction materials within the space have a flame-spread rating more than 25, and at the end of each run and at each floor level in concealed spaces between stair stringers in which the exposed construction materials within the space have a flame-spread rating more than 25.",,"Fire blocks conforming to Article 3.1.11.7. shall be provided at all interconnections between concealed vertical and horizontal spaces in interior coved ceilings, drop ceilings and soffits in which the exposed construction materials within the space have a flame-spread rating more than 25, and at the end of each run and at each floor level in concealed spaces between stair stringers in which the exposed construction materials within the space have a flame-spread rating more than 25.",,1.0
"Except as provided in Sentences 3.2.5.9.(2)to 3.2.5.9.(6), Articles 3.2.5.10.and 3.2.5.11., and Sentence 3.2.4.9.(2), the design, construction, installation and testing of a standpipe system shall conform to NFPA 14-2013 Installation of Standpipe and Hose Systems",,"Except as provided in Sentences 3.2.5.9.(2)to 3.2.5.9.(6), Articles 3.2.5.10.and 3.2.5.11., and Sentence 3.2.4.9.(2), the design, construction, installation and testing of a standpipe system shall conform to NFPA 14-2013 Installation of Standpipe and Hose Systems",,1.0000000000000002
