National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
Other fenestration assemblies and their components shall meet the heat transfer performance requirements stated in Section 5.3. (See Note A-5.9.3.3.(1).),Other fenestration assemblies and their components shall meet the heat transfer performance requirements stated in part 5. (See Note A-5.9.3.3.(1).),"Windows, doors, skylights, other glazed products and their components that are required to have a fire-protection rating need not conform to this subsection. (See Note A-5.9.2.1.(3).)","Windows, doors, skylights, other glazed products and their components that are required to have a fire-protection rating need not conform to this subsection. (See Note A-5.9.2.1.(3).)",0.7966168522834778
"Tests referred to in Sentence 5.9.3.5.(2) shall be carried out at the driving rain wind pressure as calculated in accordance with CSA A440S1-17 Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440-11, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights (See Note A-5.9.3.5.(3).)","Tests referred to in Sentence 5.9.3.5.(2) shall be carried out at the driving rain wind pressure as calculated in accordance with CSA A440S1-17 Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440-11, NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights (See Note A-5.9.3.5.(3).)","For buildings described in Sentence 1.3.3.3.(1) of Division A, where design pressure, performance grade and water resistance values are calculated in accordance with the standard referenced in Clause 9.7.4.2.(1)(b), the driving rain wind pressure (DRWP) values in Table A.1 of CSA A440S1, ""Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights,"" shall be used. (See Note A-9.7.4.3.(2).)","For buildings described in Sentence 1.3.3.3.(1) of Division A, where design pressure, performance grade and water resistance values are calculated in accordance with the standard referenced in Clause 9.7.4.2.(1)(b), the driving rain wind pressure (DRWP) values in Table A.1 of CSA A440S1, ""Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440, NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights,"" shall be used. (See Note A-9.7.4.3.(2).)",0.8180798292160034
Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,0.9743632078170776
Fire safety at construction and demolition sites shall conform to Section 5.6. of Division B of the NFC.,Fire safety at construction and demolition sites shall conform to Section 5.6. of Division B of the NFC.,"Fire safety at construction and demolition sites shall conform to CAN/CSA S350-M, ""Code of Practice for Safety in Demolition of Structures,"" and Section 5.6. of Division B of the British Columbia Fire Code.","Fire safety at construction and demolition sites shall conform to CAN/CSA S350-M, ""Code of Practice for Safety in Demolition of Structures,"" and Section 5.6. of Division B of the British Columbia Fire Code.",0.8280893564224243
Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,0.9743632078170776
"Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)",0.9187718033790588
,,"If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance ratings not less than 45 min.","If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance ratings not less than 45 min.",0.0
"Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.",0.9319491386413574
"In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1.and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies.","In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1. and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies .","In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1. and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies.",,0.9231014847755432
,,"Except as provided in Sentences (2) and (3), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.","Except as provided in Sentences (2) and (3), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.",0.0
"Except as provided in Sentences 9.10.9.15.(2), 9.10.9.15.(3)and 9.10.9.15.(4), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 minfire-resistance rating.","Except as provided in Sentences 9.10.9.15.(2) , 9.10.9.15.(3) and 9.10.9.15.(4), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.","An additional interconnected smoke alarm is not required to be installed in each suite provided the fire separations required in Articles 9.37.2.15. and 9.37.2.16. have a fire-resistance rating of 45 min or greater, or the building is sprinklered.","An additional interconnected smoke alarm is not required to be installed in each suite provided the fire separations required in Articles 9.37.2.15. and 9.37.2.16. have a fire-resistance rating of 45 min or greater, or the building is sprinklered.",0.7365573048591614
"The drained and vented air space, and drainage material described in Sentence 9.27.3.1.(1) may be interrupted by penetrations for windows, doors and services, flashing, and furring, provided the furring does not make up more than 20% of the furred area.","The drained and vented air space, and drainage material described in Sentence 9.27.3.1.(1) may be interrupted by penetrations for windows, doors and services, flashing, and furring, provided the furring does not make up more than 20% of the furred area.",,,0.0
,,"The drained and vented air space, and drainage material described in Sentence (1) may be interrupted by penetrations for windows, doors and services, flashing, nominally vertical furring or strapping, provided the furring or strapping does not make up more than 20% of the drained and vented air space, and insect screen, provided the screen allows for drainage and venting of the airspace.","The drained and vented air space, and drainage material described in Sentence (1) may be interrupted by penetrations for windows, doors and services, flashing, nominally vertical furring or strapping, provided the furring or strapping does not make up more than 20% of the drained and vented air space, and insect screen, provided the screen allows for drainage and venting of the airspace.",0.0
"Where a habitable room or space is not provided with natural ventilation as described in Article 9.32.2.2. and is mechanically cooled, its non-heating-season mechanical ventilation system shall have the capacity to exhaust air from inside the room or space, or to introduce outdoor air into that room or space, at a rate conforming with Table 9.32.2.3., or comply with Subsection 9.32.3.","Where a habitable room or space is not provided with natural ventilation as described in Article 9.32.2.2. and is mechanically cooled, its non-heating-season mechanical ventilation system shall have the capacity to exhaust air from inside the room or space, or to introduce outdoor air into that room or space, at a rate conforming with Table 9.32.2.3., or comply with part 9.","Rooms or spaces in dwelling units shall be ventilated during the non-heating season by natural ventilation in accordance with Article 9.32.2.2., or a mechanical ventilation system conforming to Subsection 9.32.3.","Rooms or spaces in dwelling units shall be ventilated during the non-heating season by natural ventilation in accordance with Article 9.32.2.2., or a mechanical ventilation system conforming to Subsection 9.32.3.",0.7604062557220459
"The non-heating-season ventilation required by Clause 9.32.1.2.(1)(a) shall be supplied by natural ventilation in accordance with Article 9.32.2.2., or a mechanical ventilation system in accordance with Article 9.32.2.3.","The non-heating-season ventilation required by Sentence 9.32.1.2.(1) shall be supplied by natural ventilation in accordance with Article 9.32.2.2., or a mechanical ventilation system in accordance with Article 9.32.2.3.","For suites in buildings conforming to Subsection 9.36.6. or 10.2.3., the outdoor air required by Sentence (2) shall be supplied directly to each suite by mechanical ventilation through ducting. (See Note A-6.3.1.1.(4).)","For suites in buildings conforming to Subsection 9.36.6. or 10.2.3., the outdoor air required by Sentence (2) shall be supplied directly to each suite by mechanical ventilation through ducting. (See Note A-6.3.1.1.(4).)",0.7585463523864746
"Where an exhaust duct passes through an unheated space or is not separated from an unheated space by an insulated building assembly, the duct shall be insulated to not less than RSI 0.5.","Where an exhaust duct passes through an unheated space or is not separated from an unheated space by an insulated building assembly, the duct shall be insulated to not less than RSI 0.5.","Where an exhaust duct passes through or is located adjacent to a space that is not conditioned space, the duct shall conform to Article 9.36.3.2., except that in no case shall such a duct be insulated to less than RSI 0.75.","Where an exhaust duct passes through or is located adjacent to a space that is not conditioned space, the duct shall conform to Article 9.36.3.2., except that in no case shall such a duct be insulated to less than RSI 0.75.",0.7677740454673767
All connections between the ventilation system and the heating system shall be in accordance with Articles 9.33.4.1.and 9.33.5.2. (See Note A-9.32.3.5.),All connections between the ventilation system and the heating system shall be in accordance with Articles 9.33.4.1. and 9.33.5.2.,Buildings conforming to the requirements of any of Steps 1 to 5shall be designed and constructed to conform to the applicable energy performance requirements in Tables 9.36.6.3.-A to 9.36.6.3.-C.,Buildings conforming to the requirements of any of Steps 1 to 5shall be designed and constructed to conform to the applicable energy performance requirements in Tables 9.36.6.3.-A to 9.36.6.3.-C.,0.7867320775985718
"Except as provided in Sentence 9.32.3.10.(4), capacity ratings for required fans shall be determined in accordance with CSA CAN/CSA-C260-M90 Rating the Performance of Residential Mechanical Ventilating Equipment or HVI HVI Publication 916-2013 Airflow Test Procedure","Except as provided in Sentence 9.32.3.10.(4), capacity ratings for required fans shall be determined in accordance with CSA CAN/CSA-C260-M90 Rating the Performance of Residential Mechanical Ventilating Equipment or HVI HVI Publication 916-2013 Airflow Test Procedure","For the purposes of Sentence (1), the capacity rating of the exhaust fan shall be determined, based on air-flow performance at 50 pa of external static pressure, in accordance with HVI Publication 916, ""Airflow Test Procedure,"" or CAN/CSA-C260-M, ""Rating the Performance of Residential Mechanical Ventilating Equipment.""","For the purposes of Sentence (1), the capacity rating of the exhaust fan shall be determined, based on air-flow performance at 50 pa of external static pressure, in accordance with HVI Publication 916, ""Airflow Test Procedure,"" or CAN/CSA-C260-M, ""Rating the Performance of Residential Mechanical Ventilating Equipment.""",0.7520321011543274
"Except as provided in Sentence 9.32.3.6.(3), where an exhaust-only system is installed, the principal ventilation fan control required by Sentence 9.32.3.3.(5) shall be wired in such a way that, where applicable, activation of the principal ventilation fan automatically activates the circulation fan of the forced air distribution system required by Clause 9.32.3.6.(1)(b) at its rated capacity.","Except as provided in Sentence 9.32.3.6.(3), where an exhaust-only system is installed, the principal ventilation fan control required by Sentence 9.32.3.3.(5) shall be wired in such a way that, where applicable, activation of the principal ventilation fan automatically activates the circulation fan of the forced air distribution system required by Sentence 9.32.3.6.(1) at its rated capacity.",,,0.0
"Except as provided in Sentences 9.32.3.7.(2)and 9.32.3.7.(3), a supplemental exhaust fan with a rated capacity not less than 50 L/s shall be installed in each kitchen.","Except as provided in Sentences 9.32.3.7.(2) and 9.32.3.7.(3), a supplemental exhaust fan with a rated capacity not less than 50 L/s shall be installed in each kitchen.",Each adaptable dwelling unit shall be provided with special outlet boxes and cover plates as described in Sentence 3.2.4.19.(6). (See also Sentence 3.2.4.19.(7).),Each adaptable dwelling unit shall be provided with special outlet boxes and cover plates as described in Sentence 3.2.4.19.(6). (See also Sentence 3.2.4.19.(7).),0.7461562156677246
,,"Where a crawl space is heated by a ducted forced-air heating system that does not draw air from the crawl space to the furnace through the return air plenum, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille.","Where a crawl space is heated by a ducted forced-air heating system that does not draw air from the crawl space to the furnace through the return air plenum, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille.",0.0
A supplemental exhaust fan is not required in a kitchen where the only exhaust air intake for the principal ventilation fan is located in that kitchen.,A supplemental exhaust fan is not required in a kitchen where the only exhaust air intake for the principal ventilation fan is located in that kitchen.,,,0.0
,,"Where a crawl space is heated other than by a ducted forced-air heating system, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille, and the principal ventilation system by a supply air outlet or an exhaust air inlet, be connected to the floor space above the crawl space by at least 2 air-transfer grilles for every 30 m2 of crawl space area, or be connected to the floor space above the crawl space by at least one air-transfer grille, and the outdoors by a dedicated exhaust fan that complies with Sentence (4).","Where a crawl space is heated other than by a ducted forced-air heating system, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille, and the principal ventilation system by a supply air outlet or an exhaust air inlet, be connected to the floor space above the crawl space by at least 2 air-transfer grilles for every 30 m2 of crawl space area, or be connected to the floor space above the crawl space by at least one air-transfer grille, and the outdoors by a dedicated exhaust fan that complies with Sentence (4).",0.0
"Except as provided in Sentences 9.32.3.8.(6)to 9.32.3.8.(8), any mechanical air exhausting device, other than the principal ventilation fan operating at a rate not greater than the maximum permitted by Table 9.32.3.3., shall be provided with outdoor makeup air supplied by a fan rated to deliver outdoor air to the dwelling unit at a rate not less than the exhaust capacity of the device, and not greater than that exhaust capacity plus 10%.","Except as provided in Sentences 9.32.3.8.(6) to 9.32.3.8.(8), any mechanical air exhausting device, other than the principal ventilation fan operating at a rate not greater than the maximum permitted by Table 9.32.3.3., shall be provided with outdoor makeup air supplied by a fan rated to deliver outdoor air to the dwelling unit at a rate not less than the exhaust capacity of the device, and not greater than that exhaust capacity plus 10%.",,,0.0
,,Exhaust ducts shall discharge to the outdoors.,Exhaust ducts shall discharge to the outdoors.,0.0
,,"Except for a supply air system described in Sentence 9.32.3.4.(2) or (3), all joints in exhaust ducts, and in supply ducts that conduct conditioned air, shall be sealed against air leakage with sealants or gaskets made from liquids, mastics or heat-applied materials, mastic with embedded fabric, foil-faced butyl tape, or aluminum foil tape.","Except for a supply air system described in Sentence 9.32.3.4.(2) or (3), all joints in exhaust ducts, and in supply ducts that conduct conditioned air, shall be sealed against air leakage with sealants or gaskets made from liquids, mastics or heat-applied materials, mastic with embedded fabric, foil-faced butyl tape, or aluminum foil tape.",0.0
The provision of makeup air as described in Sentence 9.32.3.8.(2) is not required for mechanical exhausting devices operating a subfloor depressurization system installed for the purpose of reducing the risk of radon ingress. (See Note A-9.32.3.9.),The provision of makeup air as described in Sentence 9.32.3.8.(2) is not required for mechanical exhausting devices operating a subfloor depressurization system installed for the purpose of reducing the risk of radon ingress.,,,0.0
Service water heating systems that use solar thermal technology shall be installed in accordance with the NPC.,,Service water heating systems that use solar thermal technology shall be installed in accordance with the Book II (Plumbing of this Code.,Service water heating systems that use solar thermal technology shall be installed in accordance with the Book II (Plumbing of this Code.,0.8451054692268372
Service water heating systems that use solar thermal technology shall be installed in accordance with the NPC.,,Service water heating systems that use solar thermal technology shall be installed in accordance with the Book II (Plumbing of this Code.,Service water heating systems that use solar thermal technology shall be installed in accordance with the Book II (Plumbing of this Code.,0.8451054692268372
Clear heights under beams and ducting in secondary suites shall be not less than 1.85 m.,Clear heights under beams and ducting in secondary suites shall be not less than 1.85 m.,The clear height over stairs serving a single dwelling unit shall not be less than 1 950 mm.,The clear height over stairs serving a single dwelling unit shall not be less than 1 950 mm.,0.783765971660614
Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. or Sentence 9.5.3.1.(2)or 9.5.3.1.(3) shall be contiguous with the entry or entries to those rooms or spaces.,Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. or Sentence 9.5.3.1.(2) or 9.5.3.1.(3) shall be contiguous with the entry or entries to those rooms or spaces.,Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. shall be contiguous with the entry or entries to those rooms or spaces.,Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. shall be contiguous with the entry or entries to those rooms or spaces.,0.8337565660476685
Minimum sizes of doorways and doors within a barrier-free path of travel shall conform to Section 9.5.,Minimum sizes of doorways and doors within a barrier-free path of travel shall conform to part 9.,"Except as permitted in Sentence 3.8.5.4.(1), doorways and doors in the accessible path of travel throughout the building shall comply with Article 3.8.3.6.","Except as permitted in Sentence 3.8.5.4.(1), doorways and doors in the accessible path of travel throughout the building shall comply with Article 3.8.3.6.",0.7437171936035156
Properties of windows and doors within exits shall conform to Section 9.9.,Properties of windows and doors within exits shall conform to part 9.,Alterations and additions to existing buildings shall conform to Subsection 3.8.4.,Alterations and additions to existing buildings shall conform to Subsection 3.8.4.,0.7630245685577393
"Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.",0.9708446860313416
"Except as provided in Sentences 9.7.3.1.(2)to 9.7.3.1.(4), windows, doors and skylights and their components separating conditioned space from unconditioned space or the exterior shall be designed, constructed and installed so that, when in the closed position, they resist the ingress of precipitation into interior space (see Note A-9.7.4.2.(1)), resist wind loads, control air leakage, resist the ingress of insects and vermin, where required, resist forced entry, and are easily operable when not intended to be fixed.","Except as provided in Sentences 9.7.3.1.(2) to 9.7.3.1.(4), windows, doors and skylights and their components separating conditioned space from unconditioned space or the exterior shall be designed, constructed and installed so that, when in the closed position, they resist the ingress of precipitation into interior space (see Note A-9.7.4.2.(1)), resist wind loads, control air leakage, resist the ingress of insects and vermin, where required, resist forced entry, and are easily operable when not intended to be fixed.",,,0.0
"Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.",0.9708446860313416
