National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
"Tests referred to in Sentence 5.9.3.5.(2) shall be carried out at the driving rain wind pressure as calculated in accordance with CSA A440S1-17 Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440-11, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights (See Note A-5.9.3.5.(3).)","Tests referred to in Sentence 5.9.3.5.(2) shall be carried out at the driving rain wind pressure as calculated in accordance with CSA A440S1-17 Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440-11, NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights (See Note A-5.9.3.5.(3).)","For buildings described in Sentence 1.3.3.3.(1) of Division A, where design pressure, performance grade and water resistance values are calculated in accordance with the standard referenced in Clause 9.7.4.2.(1)(b), the driving rain wind pressure (DRWP) values in Table A.1 of CSA A440S1, ""Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights,"" shall be used. (See Note A-9.7.4.3.(2).)","For buildings described in Sentence 1.3.3.3.(1) of Division A, where design pressure, performance grade and water resistance values are calculated in accordance with the standard referenced in Clause 9.7.4.2.(1)(b), the driving rain wind pressure (DRWP) values in Table A.1 of CSA A440S1, ""Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440, NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights,"" shall be used. (See Note A-9.7.4.3.(2).)",0.7730937268502325
Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,1.0
"Every plumbing system shall be designed and installed in conformance with appropriate provincial or territorial regulations or municipal bylaws, in the absence of such regulations or bylaws, in conformance with the NPC.","Every plumbing system shall be designed and installed in conformance with appropriate provincial or territorial regulations or municipal bylaws, in the absence of such regulations or bylaws, in conformance with the NPC.",,,0.0
,,Every plumbing system shall be designed and installed in conformance with Book II (Plumbing of this Code.,Every plumbing system shall be designed and installed in conformance with Book II (Plumbing of this Code.,0.0
Fire safety at construction and demolition sites shall conform to Section 5.6. of Division B of the NFC.,Fire safety at construction and demolition sites shall conform to Section 5.6. of Division B of the NFC.,"Fire safety at construction and demolition sites shall conform to CAN/CSA S350-M, ""Code of Practice for Safety in Demolition of Structures,"" and Section 5.6. of Division B of the British Columbia Fire Code.","Fire safety at construction and demolition sites shall conform to CAN/CSA S350-M, ""Code of Practice for Safety in Demolition of Structures,"" and Section 5.6. of Division B of the British Columbia Fire Code.",0.6522601498390199
Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,1.0
"Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)",1.0000000000000002
"If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance rating not less than 45 min.",,"If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance ratings not less than 45 min.","If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance ratings not less than 45 min.",0.9663299069271514
"Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.",1.0000000000000002
"In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1.and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies.","In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1. and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies .","In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1. and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies.",,1.0
"Each construction camp building shall be provided with portable fire extinguishers in conformance with the appropriate provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, in conformance with the NFC.","Each construction camp building shall be provided with portable fire extinguishers in conformance with the appropriate provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, in conformance with the NFC.",,,0.0
,,Each construction camp building shall be provided with portable fire extinguishers in conformance with the British Columbia Fire Code.,Each construction camp building shall be provided with portable fire extinguishers in conformance with the British Columbia Fire Code.,0.0
"The building referred to in Sentence 3.2.2.77.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction, and loadbearing walls, columns and arches supporting a fire separation shall have a fire-resistance rating not less than that required for the fire separation.",,"Except as provided in Sentences (2) and (3), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.","Except as provided in Sentences (2) and (3), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.",0.5113638505127104
"Except as provided in Sentences 9.10.9.15.(2), 9.10.9.15.(3)and 9.10.9.15.(4), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 minfire-resistance rating.","Except as provided in Sentences 9.10.9.15.(2) , 9.10.9.15.(3) and 9.10.9.15.(4), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.",,,0.0
"Where an exhaust duct passes through an unheated space or is not separated from an unheated space by an insulated building assembly, the duct shall be insulated to not less than RSI 0.5.","Where an exhaust duct passes through an unheated space or is not separated from an unheated space by an insulated building assembly, the duct shall be insulated to not less than RSI 0.5.","Where an exhaust duct passes through or is located adjacent to a space that is not conditioned space, the duct shall conform to Article 9.36.3.2., except that in no case shall such a duct be insulated to less than RSI 0.75.","Where an exhaust duct passes through or is located adjacent to a space that is not conditioned space, the duct shall conform to Article 9.36.3.2., except that in no case shall such a duct be insulated to less than RSI 0.75.",0.6242627430504923
"The requirement for a principal ventilation fan may be satisfied by a single fan, by the exhaust side of a heat recovery ventilator, or by a group of fans, provided all fans in the group are controlled simultaneously by a controller complying with Sentences 9.32.3.3.(5), 9.32.3.3.(6)and 9.32.3.3.(7). (See Note A-9.32.3.3.(3).)","The requirement for a principal ventilation fan may be satisfied by a single fan, by the exhaust side of a heat recovery ventilator, or by a group of fans, provided all fans in the group are controlled simultaneously by a controller complying with Sentences 9.32.3.3.(5) , 9.32.3.3.(6) and 9.32.3.3.(7). (See Note A-9.32.3.3.(3).)","A mechanical ventilation system shall include: a principal ventilation fan system that provides supply air in accordance with Article 9.32.3.4., and includes an exhaust fan that conforms with Article 9.32.3.5., the kitchen and bathroom exhaust fans that are required by Article 9.32.3.6., and if the building includes a heated crawl space, the components that are required by Article 9.32.3.7.","A mechanical ventilation system shall include: a principal ventilation fan system that provides supply air in accordance with Article 9.32.3.4., and includes an exhaust fan that conforms with Article 9.32.3.5., the kitchen and bathroom exhaust fans that are required by Article 9.32.3.6., and if the building includes a heated crawl space, the components that are required by Article 9.32.3.7.",0.5087332245544369
"The principal ventilation fan shall be controlled by a manual switch located within the living area of the dwelling unit and clearly marked ""VENTILATION FAN."" (See Note A-9.32.3.3.(5).)","The principal ventilation fan shall be controlled by a manual switch located within the living area of the dwelling unit and clearly marked ""VENTILATION FAN."" (See Note A-9.32.3.3.(5).)","The principal ventilation system exhaust fan shall be designed to run continuously, and controlled by a dedicated switch that has 2 settings, on and off, is located where it will be accessible for the purposes of servicing the exhaust fan but not likely to be turned off inadvertently, and is clearly marked ""PRINCIPAL VENTILATION EXHAUST FAN.""","The principal ventilation system exhaust fan shall be designed to run continuously, and controlled by a dedicated switch that has 2 settings, on and off, is located where it will be accessible for the purposes of servicing the exhaust fan but not likely to be turned off inadvertently, and is clearly marked ""PRINCIPAL VENTILATION EXHAUST FAN.""",0.5056511779568961
"Except as provided in Sentence 9.32.3.6.(3), where an exhaust-only system is installed, the principal ventilation fan control required by Sentence 9.32.3.3.(5) shall be wired in such a way that, where applicable, activation of the principal ventilation fan automatically activates the circulation fan of the forced air distribution system required by Clause 9.32.3.6.(1)(b) at its rated capacity.","Except as provided in Sentence 9.32.3.6.(3), where an exhaust-only system is installed, the principal ventilation fan control required by Sentence 9.32.3.3.(5) shall be wired in such a way that, where applicable, activation of the principal ventilation fan automatically activates the circulation fan of the forced air distribution system required by Sentence 9.32.3.6.(1) at its rated capacity.",,,0.0
"Except as provided in Sentence 9.32.3.10.(4), capacity ratings for required fans shall be determined in accordance with CSA CAN/CSA-C260-M90 Rating the Performance of Residential Mechanical Ventilating Equipment or HVI HVI Publication 916-2013 Airflow Test Procedure","Except as provided in Sentence 9.32.3.10.(4), capacity ratings for required fans shall be determined in accordance with CSA CAN/CSA-C260-M90 Rating the Performance of Residential Mechanical Ventilating Equipment or HVI HVI Publication 916-2013 Airflow Test Procedure","For the purposes of Sentence (1), the capacity rating of the exhaust fan shall be determined, based on air-flow performance at 50 pa of external static pressure, in accordance with HVI Publication 916, ""Airflow Test Procedure,"" or CAN/CSA-C260-M, ""Rating the Performance of Residential Mechanical Ventilating Equipment.""","For the purposes of Sentence (1), the capacity rating of the exhaust fan shall be determined, based on air-flow performance at 50 pa of external static pressure, in accordance with HVI Publication 916, ""Airflow Test Procedure,"" or CAN/CSA-C260-M, ""Rating the Performance of Residential Mechanical Ventilating Equipment.""",0.6752387145125754
"Except as provided in Sentences 9.32.3.7.(2)and 9.32.3.7.(3), a supplemental exhaust fan with a rated capacity not less than 50 L/s shall be installed in each kitchen.","Except as provided in Sentences 9.32.3.7.(2) and 9.32.3.7.(3), a supplemental exhaust fan with a rated capacity not less than 50 L/s shall be installed in each kitchen.",,,0.0
,,"Where a crawl space is heated by a ducted forced-air heating system that does not draw air from the crawl space to the furnace through the return air plenum, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille.","Where a crawl space is heated by a ducted forced-air heating system that does not draw air from the crawl space to the furnace through the return air plenum, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille.",0.0
A supplemental exhaust fan is not required in a kitchen where the only exhaust air intake for the principal ventilation fan is located in that kitchen.,A supplemental exhaust fan is not required in a kitchen where the only exhaust air intake for the principal ventilation fan is located in that kitchen.,,,0.0
,,"Where a crawl space is heated other than by a ducted forced-air heating system, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille, and the principal ventilation system by a supply air outlet or an exhaust air inlet, be connected to the floor space above the crawl space by at least 2 air-transfer grilles for every 30 m2 of crawl space area, or be connected to the floor space above the crawl space by at least one air-transfer grille, and the outdoors by a dedicated exhaust fan that complies with Sentence (4).","Where a crawl space is heated other than by a ducted forced-air heating system, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille, and the principal ventilation system by a supply air outlet or an exhaust air inlet, be connected to the floor space above the crawl space by at least 2 air-transfer grilles for every 30 m2 of crawl space area, or be connected to the floor space above the crawl space by at least one air-transfer grille, and the outdoors by a dedicated exhaust fan that complies with Sentence (4).",0.0
"Except as provided in Sentences 9.32.3.8.(6)to 9.32.3.8.(8), any mechanical air exhausting device, other than the principal ventilation fan operating at a rate not greater than the maximum permitted by Table 9.32.3.3., shall be provided with outdoor makeup air supplied by a fan rated to deliver outdoor air to the dwelling unit at a rate not less than the exhaust capacity of the device, and not greater than that exhaust capacity plus 10%.","Except as provided in Sentences 9.32.3.8.(6) to 9.32.3.8.(8), any mechanical air exhausting device, other than the principal ventilation fan operating at a rate not greater than the maximum permitted by Table 9.32.3.3., shall be provided with outdoor makeup air supplied by a fan rated to deliver outdoor air to the dwelling unit at a rate not less than the exhaust capacity of the device, and not greater than that exhaust capacity plus 10%.",,,0.0
Exhaust ducts shall not discharge into heated or unheated enclosed spaces.,Exhaust ducts shall not discharge into heated or unheated enclosed spaces.,Exhaust ducts shall discharge to the outdoors.,Exhaust ducts shall discharge to the outdoors.,0.5251663418879565
,,"Except for a supply air system described in Sentence 9.32.3.4.(2) or (3), all joints in exhaust ducts, and in supply ducts that conduct conditioned air, shall be sealed against air leakage with sealants or gaskets made from liquids, mastics or heat-applied materials, mastic with embedded fabric, foil-faced butyl tape, or aluminum foil tape.","Except for a supply air system described in Sentence 9.32.3.4.(2) or (3), all joints in exhaust ducts, and in supply ducts that conduct conditioned air, shall be sealed against air leakage with sealants or gaskets made from liquids, mastics or heat-applied materials, mastic with embedded fabric, foil-faced butyl tape, or aluminum foil tape.",0.0
The provision of makeup air as described in Sentence 9.32.3.8.(2) is not required for mechanical exhausting devices operating a subfloor depressurization system installed for the purpose of reducing the risk of radon ingress. (See Note A-9.32.3.9.),The provision of makeup air as described in Sentence 9.32.3.8.(2) is not required for mechanical exhausting devices operating a subfloor depressurization system installed for the purpose of reducing the risk of radon ingress.,,,0.0
Service water heating systems that use solar thermal technology shall be installed in accordance with the NPC.,,Service water heating systems that use solar thermal technology shall be installed in accordance with the Book II (Plumbing of this Code.,Service water heating systems that use solar thermal technology shall be installed in accordance with the Book II (Plumbing of this Code.,0.6824972199111216
Service water heating systems that use solar thermal technology shall be installed in accordance with the NPC.,,Service water heating systems that use solar thermal technology shall be installed in accordance with the Book II (Plumbing of this Code.,Service water heating systems that use solar thermal technology shall be installed in accordance with the Book II (Plumbing of this Code.,0.6824972199111216
Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. or Sentence 9.5.3.1.(2)or 9.5.3.1.(3) shall be contiguous with the entry or entries to those rooms or spaces.,Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. or Sentence 9.5.3.1.(2) or 9.5.3.1.(3) shall be contiguous with the entry or entries to those rooms or spaces.,Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. shall be contiguous with the entry or entries to those rooms or spaces.,Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. shall be contiguous with the entry or entries to those rooms or spaces.,0.9878135349170765
"Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.",1.0000000000000002
"Except as provided in Sentences 9.7.3.1.(2)to 9.7.3.1.(4), windows, doors and skylights and their components separating conditioned space from unconditioned space or the exterior shall be designed, constructed and installed so that, when in the closed position, they resist the ingress of precipitation into interior space (see Note A-9.7.4.2.(1)), resist wind loads, control air leakage, resist the ingress of insects and vermin, where required, resist forced entry, and are easily operable when not intended to be fixed.","Except as provided in Sentences 9.7.3.1.(2) to 9.7.3.1.(4), windows, doors and skylights and their components separating conditioned space from unconditioned space or the exterior shall be designed, constructed and installed so that, when in the closed position, they resist the ingress of precipitation into interior space (see Note A-9.7.4.2.(1)), resist wind loads, control air leakage, resist the ingress of insects and vermin, where required, resist forced entry, and are easily operable when not intended to be fixed.",,,0.0
"Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.",1.0000000000000002
"Metal frames and sash of windows, doors and skylights shall incorporate a thermal break.","Metal frames and sash of windows, doors and skylights shall incorporate a thermal break.","Except as permitted in Sentence (2), metal frames and sash of windows, doors and skylights shall incorporate a thermal break.","Except as permitted in Sentence (2), metal frames and sash of windows, doors and skylights shall incorporate a thermal break.",0.9616405180376102
"The installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the manufacturer’s instructions.","The installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the manufacturer s instructions.","Except as provided by Sentence (2), the installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the instructions, if any, provided by the manufacturer.","Except as provided by Sentence (2), the installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the instructions, if any, provided by the manufacturer.",0.9420328579201298
"The installation of windows, doors and skylights shall conform to CSA CAN/CSA-A440.4-07 Window, Door, and Skylight Installation except that shims used to support windows, doors and skylights are permitted to be made of treated plywood, and protection from precipitation for walls incorporating windows or doors and for roofs incorporating skylights, and the interfaces of these walls with windows or doors and of roofs with skylights, shall conform to Section 9.27.","The installation of windows, doors and skylights shall conform to CSA CAN/CSA-A440.4-07 Window, Door, and Skylight Installation except that shims used to support windows, doors and skylights are permitted to be made of treated plywood, and protection from precipitation for walls incorporating windows or doors and for roofs incorporating skylights, and the interfaces of these walls with windows or doors and of roofs with skylights, shall conform to part 9.",,,0.0
"For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b), the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 9.37.1.1. (See Note A-1.1.2.1.(1).) (See Note D-2.6., Background Information.)",,"For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b) of Division A, the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives andfunctionalstatements listed in Table 9.38.1.1. (See Note A-1.1.2.1.(1).)","For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b) of Division A, the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives andfunctionalstatements listed in Table 9.38.1.1. (See Note A-1.1.2.1.(1).)",0.8226699651737809
"A building that is wholly constructed in accordance with the building area and construction requirements of Article 3.2.2.58. shall not contain Group A, Division 2, Group E, and Group F, Division 2 or 3 major occupancies above the second storey, or a storage garage above the third storey (see also Sentence 4.4.2.1.(1)).","A building that is wholly constructed in accordance with the building area and construction requirements of Article 3.2.2.58. shall not contain Group A, Division 2, Group E, and Group F, Division 2 or 3 major occupancies above the second storey, or a storage garage above the third storey (see also Sentence 4.4.2.1.(1)).","Group A, Division 2 major occupancies, Group E major occupancies, Group F, Division 2 and 3 major occupancies and storage garages located in a building or part of a building within the scope of this Article are permitted to be constructed in accordance with this Article provided the Group A, Division 2 major occupancy, and Group E major occupancy, and Group F, Division 2 and 3 major occupancy is located below the third storey, and the storage garage is located below the fourth storey (See also Sentence 4.4.2.1.(1)). (See Note A-3.2.2.50.(5) and 3.2.2.58.(4).)","Group A, Division 2 major occupancies, Group E major occupancies, Group F, Division 2 and 3 major occupancies and storage garages located in a building or part of a building within the scope of this Article are permitted to be constructed in accordance with this Article provided the Group A, Division 2 major occupancy, and Group E major occupancy, and Group F, Division 2 and 3 major occupancy is located below the third storey, and the storage garage is located below the fourth storey (See also Sentence 4.4.2.1.(1)). (See Note A-3.2.2.50.(5) and 3.2.2.58.(4).)",0.6756074610848853
