National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
,,Passenger-loading zones shall comply with Subsection 3.8.3. and be provided with an accessible path of travel to an accessible entrance referred to in Article 3.8.2.2.,Passenger-loading zones shall comply with Subsection 3.8.3. and be provided with an accessible path of travel to an accessible entrance referred to in Article 3.8.2.2.,0.0
"A barrier-free path of travel is permitted to include ramps, passenger elevators or other platform-equipped passenger-elevating devices to overcome a difference in level.","A barrier-free path of travel is permitted to include ramps, passenger elevators or other platform-equipped passenger-elevating devices to overcome a difference in level.",,,0.0
,,"An accessible path of travel is permitted to include ramps, passenger elevators or other platform-equipped passenger-elevating devices to overcome a difference in level. (See Note A-3.8.3.2.(3).)","An accessible path of travel is permitted to include ramps, passenger elevators or other platform-equipped passenger-elevating devices to overcome a difference in level. (See Note A-3.8.3.2.(3).)",0.0
,,"A passenger-elevating device in an accessible path of travel shall conform to Appendix E of ASME A17.1/CSA B44, ""Safety Code for Elevators and Escalators,"" (see also Sentence 3.5.2.1.(3)), or CSA B355, ""Lifts for Persons with Physical Disabilities."" (See also Sentence 3.5.4.1.(3).)","A passenger-elevating device in an accessible path of travel shall conform to Appendix E of ASME A17.1/CSA B44, ""Safety Code for Elevators and Escalators,"" (see also Sentence 3.5.2.1.(3)), or CSA B355, ""Lifts for Persons with Physical Disabilities."" (See also Sentence 3.5.4.1.(3).)",0.0
A passenger-elevating device referred to in Article 3.8.2.3. shall conform to CSA B355-09 Lifts for Persons with Physical Disabilities,A passenger-elevating device referred to in Article 3.8.2.3. shall conform to CSA B355-09 Lifts for Persons with Physical Disabilities,,,0.0
"Where precipitation can accumulate on sloped or horizontal assemblies, provision shall be made for drainage conforming with the relevant provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, with Article 2.4.10.4. of Division B of the NPC.","Where precipitation can accumulate on sloped or horizontal assemblies, provision shall be made for drainage conforming with the relevant provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, with Article 2.4.10.4. of Division B of the NPC.",,,0.0
,,"Where precipitation can accumulate on sloped or horizontal assemblies, provision shall be made for drainage conforming with Article 2.4.10.4. of Division B of Book II (Plumbing of this Code.","Where precipitation can accumulate on sloped or horizontal assemblies, provision shall be made for drainage conforming with Article 2.4.10.4. of Division B of Book II (Plumbing of this Code.",0.0
Other fenestration assemblies and their components shall be designed and constructed in accordance with Article 5.1.4.1. (See Note A-5.9.3.2.(1).),Other fenestration assemblies and their components shall be designed and constructed in accordance with Article 5.1.4.1. (See Note A-5.9.3.2.(1).),"Other glazed products and their components shall be designed and constructed in accordance with Subsection 5.1.4., Section 5.3., 5.4. and Section 5.6. (See Note A-5.9.2.2.(2).)","Other glazed products and their components shall be designed and constructed in accordance with Subsection 5.1.4., Section 5.3., 5.4. and Section 5.6. (See Note A-5.9.2.2.(2).)",0.9261789917945862
"Tests referred to in Sentence 5.9.3.5.(2) shall be carried out at the driving rain wind pressure as calculated in accordance with CSA A440S1-17 Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440-11, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights (See Note A-5.9.3.5.(3).)","Tests referred to in Sentence 5.9.3.5.(2) shall be carried out at the driving rain wind pressure as calculated in accordance with CSA A440S1-17 Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440-11, NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights (See Note A-5.9.3.5.(3).)","For buildings described in Sentence 1.3.3.3.(1) of Division A, where design pressure, performance grade and water resistance values are calculated in accordance with the standard referenced in Clause 9.7.4.2.(1)(b), the driving rain wind pressure (DRWP) values in Table A.1 of CSA A440S1, ""Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights,"" shall be used. (See Note A-9.7.4.3.(2).)","For buildings described in Sentence 1.3.3.3.(1) of Division A, where design pressure, performance grade and water resistance values are calculated in accordance with the standard referenced in Clause 9.7.4.2.(1)(b), the driving rain wind pressure (DRWP) values in Table A.1 of CSA A440S1, ""Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440, NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights,"" shall be used. (See Note A-9.7.4.3.(2).)",0.916995406150818
Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,0.9999998807907104
"Every plumbing system shall be designed and installed in conformance with appropriate provincial or territorial regulations or municipal bylaws, in the absence of such regulations or bylaws, in conformance with the NPC.","Every plumbing system shall be designed and installed in conformance with appropriate provincial or territorial regulations or municipal bylaws, in the absence of such regulations or bylaws, in conformance with the NPC.",,,0.0
,,Every plumbing system shall be designed and installed in conformance with Book II (Plumbing of this Code.,Every plumbing system shall be designed and installed in conformance with Book II (Plumbing of this Code.,0.0
Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,Words that appear in italics are defined in Article 1.4.1.2..,0.9999998807907104
"Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)",1.0000001192092896
"If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance rating not less than 45 min.",,"If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance ratings not less than 45 min.","If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance ratings not less than 45 min.",0.9988952875137328
"Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.",0.999999701976776
"In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1.and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies.","In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1. and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies .","In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1. and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies.",,0.999320387840271
"Each construction camp building shall be provided with portable fire extinguishers in conformance with the appropriate provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, in conformance with the NFC.","Each construction camp building shall be provided with portable fire extinguishers in conformance with the appropriate provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, in conformance with the NFC.",,,0.0
,,Each construction camp building shall be provided with portable fire extinguishers in conformance with the British Columbia Fire Code.,Each construction camp building shall be provided with portable fire extinguishers in conformance with the British Columbia Fire Code.,0.0
"Except as provided in Sentence 9.32.3.6.(3), where an exhaust-only system is installed, the principal ventilation fan control required by Sentence 9.32.3.3.(5) shall be wired in such a way that, where applicable, activation of the principal ventilation fan automatically activates the circulation fan of the forced air distribution system required by Clause 9.32.3.6.(1)(b) at its rated capacity.","Except as provided in Sentence 9.32.3.6.(3), where an exhaust-only system is installed, the principal ventilation fan control required by Sentence 9.32.3.3.(5) shall be wired in such a way that, where applicable, activation of the principal ventilation fan automatically activates the circulation fan of the forced air distribution system required by Sentence 9.32.3.6.(1) at its rated capacity.",,,0.0
,,"For the purposes of Sentence (1), the capacity rating of the exhaust fan shall be determined, based on air-flow performance at 50 pa of external static pressure, in accordance with HVI Publication 916, ""Airflow Test Procedure,"" or CAN/CSA-C260-M, ""Rating the Performance of Residential Mechanical Ventilating Equipment.""","For the purposes of Sentence (1), the capacity rating of the exhaust fan shall be determined, based on air-flow performance at 50 pa of external static pressure, in accordance with HVI Publication 916, ""Airflow Test Procedure,"" or CAN/CSA-C260-M, ""Rating the Performance of Residential Mechanical Ventilating Equipment.""",0.0
"Except as provided in Sentences 9.32.3.7.(2)and 9.32.3.7.(3), a supplemental exhaust fan with a rated capacity not less than 50 L/s shall be installed in each kitchen.","Except as provided in Sentences 9.32.3.7.(2) and 9.32.3.7.(3), a supplemental exhaust fan with a rated capacity not less than 50 L/s shall be installed in each kitchen.",,,0.0
,,"Where a crawl space is heated by a ducted forced-air heating system that does not draw air from the crawl space to the furnace through the return air plenum, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille.","Where a crawl space is heated by a ducted forced-air heating system that does not draw air from the crawl space to the furnace through the return air plenum, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille.",0.0
,,"Where a crawl space is heated other than by a ducted forced-air heating system, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille, and the principal ventilation system by a supply air outlet or an exhaust air inlet, be connected to the floor space above the crawl space by at least 2 air-transfer grilles for every 30 m2 of crawl space area, or be connected to the floor space above the crawl space by at least one air-transfer grille, and the outdoors by a dedicated exhaust fan that complies with Sentence (4).","Where a crawl space is heated other than by a ducted forced-air heating system, the crawl space shall be connected to the floor space above the crawl space by at least one air-transfer grille, and the principal ventilation system by a supply air outlet or an exhaust air inlet, be connected to the floor space above the crawl space by at least 2 air-transfer grilles for every 30 m2 of crawl space area, or be connected to the floor space above the crawl space by at least one air-transfer grille, and the outdoors by a dedicated exhaust fan that complies with Sentence (4).",0.0
A supplemental exhaust fan is not required in a kitchen where the only exhaust air intake for the principal ventilation fan is located in that kitchen.,A supplemental exhaust fan is not required in a kitchen where the only exhaust air intake for the principal ventilation fan is located in that kitchen.,,,0.0
"Except as provided in Sentences 9.32.3.8.(6)to 9.32.3.8.(8), any mechanical air exhausting device, other than the principal ventilation fan operating at a rate not greater than the maximum permitted by Table 9.32.3.3., shall be provided with outdoor makeup air supplied by a fan rated to deliver outdoor air to the dwelling unit at a rate not less than the exhaust capacity of the device, and not greater than that exhaust capacity plus 10%.","Except as provided in Sentences 9.32.3.8.(6) to 9.32.3.8.(8), any mechanical air exhausting device, other than the principal ventilation fan operating at a rate not greater than the maximum permitted by Table 9.32.3.3., shall be provided with outdoor makeup air supplied by a fan rated to deliver outdoor air to the dwelling unit at a rate not less than the exhaust capacity of the device, and not greater than that exhaust capacity plus 10%.",,,0.0
,,Exhaust ducts shall discharge to the outdoors.,Exhaust ducts shall discharge to the outdoors.,0.0
,,"Except for a supply air system described in Sentence 9.32.3.4.(2) or (3), all joints in exhaust ducts, and in supply ducts that conduct conditioned air, shall be sealed against air leakage with sealants or gaskets made from liquids, mastics or heat-applied materials, mastic with embedded fabric, foil-faced butyl tape, or aluminum foil tape.","Except for a supply air system described in Sentence 9.32.3.4.(2) or (3), all joints in exhaust ducts, and in supply ducts that conduct conditioned air, shall be sealed against air leakage with sealants or gaskets made from liquids, mastics or heat-applied materials, mastic with embedded fabric, foil-faced butyl tape, or aluminum foil tape.",0.0
The provision of makeup air as described in Sentence 9.32.3.8.(2) is not required for mechanical exhausting devices operating a subfloor depressurization system installed for the purpose of reducing the risk of radon ingress. (See Note A-9.32.3.9.),The provision of makeup air as described in Sentence 9.32.3.8.(2) is not required for mechanical exhausting devices operating a subfloor depressurization system installed for the purpose of reducing the risk of radon ingress.,,,0.0
"The installation of a hydronic heating system shall conform to applicable provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, to CSA B214-16 Installation Code for Hydronic Heating Systems","The installation of a hydronic heating system shall conform to applicable provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, to CSA B214-16 Installation Code for Hydronic Heating Systems",,,0.0
,,"The installation of a hydronic heating system shall conform to CSA B214, ""Installation Code for Hydronic Heating Systems.""","The installation of a hydronic heating system shall conform to CSA B214, ""Installation Code for Hydronic Heating Systems.""",0.0
"Electrical installations, including the service capacity of the installation and the number and distribution of circuits and receptacles, shall meet the requirements of the appropriate provincial, territorial or municipal legislation or, in the absence of such legislation, shall conform to CSA C22.1-12 Canadian Electrical Code, Part I","Electrical installations, including the service capacity of the installation and the number and distribution of circuits and receptacles, shall meet the requirements of the appropriate provincial, territorial or municipal legislation or, in the absence of such legislation, shall conform to CSA C22.1-12 Canadian Electrical Code, Part I",,,0.0
,,"Electrical installations, including the service capacity of the installation and the number and distribution of circuits and receptacles, shall conform to the Electrical Safety Regulation.","Electrical installations, including the service capacity of the installation and the number and distribution of circuits and receptacles, shall conform to the Electrical Safety Regulation.",0.0
Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. or Sentence 9.5.3.1.(2)or 9.5.3.1.(3) shall be contiguous with the entry or entries to those rooms or spaces.,Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. or Sentence 9.5.3.1.(2) or 9.5.3.1.(3) shall be contiguous with the entry or entries to those rooms or spaces.,Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. shall be contiguous with the entry or entries to those rooms or spaces.,Areas in rooms or spaces over which ceiling height and clear height are not less than the minimum specified in Table 9.5.3.1. shall be contiguous with the entry or entries to those rooms or spaces.,0.957516312599182
"Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.",1.0
"Except as provided in Sentences 9.7.3.1.(2)to 9.7.3.1.(4), windows, doors and skylights and their components separating conditioned space from unconditioned space or the exterior shall be designed, constructed and installed so that, when in the closed position, they resist the ingress of precipitation into interior space (see Note A-9.7.4.2.(1)), resist wind loads, control air leakage, resist the ingress of insects and vermin, where required, resist forced entry, and are easily operable when not intended to be fixed.","Except as provided in Sentences 9.7.3.1.(2) to 9.7.3.1.(4), windows, doors and skylights and their components separating conditioned space from unconditioned space or the exterior shall be designed, constructed and installed so that, when in the closed position, they resist the ingress of precipitation into interior space (see Note A-9.7.4.2.(1)), resist wind loads, control air leakage, resist the ingress of insects and vermin, where required, resist forced entry, and are easily operable when not intended to be fixed.",,,0.0
"Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.","Skylights and their components shall be designed, constructed and installed so that they resist snow loads.",1.0
"The installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the manufacturer’s instructions.","The installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the manufacturer s instructions.","Except as provided by Sentence (2), the installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the instructions, if any, provided by the manufacturer.","Except as provided by Sentence (2), the installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the instructions, if any, provided by the manufacturer.",0.9158185124397278
"The installation of windows, doors and skylights shall conform to CSA CAN/CSA-A440.4-07 Window, Door, and Skylight Installation except that shims used to support windows, doors and skylights are permitted to be made of treated plywood, and protection from precipitation for walls incorporating windows or doors and for roofs incorporating skylights, and the interfaces of these walls with windows or doors and of roofs with skylights, shall conform to Section 9.27.","The installation of windows, doors and skylights shall conform to CSA CAN/CSA-A440.4-07 Window, Door, and Skylight Installation except that shims used to support windows, doors and skylights are permitted to be made of treated plywood, and protection from precipitation for walls incorporating windows or doors and for roofs incorporating skylights, and the interfaces of these walls with windows or doors and of roofs with skylights, shall conform to part 9.",,,0.0
All guards within dwelling units or within houses with a secondary suite including their common spaces shall be not less than 900 mm high.,All guards within dwelling units or within houses with a secondary suite including their common spaces shall be not less than 900 mm high.,,,0.0
,,All guards within dwelling units shall be not less than 900 mm high.,All guards within dwelling units shall be not less than 900 mm high.,0.0
Doors serving a single dwelling unit or a house with a secondary suite need not comply with Sentences 9.9.6.1.(2)and 9.9.6.1.(3).,Doors serving a single dwelling unit or a house with a secondary suite need not comply with Sentences 9.9.6.1.(2) and 9.9.6.1.(3).,,,0.0
,,Doors serving a single dwelling unit need not comply with Sentences (2) and (3).,Doors serving a single dwelling unit need not comply with Sentences (2) and (3).,0.0
"For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b), the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 9.37.1.1. (See Note A-1.1.2.1.(1).) (See Note D-2.6., Background Information.)",,"For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b) of Division A, the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives andfunctionalstatements listed in Table 9.38.1.1. (See Note A-1.1.2.1.(1).)","For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b) of Division A, the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives andfunctionalstatements listed in Table 9.38.1.1. (See Note A-1.1.2.1.(1).)",0.9601620435714722
"A building conforming to Article 3.2.2.58. shall not contain a Group A, Division 1 or 3, Group B, or Group F, Division 1 major occupancy, or except as provided in Sentence 3.1.3.2.(5), a Group A, Division 2, Group E, or Group F, Division 2 or 3 major occupancy above the second storey. (See Note A-3.1.3.2.(3) to (5).)","A building conforming to Article 3.2.2.58. shall not contain a Group A, Division 1 or 3, Group B, or Group F, Division 1 major occupancy, or except as provided in Sentence 3.1.3.2.(5), a Group A, Division 2, Group E, or Group F, Division 2 or 3 major occupancy above the second storey.","Group A, Division 2 major occupancies, Group E major occupancies, Group F, Division 2 and 3 major occupancies and storage garages located in a building or part of a building within the scope of this Article are permitted to be constructed in accordance with this Article provided the Group A, Division 2 major occupancy, and Group E major occupancy, and Group F, Division 2 and 3 major occupancy is located below the third storey, and the storage garage is located below the fourth storey (See also Sentence 4.4.2.1.(1)). (See Note A-3.2.2.50.(5) and 3.2.2.58.(4).)","Group A, Division 2 major occupancies, Group E major occupancies, Group F, Division 2 and 3 major occupancies and storage garages located in a building or part of a building within the scope of this Article are permitted to be constructed in accordance with this Article provided the Group A, Division 2 major occupancy, and Group E major occupancy, and Group F, Division 2 and 3 major occupancy is located below the third storey, and the storage garage is located below the fourth storey (See also Sentence 4.4.2.1.(1)). (See Note A-3.2.2.50.(5) and 3.2.2.58.(4).)",0.8918363451957703
"Where a fuel-burning appliance is installed in a suite of residential occupancy, a CO alarm shall be installed inside each bedroom, or outside each bedroom, within 5 m of each bedroom door, measured following corridors and doorways.","Where a fuel-burning appliance is installed in a suite of residential occupancy, a CO alarm shall be installed inside each bedroom, or outside each bedroom, within 5 m of each bedroom door, measured following corridors and doorways.","Where a fuel-burning appliance is installed in a suite of residential occupancy, a CO alarm shall be installed inside each bedroom, or outside each bedroom, within 5 m of each bedroom door, measured following corridors and doorways.","Where a fuel-burning appliance is installed in a suite of residential occupancy, a CO alarm shall be installed inside each bedroom, or outside each bedroom, within 5 m of each bedroom door, measured following corridors and doorways.",1.0
"Where a habitable room or space is not provided with natural ventilation as described in Article 9.32.2.2. and is not mechanically cooled, the non-heating-season mechanical ventilation system shall have the capacity to exhaust indoor air from the room or space or to introduce outdoor air to that room or space at a rate of one air change per hour.","Where a habitable room or space is not provided with natural ventilation as described in Article 9.32.2.2. and is not mechanically cooled, the non-heating-season mechanical ventilation system shall have the capacity to exhaust indoor air from the room or space or to introduce outdoor air to that room or space at a rate of one air change per hour.","Where a habitable room or space is not provided with natural ventilation as described in Clause (1)(a), mechanical ventilation shall be provided to exhaust inside air from, or to introduce outside air to, that room or space at the rate of one-half air change per hour if the room or space is mechanically cooled during the non-heating season, or one air change per hour if the room or space is not mechanically cooled during the non-heating season.","Where a habitable room or space is not provided with natural ventilation as described in Clause (1)(a), mechanical ventilation shall be provided to exhaust inside air from, or to introduce outside air to, that room or space at the rate of one-half air change per hour if the room or space is mechanically cooled during the non-heating season, or one air change per hour if the room or space is not mechanically cooled during the non-heating season.",0.8954029679298401
