National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
"Materials subject to spontaneous ignition, such as oily rags, shall be deposited in a receptacle conforming to Sentence 2.4.1.3.(4) or be removed from the premises. (See Note A-2.4.1.3.(1).)","Materials subject to spontaneous ignition, such as oily rags, shall be deposited in a receptacle conforming to Sentence 2.4.1.3.(4) or be removed from the premises. (See Note A-2.4.1.3.(1).)",,,0.0
,,"Materials subject to spontaneous ignition, such as greasy or oily rags, shall be deposited in a receptacle conforming to Sentence (3) or be removed from the premises.","Materials subject to spontaneous ignition, such as greasy or oily rags, shall be deposited in a receptacle conforming to Sentence (3) or be removed from the premises.",0.0
All ashes shall be stored in receptacles conforming to Sentence 2.4.1.3.(4) and combustible materials shall not be stored with ashes in the same container.,All ashes shall be stored in receptacles conforming to Sentence 2.4.1.3.(4) and combustible materials shall not be stored with ashes in the same container.,,,0.0
,,Ashes shall be stored in receptacles that conform to Sentence (3) and combustible materials shall not be stored with ashes in the same receptacle.,Ashes shall be stored in receptacles that conform to Sentence (3) and combustible materials shall not be stored with ashes in the same receptacle.,0.0
"Signs prohibiting smoking shall have black lettering not less than 50 mm high with a 12 mm stroke on a yellow background, except that symbols of not less than 150 mm by 150 mm are permitted to be used in lieu of lettering.","An area where smoking is not permitted in Sentence 2.4.2.1.(1) shall be identified by signs conforming to Article 2.4.2.2. Signs prohibiting smoking shall have black lettering not less than 50 mm high with a 12 mm stroke on a yellow background, except that symbols of not less than 150 mm by 150 mm are permitted to be used in lieu of lettering.",,,0.0
,,"The areas where smoking is not permitted shall be identified by signs having black lettering 50 mm high with a 12.5 mm stroke on a yellow background, except that symbols of 150 mm by 150 mm may be used in lieu of lettering, or covered by instructions established under a fire safety plan and available to all persons.","The areas where smoking is not permitted shall be identified by signs having black lettering 50 mm high with a 12.5 mm stroke on a yellow background, except that symbols of 150 mm by 150 mm may be used in lieu of lettering, or covered by instructions established under a fire safety plan and available to all persons.",0.0
"Except for fires used for cooking in fireplaces, grills or barbecues, open air fires shall not be set unless appropriate measures are taken to limit their spread. (See Note A-2.4.5.1.(1).)","Except for fires used for cooking in fireplaces, grills or barbecues, open air fires shall not be set unless appropriate measures are taken to limit their spread. (See Note A-2.4.5.1.(1).)",,,0.0
,,"Open-air burning shall not take place unless it has been approved, or the open-air burning consists of a small, confined fire that is used to cook food on a grill, barbecue or spit, commensurate with the type and quantity of food being cooked, and supervised at all times.","Open-air burning shall not take place unless (a) it has been approved, or (b) the open-air burning consists of a small, confined fire that is (i) used to cook food on a grill, barbecue or spit, (ii) commensurate with the type and quantity of food being cooked, and (iii) supervised at all times.",0.0
Dangerous goods classified as flammable gases shall not be used to inflate balloons.,Dangerous goods classified as flammable gases shall not be used to inflate balloons.,,,0.0
,,Flammable gases shall not be used to inflate balloons.,Flammable gases shall not be used to inflate balloons.,0.0
Access to fire department connections for sprinkler or standpipe systems by firefighters and their equipment shall be maintained free of obstructions at all times.,Access to fire department connections for sprinkler or standpipe systems by firefighters and their equipment shall be maintained free of obstructions at all times.,,,0.0
,,Fire department sprinkler and standpipe connections shall be clearly identified and maintained free of obstructions for use at all times.,Fire department sprinkler and standpipe connections shall be clearly identified and maintained free of obstructions for use at all times.,0.0
"Streets, yards and roadways provided for fire department access shall be maintained so as to be ready for use at all times by fire department vehicles.","Streets, yards and roadways provided for fire department access shall be maintained so as to be ready for use at all times by fire department vehicles.",,,0.0
,,Fire access routes shall be maintained so as to be immediately ready for use at all times by fire department vehicles.,Fire access routes shall be maintained so as to be immediately ready for use at all times by fire department vehicles.,0.0
Coal and wood bins shall be located not less than 1.2 m from the appliance served.,Coal and wood bins shall be located not less than 1.2 m from the appliance served.,,,0.0
,,Bins containing solid fuel shall be located at least 1.2 m from any appliance.,Bins containing solid fuel shall be located at least 1.2 m from any appliance.,0.0
"Hoods, ducts and filters subject to accumulations of combustible deposits shall be inspected at intervals not greater than 7 days, and shall be cleaned if the accumulation of such deposits creates a fire hazard.","Hoods, ducts and filters subject to accumulations of combustible deposits shall be inspected at intervals not greater than 7 days, and shall be cleaned if the accumulation of such deposits creates a fire hazard.",,,0.0
,,"Hoods, ducts and filters subject to accumulations of combustible deposits shall be checked at intervals not greater than seven days, and shall be cleaned if the accumulation of combustible deposits creates a fire hazard.","Hoods, ducts and filters subject to accumulations of combustible deposits shall be checked at intervals not greater than seven days, and shall be cleaned if the accumulation of combustible deposits creates a fire hazard.",0.0
"Work on ducts involving the use of heat-producing devices for cutting, welding or soldering shall not be undertaken before the system has been shut down, the duct has been cleaned of any accumulations of combustible deposits, and any combustible lining and covering material that could be ignited by such work has been removed.","Work on ducts involving the use of heat-producing devices for cutting, welding or soldering shall not be undertaken before the system has been shut down, the duct has been cleaned of any accumulations of combustible deposits, and any combustible lining and covering material that could be ignited by such work has been removed.",,,0.0
,,"No work on ducts involving the use of hot work equipment shall be performed unless the system has been shut down, the duct has been cleaned of any accumulations of combustible deposits, and any combustible lining and covering material that could be ignited by the work has been removed.","No work on ducts involving the use of hot work equipment shall be performed unless (a) the system has been shut down, (b) the duct has been cleaned of any accumulations of combustible deposits, and (c) any combustible lining and covering material that could be ignited by the work has been removed.",0.0
"Aisles in conformance with Sentences 2.7.1.2.(2)to 2.7.1.2.(4) shall be provided in every floor area that is not subdivided into rooms or suites served by corridors giving access to exits, and is required by the NBC to have more than one egress doorway.","Aisles in conformance with Sentences 2.7.1.2.(2) to 2.7.1.2.(4) shall be provided in every floor area that is not subdivided into rooms or suites served by corridors giving access to exits, and is required by the NBC to have more than one egress doorway.",,,0.0
,,"Aisles in conformance with Sentences (2) to (4) shall be provided in every floor area in a mercantile occupancy and a business and personal services occupancy, and in a floor area or portion of a floor area containing a hazardous extraction operation, that is not subdivided into rooms or suites served by corridors giving access to exits, and is required to have more than one exit.","Aisles in conformance with Sentences (2) to (4) shall be provided in every floor area in a mercantile occupancy and a business and personal services occupancy, and in a floor area or portion of a floor area containing a hazardous extraction operation, that (a) is not subdivided into rooms or suites served by corridors giving access to exits, and (b) is required to have more than one exit.",0.0
The number of occupants permitted to enter a room shall not exceed the maximum occupant load calculated in conformance with Sentence 2.7.1.3.(1).,The number of occupants permitted to enter a room shall not exceed the maximum occupant load calculated in conformance with Sentence 2.7.1.3.(1).,,,0.0
,,The number of persons occupying a room or floor space in an assembly occupancy shall not exceed the occupant load for the intended use as determined in Sentence (2).,The number of persons occupying a room or floor space in an assembly occupancy shall not exceed the occupant load for the intended use as determined in Sentence (2).,0.0
"When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.",,,0.0
,,Nonfixed row seating in an assembly occupancy shall be arranged as described in Sentences (2) to (8).,Nonfixed row seating in an assembly occupancy shall be arranged as described in Sentences (2) to (8).,0.0
"When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.",,,0.0
,,Aisles leading to exits shall be provided so that there are not more than seven seats between any seat and the nearest aisle.,Aisles leading to exits shall be provided so that there are not more than seven seats between any seat and the nearest aisle.,0.0
"When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.",,,0.0
,,"The minimum clear width of aisles shall be at least 1100 mm, except as permitted by Sentence (4).","The minimum clear width of aisles shall be at least 1100 mm, except as permitted by Sentence (4).",0.0
"When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.",,,0.0
,,"Aisles required in Sentence (3) may be reduced in width to 750 mm when serving 60 seats or less, or 900 mm when serving seats on one side only.","Aisles required in Sentence (3) may be reduced in width to 750 mm when serving 60 seats or less, or 900 mm when serving seats on one side only.",0.0
"Emergency lighting and exit signs shall be maintained in operating condition, in conformance with Section 6.5.","Emergency lighting and exit signs shall be maintained in operating condition, in conformance with Section 6.5.",,,0.0
,,"Lighting provided for illumination in exits and access to exits, including corridors used by the public, shall be maintained.","Lighting provided for illumination in exits and access to exits, including corridors used by the public, shall be maintained.",0.0
"Where equipment is provided to melt snow or ice on exterior passageways and exterior exit stairs serving an occupied building, such equipment shall be maintained in working order or alternative measures shall be taken to comply with Sentence 2.7.1.7.(1).","Where equipment is provided to melt snow or ice on exterior passageways and exterior exit stairs serving an occupied building, such equipment shall be maintained in working order or alternative measures shall be taken to comply with Sentence 2.7.1.7.(1).",,,0.0
,,"Where equipment is provided to melt snow or ice on exterior passageways, exterior stairways and fire escapes in an occupied building, the equipment shall be maintained in working order or alternative measures shall be taken as specified in Sentence (1).","Where equipment is provided to melt snow or ice on exterior passageways, exterior stairways and fire escapes in an occupied building, the equipment shall be maintained in working order or alternative measures shall be taken as specified in Sentence (1).",0.0
"Self-contained emergency lighting unit equipment shall be tested at intervals not greater than one month to ensure that the emergency lights will function upon failure of the primary power supply, and at intervals not greater than 12 months to ensure that the unit will provide emergency lighting for a duration equal to the design criterion under simulated power failure conditions.","Self-contained emergency lighting unit equipment shall be tested at intervals not greater than one month to ensure that the emergency lights will function upon failure of the primary power supply, and at intervals not greater than 12 months to ensure that the unit will provide emergency lighting for a duration equal to the design criterion under simulated power failure conditions.",,,0.0
,,"Emergency lighting unit equipment shall be tested monthly to ensure that the emergency lights will function upon failure of the primary power supply, and annually to ensure that the unit will provide emergency lighting for a duration equal to the design criteria under simulated power failure conditions.","Emergency lighting unit equipment shall be tested (a) monthly to ensure that the emergency lights will function upon failure of the primary power supply, and (b) annually to ensure that the unit will provide emergency lighting for a duration equal to the design criteria under simulated power failure conditions.",0.0
"In buildings or areas described in Article 2.8.1.1., a fire safety plan conforming to this Section shall be prepared in cooperation with the fire department and other applicable regulatory authorities and shall include the emergency procedures to be used in case of fire, including sounding the fire alarm (see Note A-2.8.2.1.(1)(a)(i)), notifying the fire department, instructing occupants on procedures to be followed when the fire alarm sounds, evacuating occupants, including special provisions for persons requiring assistance (see Note A-2.8.2.1.(1)(a)(iv)), confining, controlling and extinguishing the fire, the appointment and organization of designated supervisory staff to carry out fire safety duties, the training of supervisory staff and other occupants in their responsibilities for fire safety, documents, including diagrams, showing the type, location and operation of the building fire emergency systems, the holding of fire drills, the control of fire hazards in the building, and the inspection and maintenance of building facilities provided for the safety of occupants.","In buildings or areas described in Article 2.8.1.1., a fire safety plan conforming to this Section shall be prepared in cooperation with the fire department and other applicable regulatory authorities and shall include the emergency procedures to be used in case of fire, including sounding the fire alarm (see Note A-2.8.2.1.(1)(a)(i)), notifying the fire department, instructing occupants on procedures to be followed when the fire alarm sounds, evacuating occupants, including special provisions for persons requiring assistance (see Note A-2.8.2.1.(1)(a)(iv)), confining, controlling and extinguishing the fire, the appointment and organization of designated supervisory staff to carry out fire safety duties, the training of supervisory staff and other occupants in their responsibilities for fire safety, documents, including diagrams, showing the type, location and operation of the building fire emergency systems, the holding of fire drills, the control of fire hazards in the building, and the inspection and maintenance of building facilities provided for the safety of occupants.",,,0.0
,,"A fire safety plan shall be prepared, approved and implemented in buildings and premises to which this Section applies.","A fire safety plan shall be prepared, approved and implemented in buildings and premises to which this Section applies.",0.0
"In buildings or areas described in Article 2.8.1.1., a fire safety plan conforming to this Section shall be prepared in cooperation with the fire department and other applicable regulatory authorities and shall include the emergency procedures to be used in case of fire, including sounding the fire alarm (see Note A-2.8.2.1.(1)(a)(i)), notifying the fire department, instructing occupants on procedures to be followed when the fire alarm sounds, evacuating occupants, including special provisions for persons requiring assistance (see Note A-2.8.2.1.(1)(a)(iv)), confining, controlling and extinguishing the fire, the appointment and organization of designated supervisory staff to carry out fire safety duties, the training of supervisory staff and other occupants in their responsibilities for fire safety, documents, including diagrams, showing the type, location and operation of the building fire emergency systems, the holding of fire drills, the control of fire hazards in the building, and the inspection and maintenance of building facilities provided for the safety of occupants.","In buildings or areas described in Article 2.8.1.1., a fire safety plan conforming to this Section shall be prepared in cooperation with the fire department and other applicable regulatory authorities and shall include the emergency procedures to be used in case of fire, including sounding the fire alarm (see Note A-2.8.2.1.(1)(a)(i)), notifying the fire department, instructing occupants on procedures to be followed when the fire alarm sounds, evacuating occupants, including special provisions for persons requiring assistance (see Note A-2.8.2.1.(1)(a)(iv)), confining, controlling and extinguishing the fire, the appointment and organization of designated supervisory staff to carry out fire safety duties, the training of supervisory staff and other occupants in their responsibilities for fire safety, documents, including diagrams, showing the type, location and operation of the building fire emergency systems, the holding of fire drills, the control of fire hazards in the building, and the inspection and maintenance of building facilities provided for the safety of occupants.",,,0.0
,,"A fire safety plan shall provide for the emergency procedures to be followed in case of fire, including sounding the fire alarm, notifying the fire department, instructing occupants on procedures to be followed when the fire alarm sounds, evacuating occupants, including special provisions for persons requiring assistance, procedures for use of elevators, and confining, controlling and extinguishing the fire, provide for the appointment and organization of supervisory staff to carry out fire safety duties, provide for the training of supervisory staff and the instruction of other occupants in their responsibilities for fire safety, include documents and diagrams showing the type, location and operation of the building fire emergency systems, provide for the holding of fire drills and set out fire drill procedures, provide for the control of fire hazards in the building, provide for the maintenance of building facilities provided for the safety of occupants, and provide for alternative measures to be provided for the safety of occupants during a shutdown of any or all fire protection equipment or systems.","A fire safety plan shall (a) provide for the emergency procedures to be followed in case of fire, including (i) sounding the fire alarm, (ii) notifying the fire department, (iii) instructing occupants on procedures to be followed when the fire alarm sounds, (iv) evacuating occupants, including special provisions for persons requiring assistance, (v) procedures for use of elevators, and (vi) confining, controlling and extinguishing the fire, (b) provide for the appointment and organization of supervisory staff to carry out fire safety duties, (c) provide for the training of supervisory staff and the instruction of other occupants in their responsibilities for fire safety, (d) include documents and diagrams showing the type, location and operation of the building fire emergency systems, (e) provide for the holding of fire drills and set out fire drill procedures, (f) provide for the control of fire hazards in the building, (g) provide for the maintenance of building facilities provided for the safety of occupants, and (h) provide for alternative measures to be provided for the safety of occupants during a shutdown of any or all fire protection equipment or systems.",0.0
"In every hotel and motel bedroom, the fire safety rules for occupants shall be posted showing the locations of exits and the paths of travel to exits.","In every hotel and motel bedroom, the fire safety rules for occupants shall be posted showing the locations of exits and the paths of travel to exits.",,,0.0
,,"In addition to Sentence (1), in a hotel establishment one copy of the approved fire safety plan shall be posted in the main reception area, and a copy of the emergency procedures, location of exits and the fire safety rules shall be posted on the inside of the egress doors of each guest suite.","In addition to Sentence (1), in a hotel establishment (a) one copy of the approved fire safety plan shall be posted in the main reception area, and (b) a copy of the emergency procedures, location of exits and the fire safety rules shall be posted on the inside of the egress doors of each guest suite.",0.0
Flame-retardant treatments shall be renewed as often as is required to ensure that the material will pass the match flame test in NFPA 705-2013 Field Flame Test for Textiles and Films (See Note A-2.3.2.2.(1).),Flame-retardant treatments shall be renewed as often as is required to ensure that the material will pass the match flame test in NFPA 705-2013 Field Flame Test for Textiles and Films (See Note A-2.3.2.2.(1).),,,0.0
,,"Flameproofing treatments shall be renewed as often as necessary to ensure that the material will pass the match flame test in NFPA 705, Recommended Practice for a Field Flame Test for Textiles and Films.","Flameproofing treatments shall be renewed as often as necessary to ensure that the material will pass the match flame test in NFPA 705, ""Recommended Practice for a Field Flame Test for Textiles and Films"".",0.0
"Flammable liquids and combustible liquids shall be classified, stored and handled in conformance with Part 4..","Flammable liquids and combustible liquids shall be classified, stored and handled in conformance with part 4.",,,0.0
,,Flammable liquids and combustible liquids shall be stored in conformance with Part 4 and in areas inaccessible to children.,Flammable liquids and combustible liquids shall be stored in conformance with Part 4 and in areas inaccessible to children.,0.0
"When a covered mall having a width of not less than 9 m has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, merchandising or public activities are permitted within the required 9 m width provided alternative protection is installed in conformance with Article 1.2.1.1..","When a covered mall having a width of not less than 9 m has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, merchandising or public activities are permitted within the required 9 m width provided alternative protection is installed in conformance with Article 1.2.1.1..",,,0.0
,,"When a covered mall having a width of 9 m or more has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, no merchandising or public activities shall be carried on within the 9 m width.","When a covered mall having a width of 9 m or more has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, no merchandising or public activities shall be carried on within the 9 m width.",0.0
"When a covered mall having a width of not less than 9 m has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, merchandising or public activities are permitted within the required 9 m width provided alternative protection is installed in conformance with Article 1.2.1.1..","When a covered mall having a width of not less than 9 m has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, merchandising or public activities are permitted within the required 9 m width provided alternative protection is installed in conformance with Article 1.2.1.1..",,,0.0
,,"Despite Sentence (1), merchandising or public activities or both may be carried on within the 9 m width where they are approved and they do not endanger life safety or alternative measures are taken to provide life safety.","Despite Sentence (1), merchandising or public activities or both may be carried on within the 9 m width where they are approved and they do not endanger life safety or alternative measures are taken to provide life safety.",0.0
"Where a covered mall is used for the display of fuelled equipment, batteries shall be disconnected and caps for fuel tanks shall be locked or secured against tampering.","Where a covered mall is used for the display of fuelled equipment, batteries shall be disconnected and caps for fuel tanks shall be locked or secured against tampering.",,,0.0
,,"Where a covered mall is used for the display of fueled equipment, batteries shall be disconnected and caps for fuel tanks shall be locked or secured against tampering.","Where a covered mall is used for the display of fueled equipment, batteries shall be disconnected and caps for fuel tanks shall be locked or secured against tampering.",0.0
"Except as provided in Subsection 2.4.2., smoking shall not be permitted in an outdoor storage area.","Except as provided in Subsection 2.4.2., smoking shall not be permitted in an outdoor storage area.",,,0.0
,,"Smoking shall not take place in storage yards, except as provided in Subsection 2.4.3.","Smoking shall not take place in storage yards, except as provided in Subsection 2.4.3.",0.0
"Except as permitted in Sentences 3.3.3.2.(3)and 3.3.3.2.(4), a clear space of not less than 15 m shall be maintained between stored products and a building on the same property to reduce the risk of fire spreading from the outdoor storage area to the building.","Except as permitted in Sentences 3.3.3.2.(3) and 3.3.3.2.(4), a clear space of not less than 15 m shall be maintained between stored products and a building on the same property to reduce the risk of fire spreading from the outdoor storage area to the building.",,,0.0
