National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
"The abbreviations of proper names in this Code shall have the meanings assigned to them in this Article.AAMAAmerican Architectural Manufacturers Association (www.aamanet.org)ACGIHAmerican Conference of Governmental Industrial Hygienists (www.acgih.org)AHAMAssociation of Home Appliance Manufacturers (www.aham.org)AHRIAir-Conditioning, Heating and Refrigeration Institute (www.ahrinet.org)AISIAmerican Iron and Steel Institute (www.steel.org)ANSIAmerican National Standards Institute (www.ansi.org)ASCEAmerican Society of Civil Engineers (www.asce.org)ASHRAEAmerican Society of Heating, Refrigerating and Air-Conditioning Engineers (www.ashrae.org)ASMEAmerican Society of Mechanical Engineers (www.asme.org)ASTMAmerican Society for Testing and Materials International (www.astm.org) AWPAAmerican Wood Protection Association (www.awpa.com)BIABrick Industry Association (www.bia.org)BNQBureau de normalisation du Québec (www.bnq.qc.ca)CANNational Standard of Canada designation (The number or name following the CAN designation represents the agency under whose auspices the standard is issued.)CAN3 designates CSACAN4 designates ULCCCBFCCanadian Commission on Building and Fire Codes (see NRC)CCMECanadian Council of Ministers of the Environment (www.ccme.ca)CGSBCanadian General Standards Board (www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-eng.html)CHCCanadian Hydronics Council (www.ciph.com)CISCCanadian Institute of Steel Construction (www.cisc.ca)CMHCCanada Mortgage and Housing Corporation (www.cmhc.ca)CRCACanadian Roofing Contractors’ Association (www.roofingcanada.com)CSACSA Group (www.csagroup.org)CTICooling Technology Institute (www.cti.org)CWCCanadian Wood Council (www.cwc.ca)DOEDepartment of Energy (www.energy.gov)ECEnvironment Canada (www.ec.gc.ca)ECCEIFS Council of Canada (www.eifscouncil.org)EPAEnvironmental Protection Agency (U.S.) (www.epa.gov)FEMAFederal Emergency Management Agency (www.fema.gov)FLLGerman Landscape Research, Development and Construction Society (www.fll.de/shop/english-publications.html)FPIFPInnovations – Wood Products (formerly FCC – Forintek Canada (www.fpinnovations.ca)GRHCGreen Roofs for Healthy Cities (www.greenroofs.org)HCHealth Canada (www.hc-sc.gc.ca)HPVAHardwood Plywood &amp; Veneer Association (www.hpva.org)HRAIHeating, Refrigeration and Air Conditioning Institute of Canada (www.hrai.ca)HVIHome Ventilating Institute (www.hvi.org)ICCInternational Code Council (www.iccsafe.org)IECInternational Electrotechnical Commission (www.iec.ch)ISOInternational Organization for Standardization (www.iso.org)NBCNational Building Code of Canada 2015NCMANational Concrete Masonry Association (www.ncma.org)NECBNational Energy Code of Canada for Buildings 2017NEMANational Electrical Manufacturers Association (www.nema.org)NFCNational Fire Code of Canada 2015NFPANational Fire Protection Association (www.nfpa.org)NFRCNational Fenestration Rating Council (www.nfrc.org)NLGANational Lumber Grades Authority (www.nlga.org)NPCNational Plumbing Code of Canada 2015NRCNational Research Council of Canada (Ottawa, Ontario K1A 0R6; www.nrc-cnrc.gc.ca)NRCANational Roofing Contractors Association (www.nrca.net)NRCanNatural Resources Canada (www.nrcan.gc.ca)NRC Const.NRC Construction (former name of the NRC Construction Research (www.nrc.gc.ca/construction)NRC-IRCNational Research Council, Institute for Research in Construction (former name of the NRC Construction Research (www.nrc.gc.ca/construction)NYCDHNew York City Department of Health and Mental Hygiene (www.nyc.gov/health)OMMAHOntario Ministry of Municipal Affairs and Housing (www.mah.gov.on.ca)SEIStructural Engineering Institute (www.asce.org/structural-engineering/structural-engineering)SMACNASheet Metal and Air Conditioning Contractors’ National Association (www.smacna.org)SPRISingle Ply Roofing Industry (www.spri.org)TCTransport Canada (www.tc.gc.ca)TIACThermal Insulation Association of Canada (www.tiac.ca)TPICTruss Plate Institute of Canada (www.tpic.ca)TWCTarion Warranty Corporation (formerly Ontario New Home Warranty (www.tarion.com)ULUnderwriters Laboratories Inc. (www.ul.com)ULCULC Standards (canada.ul.com/ulcstandards)WCLIBWest Coast Lumber Inspection Bureau (www.wclib.org)WWPAWestern Wood Products Association (www.wwpa.org) (See Note A-3.)","The abbreviations of proper names in this Code shall have the meanings assigned to them in this Article.AAMAAmerican Architectural Manufacturers Association (www.aamanet.org)ACGIHAmerican Conference of Governmental Industrial Hygienists (www.acgih.org)AHAMAssociation of Home Appliance Manufacturers (www.aham.org)AHRIAir-Conditioning, Heating and Refrigeration Institute (www.ahrinet.org)AISIAmerican Iron and Steel Institute (www.steel.org)ANSIAmerican National Standards Institute (www.ansi.org)APSPAssociation of Pool and Spa Professionals (www.apsp.org)ASCEAmerican Society of Civil Engineers (www.asce.org)ASHRAEAmerican Society of Heating, Refrigerating and Air-Conditioning Engineers (www.ashrae.org)ASMEAmerican Society of Mechanical Engineers (www.asme.org)ASTMAmerican Society for Testing and Materials International (www.astm.org) AWPAAmerican Wood Protection Association (www.awpa.com)BIABrick Industry Association (www.bia.org)BNQBureau de normalisation du Québec (www.bnq.qc.ca)CANNational Standard of Canada designation (The number or name following the CAN designation represents the agency under whose auspices the standard is issued.)CAN3 designates CSACAN4 designates ULCCCBFCCanadian Commission on Building and Fire Codes (see NRC)CCMCCanadian Construction Materials Centre (www.nrc-cnrc.gc.ca/eng/solutions/advisory/ccmc_index.html)CCMECanadian Council of Ministers of the Environment (www.ccme.ca)CFIACanadian Food Inspection Agency (www.inspection.gc.ca)CGSBCanadian General Standards Board (www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-eng.html)CHCCanadian Hydronics Council (www.ciph.com)CISCCanadian Institute of Steel Construction (www.cisc.ca)CMHCCanada Mortgage and Housing Corporation (www.cmhc.ca)CRCACanadian Roofing Contractors Association (www.roofingcanada.com)CSACSA Group (www.csagroup.org)CTICooling Technology Institute (www.cti.org)CWCCanadian Wood Council (www.cwc.ca)DOEDepartment of Energy (www.energy.gov)ECEnvironment Canada (www.ec.gc.ca)ECCEIFS Council of Canada (www.eifscouncil.org)EPAEnvironmental Protection Agency (U.S.) (www.epa.gov)FEMAFederal Emergency Management Agency (www.fema.gov)FINAFédération Internationale de Natation Amateur (www.fina.org)FLLGerman Landscape Research, Development and Construction Society (www.fll.de/shop/english-publications.html)FPIFPInnovations Wood Products (formerly FCC Forintek Canada (www.fpinnovations.ca)FUSFire Underwriters Survey (www.fireunderwriters.ca)GRHCGreen Roofs for Healthy Cities (www.greenroofs.org)HCHealth Canada (www.hc-sc.gc.ca)HPVAHardwood Plywood &amp; Veneer Association (www.hpva.org)HRAIHeating, Refrigeration and Air Conditioning Institute of Canada (www.hrai.ca)HVIHome Ventilating Institute (www.hvi.org)IAPMOInternational Association of Plumbing and Mechanical Officials (www.iapmo.org)ICCInternational Code Council (www.iccsafe.org)IECInternational Electrotechnical Commission (www.iec.ch)ILBAInternational Log Builders Association (www.logassociation.org)ISOInternational Organization for Standardization (www.iso.org)NBCNational Building Code of Canada 2015 NBC(AE)National Building Code 2019 Alberta EditionNCMANational Concrete Masonry Association (www.ncma.org)NECBNational Energy Code of Canada for Buildings 2017NEMANational Electrical Manufacturers Association (www.nema.org)NFC(AE)National Fire Code 2019 Alberta EditionNFPANational Fire Protection Association (www.nfpa.org)NFRCNational Fenestration Rating Council (www.nfrc.org)NLGANational Lumber Grades Authority (www.nlga.org)NPCNational Plumbing Code of Canada 2015NRCNational Research Council of Canada (Ottawa, Ontario K1A 0R6; www.nrc-cnrc.gc.ca)NRCANational Roofing Contractors Association (www.nrca.net)NRCanNatural Resources Canada (www.nrcan.gc.ca)NRC Const.NRC Construction (former name of the NRC Construction Research (www.nrc.gc.ca/construction)NRC-IRCNational Research Council, Institute for Research in Construction (former name of the NRC Construction Research (www.nrc.gc.ca/construction)NSFNSF International (www.nsf.org)NYCDHNew York City Department of Health and Mental Hygiene (www.nyc.gov/health)OMMAHOntario Ministry of Municipal Affairs and Housing (www.mah.gov.on.ca)PHACPublic Health Agency of Canada (www.phac-aspc.gc.ca)SEIStructural Engineering Institute (www.asce.org/structural-engineering/ structural-engineering)SMACNASheet Metal and Air Conditioning Contractors National Association (www.smacna.org)SPRISingle Ply Roofing Industry (www.spri.org)TCTransport Canada (www.tc.gc.ca)TIACThermal Insulation Association of Canada (www.tiac.ca)TPICTruss Plate Institute of Canada (www.tpic.ca)TWCTarion Warranty Corporation (formerly Ontario New Home Warranty (www.tarion.com)ULUnderwriters Laboratories Inc. (www.ul.com)ULCULC Standards (canada.ul.com/ulcstandards)WCLIBWest Coast Lumber Inspection Bureau (www.wclib.org)WWPAWestern Wood Products Association (www.wwpa.org)","The abbreviations of proper names in this Code shall have the meanings assigned to them in this Article.AAMAAmerican Architectural Manufacturers Association (www.aamanet.org)ACGIHAmerican Conference of Governmental Industrial Hygienists (www.acgih.org)AHAMAssociation of Home Appliance Manufacturers (www.aham.org)AHRIAir-Conditioning, Heating and Refrigeration Institute (www.ahrinet.org)AISIAmerican Iron and Steel Institute (www.steel.org)ANSIAmerican National Standards Institute (www.ansi.org)APSPAssociation of Pool and Spa Professionals (www.apsp.org)ASCEAmerican Society of Civil Engineers (www.asce.org)ASHRAEAmerican Society of Heating, Refrigerating and Air-Conditioning Engineers (www.ashrae.org)ASMEAmerican Society of Mechanical Engineers (www.asme.org)ASTMAmerican Society for Testing and Materials International (www.astm.org) AWPAAmerican Wood Protection Association (www.awpa.com)BIABrick Industry Association (www.bia.org)BNQBureau de normalisation du Québec (www.bnq.qc.ca)CANNational Standard of Canada designation (The number or name following the CAN designation represents the agency under whose auspices the standard is issued.)CAN3 designates CSACAN4 designates ULCCCBFCCanadian Commission on Building and Fire Codes (see NRC)CCMCCanadian Construction Materials Centre (www.nrc-cnrc.gc.ca/eng/solutions/advisory/ccmc_index.html)CCMECanadian Council of Ministers of the Environment (www.ccme.ca)CFIACanadian Food Inspection Agency (www.inspection.gc.ca)CGSBCanadian General Standards Board (www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-eng.html)CHCCanadian Hydronics Council (www.ciph.com)CISCCanadian Institute of Steel Construction (www.cisc.ca)CMHCCanada Mortgage and Housing Corporation (www.cmhc.ca)CRCACanadian Roofing Contractors’ Association (www.roofingcanada.com)CSACSA Group (www.csagroup.org)CTICooling Technology Institute (www.cti.org)CWCCanadian Wood Council (www.cwc.ca)DOEDepartment of Energy (www.energy.gov)ECEnvironment Canada (www.ec.gc.ca)ECCEIFS Council of Canada (www.eifscouncil.org)EPAEnvironmental Protection Agency (U.S.) (www.epa.gov)FEMAFederal Emergency Management Agency (www.fema.gov)FINAFédération Internationale de Natation Amateur (www.fina.org)FLLGerman Landscape Research, Development and Construction Society (www.fll.de/shop/english-publications.html)FPIFPInnovations – Wood Products (formerly FCC – Forintek Canada (www.fpinnovations.ca)FUSFire Underwriters Survey (www.fireunderwriters.ca)GRHCGreen Roofs for Healthy Cities (www.greenroofs.org)HCHealth Canada (www.hc-sc.gc.ca)HPVAHardwood Plywood &amp; Veneer Association (www.hpva.org)HRAIHeating, Refrigeration and Air Conditioning Institute of Canada (www.hrai.ca)HVIHome Ventilating Institute (www.hvi.org)IAPMOInternational Association of Plumbing and Mechanical Officials (www.iapmo.org)ICCInternational Code Council (www.iccsafe.org)IECInternational Electrotechnical Commission (www.iec.ch)ILBAInternational Log Builders’ Association (www.logassociation.org)ISOInternational Organization for Standardization (www.iso.org)NBCNational Building Code of Canada 2015 NBC(AE)National Building Code – 2019 Alberta EditionNCMANational Concrete Masonry Association (www.ncma.org)NECBNational Energy Code of Canada for Buildings 2017NEMANational Electrical Manufacturers Association (www.nema.org)NFC(AE)National Fire Code – 2019 Alberta EditionNFPANational Fire Protection Association (www.nfpa.org)NFRCNational Fenestration Rating Council (www.nfrc.org)NLGANational Lumber Grades Authority (www.nlga.org)NPCNational Plumbing Code of Canada 2015NRCNational Research Council of Canada (Ottawa, Ontario K1A 0R6; www.nrc-cnrc.gc.ca)NRCANational Roofing Contractors Association (www.nrca.net)NRCanNatural Resources Canada (www.nrcan.gc.ca)NRC Const.NRC Construction (former name of the NRC Construction Research (www.nrc.gc.ca/construction)NRC-IRCNational Research Council, Institute for Research in Construction (former name of the NRC Construction Research (www.nrc.gc.ca/construction)NSFNSF International (www.nsf.org)NYCDHNew York City Department of Health and Mental Hygiene (www.nyc.gov/health)OMMAHOntario Ministry of Municipal Affairs and Housing (www.mah.gov.on.ca)PHACPublic Health Agency of Canada (www.phac-aspc.gc.ca)SEIStructural Engineering Institute (www.asce.org/structural-engineering/ structural-engineering)SMACNASheet Metal and Air Conditioning Contractors’ National Association (www.smacna.org)SPRISingle Ply Roofing Industry (www.spri.org)TCTransport Canada (www.tc.gc.ca)TIACThermal Insulation Association of Canada (www.tiac.ca)TPICTruss Plate Institute of Canada (www.tpic.ca)TWCTarion Warranty Corporation (formerly Ontario New Home Warranty (www.tarion.com)ULUnderwriters Laboratories Inc. (www.ul.com)ULCULC Standards (canada.ul.com/ulcstandards)WCLIBWest Coast Lumber Inspection Bureau (www.wclib.org)WWPAWestern Wood Products Association (www.wwpa.org)","The abbreviations of proper names in this Code shall have the meanings assigned to them in this Article.AAMAAmerican Architectural Manufacturers Association (www.aamanet.org)ACGIHAmerican Conference of Governmental Industrial Hygienists (www.acgih.org)AHAMAssociation of Home Appliance Manufacturers (www.aham.org)AHRIAir-Conditioning, Heating and Refrigeration Institute (www.ahrinet.org)AISIAmerican Iron and Steel Institute (www.steel.org)ANSIAmerican National Standards Institute (www.ansi.org)APSPAssociation of Pool and Spa Professionals (www.apsp.org)ASCEAmerican Society of Civil Engineers (www.asce.org)ASHRAEAmerican Society of Heating, Refrigerating and Air-Conditioning Engineers (www.ashrae.org)ASMEAmerican Society of Mechanical Engineers (www.asme.org)ASTMAmerican Society for Testing and Materials International (www.astm.org) AWPAAmerican Wood Protection Association (www.awpa.com)BIABrick Industry Association (www.bia.org)BNQBureau de normalisation du Québec (www.bnq.qc.ca)CANNational Standard of Canada designation (The number or name following the CAN designation represents the agency under whose auspices the standard is issued.)CAN3 designates CSACAN4 designates ULCCCBFCCanadian Commission on Building and Fire Codes (see NRC)CCMCCanadian Construction Materials Centre (www.nrc-cnrc.gc.ca/eng/solutions/advisory/ccmc_index.html)CCMECanadian Council of Ministers of the Environment (www.ccme.ca)CFIACanadian Food Inspection Agency (www.inspection.gc.ca)CGSBCanadian General Standards Board (www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-eng.html)CHCCanadian Hydronics Council (www.ciph.com)CISCCanadian Institute of Steel Construction (www.cisc.ca)CMHCCanada Mortgage and Housing Corporation (www.cmhc.ca)CRCACanadian Roofing Contractors Association (www.roofingcanada.com)CSACSA Group (www.csagroup.org)CTICooling Technology Institute (www.cti.org)CWCCanadian Wood Council (www.cwc.ca)DOEDepartment of Energy (www.energy.gov)ECEnvironment Canada (www.ec.gc.ca)ECCEIFS Council of Canada (www.eifscouncil.org)EPAEnvironmental Protection Agency (U.S.) (www.epa.gov)FEMAFederal Emergency Management Agency (www.fema.gov)FINAFédération Internationale de Natation Amateur (www.fina.org)FLLGerman Landscape Research, Development and Construction Society (www.fll.de/shop/english-publications.html)FPIFPInnovations Wood Products (formerly FCC Forintek Canada (www.fpinnovations.ca)FUSFire Underwriters Survey (www.fireunderwriters.ca)GRHCGreen Roofs for Healthy Cities (www.greenroofs.org)HCHealth Canada (www.hc-sc.gc.ca)HPVAHardwood Plywood &amp; Veneer Association (www.hpva.org)HRAIHeating, Refrigeration and Air Conditioning Institute of Canada (www.hrai.ca)HVIHome Ventilating Institute (www.hvi.org)IAPMOInternational Association of Plumbing and Mechanical Officials (www.iapmo.org)ICCInternational Code Council (www.iccsafe.org)IECInternational Electrotechnical Commission (www.iec.ch)ILBAInternational Log Builders Association (www.logassociation.org)ISOInternational Organization for Standardization (www.iso.org)NBCNational Building Code of Canada 2015 NBC(AE)National Building Code 2019 Alberta EditionNCMANational Concrete Masonry Association (www.ncma.org)NECBNational Energy Code of Canada for Buildings 2017NEMANational Electrical Manufacturers Association (www.nema.org)NFC(AE)National Fire Code 2019 Alberta EditionNFPANational Fire Protection Association (www.nfpa.org)NFRCNational Fenestration Rating Council (www.nfrc.org)NLGANational Lumber Grades Authority (www.nlga.org)NPCNational Plumbing Code of Canada 2015NRCNational Research Council of Canada (Ottawa, Ontario K1A 0R6; www.nrc-cnrc.gc.ca)NRCANational Roofing Contractors Association (www.nrca.net)NRCanNatural Resources Canada (www.nrcan.gc.ca)NRC Const.NRC Construction (former name of the NRC Construction Research (www.nrc.gc.ca/construction)NRC-IRCNational Research Council, Institute for Research in Construction (former name of the NRC Construction Research (www.nrc.gc.ca/construction)NSFNSF International (www.nsf.org)NYCDHNew York City Department of Health and Mental Hygiene (www.nyc.gov/health)OMMAHOntario Ministry of Municipal Affairs and Housing (www.mah.gov.on.ca)PHACPublic Health Agency of Canada (www.phac-aspc.gc.ca)SEIStructural Engineering Institute (www.asce.org/structural-engineering/ structural-engineering)SMACNASheet Metal and Air Conditioning Contractors National Association (www.smacna.org)SPRISingle Ply Roofing Industry (www.spri.org)TCTransport Canada (www.tc.gc.ca)TIACThermal Insulation Association of Canada (www.tiac.ca)TPICTruss Plate Institute of Canada (www.tpic.ca)TWCTarion Warranty Corporation (formerly Ontario New Home Warranty (www.tarion.com)ULUnderwriters Laboratories Inc. (www.ul.com)ULCULC Standards (canada.ul.com/ulcstandards)WCLIBWest Coast Lumber Inspection Bureau (www.wclib.org)WWPAWestern Wood Products Association (www.wwpa.org)",1.0
The scope of this Part shall be as described in Subsection 1.3.3..,,The scope of this Part shall be as described in part 1..,,1.0
Words that appear in italics are defined in Article 1.4.1.2..,,Words that appear in italics are defined in Article 1.4.1.2..,,1.0
"For the purposes of this Part, the term ""storage tank"" shall mean a vessel for flammable liquids or combustible liquids having a capacity of more than 230 L and designed to be installed in a fixed location.","For the purposes of this Part, the term ""storage tank"" shall mean a vessel for flammable liquids or combustible liquids having a capacity of more than 230 L and designed to be installed in a fixed location.",,,0.0
Information to be submitted regarding major components of fire protection shall conform to the requirements of Subsection 2.2.3.. (See Note A-3.1.2.),,Information to be submitted regarding major components of fire protection shall conform to the requirements of part 2..,,1.0
"Except as permitted by Articles 3.1.2.3.to 3.1.2.5., every building or part thereof shall be classified according to its major occupancy as belonging to one of the Groups or Divisions described in Table 3.1.2.1. (See Note A-3.1.2.1.(1).)",,"Except as permitted by Articles 3.1.2.3. to 3.1.2.5., every building or part thereof shall be classified according to its major occupancy as belonging to one of the Groups or Divisions described in Table 3.1.2.1. (See Note A-3.1.2.1.(1).)",,1.0
A building intended for use by more than one major occupancy shall be classified according to all major occupancies for which it is used or intended to be used.,,A building intended for use by more than one major occupancy shall be classified according to all major occupancies for which it is used or intended to be used.,,1.0
"Any building is deemed to be occupied by a single major occupancy, notwithstanding its use for more than one major occupancy, provided that all occupancies are classified as belonging to the same Group classification or, where the Group is divided into Divisions, as belonging to the same Division classification described in Table 3.1.2.1.",,"Any building is deemed to be occupied by a single major occupancy, notwithstanding its use for more than one major occupancy, provided that all occupancies are classified as belonging to the same Group classification or, where the Group is divided into Divisions, as belonging to the same Division classification described in Table 3.1.2.1.",,1.0
"An arena-type building intended for occasional use for trade shows and similar exhibition purposes shall be classified as a Group A, Division 3 occupancy. (See Note A-3.1.2.3.(1).) (See Note A-3.1.2.3.(1).)",,"An arena-type building intended for occasional use for trade shows and similar exhibition purposes shall be classified as a Group A, Division 3 occupancy. (See Note A-3.1.2.3.(1).)",,1.0
"A police station with detention quarters is permitted to be classified as a Group B, Division 2 major occupancy provided the station is not more than 1 storey in building height and 600 m2 in building area.",,"A police station with detention quarters is permitted to be classified as a Group B, Division 2 major occupancy provided the station is not more than 1 storey in building height and 600 m2 in building area.",,1.0
"Convalescent homes and children’s custodial homes are permitted to be classified as residential occupancies within the application of Part 3, provided that occupants are ambulatory and live as a single housekeeping unit in a suite with sleeping accommodation for not more than 10 persons.",,"Convalescent homes and children’s custodial homes are permitted to be classified as residential occupancies within the application of part 3., provided that occupants are ambulatory and live as a single housekeeping unit in a suite with sleeping accommodation for not more than 10 persons.",,1.0
Buildings or parts thereof used for the storage of baled combustible fibres shall be classified as medium-hazard industrial occupancies.,,Buildings or parts thereof used for the storage of baled combustible fibres shall be classified as medium-hazard industrial occupancies.,,1.0
"Except as permitted by Sentences 3.1.3.1.(2)and 3.1.3.1.(3), major occupancies shall be separated from adjoining major occupancies by fire separations having fire-resistance ratings conforming to Table 3.1.3.1.",,"Except as permitted by Sentences 3.1.3.1.(2) and 3.1.3.1.(3), major occupancies shall be separated from adjoining major occupancies by fire separations having fire-resistance ratings conforming to Table 3.1.3.1.",,1.0
"In a building not more than 3 storeys in building height, if not more than 2 dwelling units are contained together with a Group E major occupancy, the fire-resistance rating of the fire separation between the 2 major occupancies need not be more than 1 h.",,"In a building not more than 3 storeys in building height, if not more than 2 dwelling units are contained together with a Group E major occupancy, the fire-resistance rating of the fire separation between the 2 major occupancies need not be more than 1 h.",,1.0
"In a building conforming to the requirements of Articles 3.2.8.2.to 3.2.8.8., the requirements of Sentence 3.1.3.1.(1) for fire separations between major occupancies do not apply at the vertical plane around the perimeter of an opening through the horizontal fire separation.",,"In a building conforming to the requirements of Articles 3.2.8.2. to 3.2.8.8., the requirements of Sentence 3.1.3.1.(1) for fire separations between major occupancies do not apply at the vertical plane around the perimeter of an opening through the horizontal fire separation.",,1.0
"No major occupancy of Group F, Division 1 shall be contained within a building with any occupancy classified as Group A, B or C.",,"No major occupancy of Group F, Division 1 shall be contained within a building with any occupancy classified as Group A, B or C.",,1.0
"Not more than one suite of residential occupancy shall be contained within a building classified as a Group F, Division 2 major occupancy.",,"Not more than one suite of residential occupancy shall be contained within a building classified as a Group F, Division 2 major occupancy.",,1.0
"A building conforming to Article 3.2.2.50. shall not contain except as provided in Sentence 3.1.3.2.(5), a Group A, Division 1 or 3, Group B, or Group F, Division 2 or 3 major occupancy, or a Group A, Division 2 or Group E major occupancy above the second storey. (See Note A-3.1.3.2.(3) to (5).)",,"A building conforming to Article 3.2.2.50. shall not contain except as provided in Sentence 3.1.3.2.(5), a Group A, Division 1 or 3, Group B, or Group F, Division 2 or 3 major occupancy, or a Group A, Division 2 or Group E major occupancy above the second storey.",,1.0
"A building conforming to Article 3.2.2.58. shall not contain a Group A, Division 1 or 3, Group B, or Group F, Division 1 major occupancy, or except as provided in Sentence 3.1.3.2.(5), a Group A, Division 2, Group E, or Group F, Division 2 or 3 major occupancy above the second storey. (See Note A-3.1.3.2.(3) to (5).)",,"A building conforming to Article 3.2.2.58. shall not contain a Group A, Division 1 or 3, Group B, or Group F, Division 1 major occupancy, or except as provided in Sentence 3.1.3.2.(5), a Group A, Division 2, Group E, or Group F, Division 2 or 3 major occupancy above the second storey.",,1.0
