National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
Flame-retardant treatments shall be renewed as often as is required to ensure that the material will pass the match flame test in NFPA 705-2013 Field Flame Test for Textiles and Films (See Note A-2.3.2.2.(1).),Flame-retardant treatments shall be renewed as often as is required to ensure that the material will pass the match flame test in NFPA 705-2013 Field Flame Test for Textiles and Films (See Note A-2.3.2.2.(1).),"Existing drapes, curtains, netting, and other similar or decorative materials, including textiles and films used in buildings which meet the requirements for a high degree of flame resistance as described in NOTE 4 of Test Method 27.1 of CAN2-4.2, Textile Test Methods are deemed to be in compliance with Sentence (1).","Existing drapes, curtains, netting, and other similar or decorative materials, including textiles and films used in buildings which meet the requirements for a high degree of flame resistance as described in NOTE 4 of Test Method 27.1 of CAN2-4.2, ""Textile Test Methods"" are deemed to be in compliance with Sentence (1).",1.0
"Except as provided in Sentence 2.3.2.3.(3), mattresses and mattress sets shall conform to ULC CAN/ULC-S137-07 Fire Growth of Mattresses (Open Flame if used in a Group B occupancy.","Except as provided in Sentence 2.3.2.3.(3), mattresses and mattress sets shall conform to ULC CAN/ULC-S137-07 Fire Growth of Mattresses (Open Flame if used in a Group B occupancy.","Flame retardant treatments shall be renewed as often as required to ensure that the material will pass the match flame test in NFPA 705, Recommended Practice for a Field Flame Test for Textiles and Films.","Flame retardant treatments shall be renewed as often as required to ensure that the material will pass the match flame test in NFPA 705, ""Recommended Practice for a Field Flame Test for Textiles and Films"".",1.0
"Except as provided in Sentence 2.3.2.3.(3), bed linen, window drapes and cubicle curtains shall conform to CGSB CAN/CGSB-4.162-M80 Hospital Textiles – Flammability Performance Requirements if used in Group B, Division 2 treatment occupancies, and Group B, Division 3 care occupancies.","Except as provided in Sentence 2.3.2.3.(3), bed linen, window drapes and cubicle curtains shall conform to CGSB CAN/CGSB-4.162-M80 Hospital Textiles Flammability Performance Requirements if used in Group B, Division 2 treatment occupancies, and Group B, Division 3 care occupancies.","For the purposes of Sentence (2), “existing” means in place on November 21, 2007.","For the purposes of Sentence (2), existing means in place on November 21, 2007.",1.0
"Flammable liquids and combustible liquids shall be classified, stored and handled in conformance with Part 4..","Flammable liquids and combustible liquids shall be classified, stored and handled in conformance with part 4.","Open-air burning shall not take place unless it has been approved, or the open-air burning consists of a small, confined fire that is used to cook food on a grill, barbecue or spit, commensurate with the type and quantity of food being cooked, and supervised at all times.","Open-air burning shall not take place unless (a) it has been approved, or (b) the open-air burning consists of a small, confined fire that is (i) used to cook food on a grill, barbecue or spit, (ii) commensurate with the type and quantity of food being cooked, and (iii) supervised at all times.",1.0
"Except for fires used for cooking in fireplaces, grills or barbecues, open air fires shall not be set unless appropriate measures are taken to limit their spread. (See Note A-2.4.5.1.(1).)","Except for fires used for cooking in fireplaces, grills or barbecues, open air fires shall not be set unless appropriate measures are taken to limit their spread. (See Note A-2.4.5.1.(1).)",Temporary electrical wiring shall not be used where it presents a fire hazard.,Temporary electrical wiring shall not be used where it presents a fire hazard.,1.0
,,The number of persons occupying a room or floor space in an assembly occupancy shall not exceed the occupant load for the intended use as determined in Sentence (2).,The number of persons occupying a room or floor space in an assembly occupancy shall not exceed the occupant load for the intended use as determined in Sentence (2).,0.0
The number of occupants permitted to enter a room shall not exceed the maximum occupant load calculated in conformance with Sentence 2.7.1.3.(1).,The number of occupants permitted to enter a room shall not exceed the maximum occupant load calculated in conformance with Sentence 2.7.1.3.(1).,"The occupant load of a floor area or part of a floor area in an assembly occupancy shall be based on the number of fixed seats, or the number of persons for which the area is designed, or determined from Table 2.7.1.A. for occupancies other than those described in Clause (a).","The occupant load of a floor area or part of a floor area in an assembly occupancy shall be based on (a) the number of fixed seats, or (b) the number of persons (i) for which the area is designed, or (ii) determined from Table 2.7.1.A. for occupancies other than those described in Clause (a).",1.0
,,Nonfixed row seating in an assembly occupancy shall be arranged as described in Sentences (2) to (8).,Nonfixed row seating in an assembly occupancy shall be arranged as described in Sentences (2) to (8).,0.0
"When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","Aisles required in Sentence (3) may be reduced in width to 750 mm when serving 60 seats or less, or 900 mm when serving seats on one side only.","Aisles required in Sentence (3) may be reduced in width to 750 mm when serving 60 seats or less, or 900 mm when serving seats on one side only.",1.0
,,Aisles leading to exits shall be provided so that there are not more than seven seats between any seat and the nearest aisle.,Aisles leading to exits shall be provided so that there are not more than seven seats between any seat and the nearest aisle.,0.0
"When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","Aisles required in Sentence (3) may be reduced in width to 750 mm when serving 60 seats or less, or 900 mm when serving seats on one side only.","Aisles required in Sentence (3) may be reduced in width to 750 mm when serving 60 seats or less, or 900 mm when serving seats on one side only.",1.0
Signs required in Sentences 2.7.1.4.(1)and 2.7.1.4.(2) shall have lettering not less than 50 mm high with a 12 mm stroke.,Signs required in Sentences 2.7.1.4.(1) and 2.7.1.4.(2) shall have lettering not less than 50 mm high with a 12 mm stroke.,"The minimum clear width of aisles shall be at least 1100 mm, except as permitted by Sentence (4).","The minimum clear width of aisles shall be at least 1100 mm, except as permitted by Sentence (4).",1.0
"When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.","Aisles required in Sentence (3) may be reduced in width to 750 mm when serving 60 seats or less, or 900 mm when serving seats on one side only.","Aisles required in Sentence (3) may be reduced in width to 750 mm when serving 60 seats or less, or 900 mm when serving seats on one side only.",1.0
,,"Lighting provided for illumination in exits and access to exits, including corridors used by the public, shall be maintained.","Lighting provided for illumination in exits and access to exits, including corridors used by the public, shall be maintained.",0.0
"Emergency lighting and exit signs shall be maintained in operating condition, in conformance with Section 6.5.","Emergency lighting and exit signs shall be maintained in operating condition, in conformance with Section 6.5.","Exit signs that contain self-luminous or photoluminescent material shall be maintained in accordance with the sign manufacturer s maintenance instructions, if any, and the conditions outlined in the approval of the designated evaluation body under the Building Code, if any.","Exit signs that contain self-luminous or photoluminescent material shall be maintained in accordance with (a) the sign manufacturer's maintenance instructions, if any, and (b) the conditions outlined in the approval of the designated evaluation body under the Building Code, if any.",1.0
,,"Emergency lighting unit equipment shall be tested monthly to ensure that the emergency lights will function upon failure of the primary power supply, and annually to ensure that the unit will provide emergency lighting for a duration equal to the design criteria under simulated power failure conditions.","Emergency lighting unit equipment shall be tested (a) monthly to ensure that the emergency lights will function upon failure of the primary power supply, and (b) annually to ensure that the unit will provide emergency lighting for a duration equal to the design criteria under simulated power failure conditions.",0.0
"Self-contained emergency lighting unit equipment shall be tested at intervals not greater than one month to ensure that the emergency lights will function upon failure of the primary power supply, and at intervals not greater than 12 months to ensure that the unit will provide emergency lighting for a duration equal to the design criterion under simulated power failure conditions.","Self-contained emergency lighting unit equipment shall be tested at intervals not greater than one month to ensure that the emergency lights will function upon failure of the primary power supply, and at intervals not greater than 12 months to ensure that the unit will provide emergency lighting for a duration equal to the design criterion under simulated power failure conditions.","An elevator system that requires transfer from one elevator to another to reach all floors above grade is deemed to be in compliance with Sentence (1) where the elevators are identified on the street floor and the transfer floor as elevators provided for firefighters  use, the elevators satisfy the requirements of Sentences 3.2.6.8.(1) to (4) of the 1990 Building Code, emergency power is provided capable of operating one elevator car at a time, in buildings where the vertical distance between the floor of the top storey and grade exceeds 36 m, and other elevator cabs in the same shaft as the elevator for use by firefighters satisfy the requirements of Sentences 3.2.6.8.(1) and (2) of the 1990 Building Code.",,1.0
,,"A fire safety plan shall be prepared, approved and implemented in buildings and premises to which this Section applies.","A fire safety plan shall be prepared, approved and implemented in buildings and premises to which this Section applies.",0.0
"In buildings or areas described in Article 2.8.1.1., a fire safety plan conforming to this Section shall be prepared in cooperation with the fire department and other applicable regulatory authorities and shall include the emergency procedures to be used in case of fire, including sounding the fire alarm (see Note A-2.8.2.1.(1)(a)(i)), notifying the fire department, instructing occupants on procedures to be followed when the fire alarm sounds, evacuating occupants, including special provisions for persons requiring assistance (see Note A-2.8.2.1.(1)(a)(iv)), confining, controlling and extinguishing the fire, the appointment and organization of designated supervisory staff to carry out fire safety duties, the training of supervisory staff and other occupants in their responsibilities for fire safety, documents, including diagrams, showing the type, location and operation of the building fire emergency systems, the holding of fire drills, the control of fire hazards in the building, and the inspection and maintenance of building facilities provided for the safety of occupants.","In buildings or areas described in Article 2.8.1.1., a fire safety plan conforming to this Section shall be prepared in cooperation with the fire department and other applicable regulatory authorities and shall include the emergency procedures to be used in case of fire, including sounding the fire alarm (see Note A-2.8.2.1.(1)(a)(i)), notifying the fire department, instructing occupants on procedures to be followed when the fire alarm sounds, evacuating occupants, including special provisions for persons requiring assistance (see Note A-2.8.2.1.(1)(a)(iv)), confining, controlling and extinguishing the fire, the appointment and organization of designated supervisory staff to carry out fire safety duties, the training of supervisory staff and other occupants in their responsibilities for fire safety, documents, including diagrams, showing the type, location and operation of the building fire emergency systems, the holding of fire drills, the control of fire hazards in the building, and the inspection and maintenance of building facilities provided for the safety of occupants.","A fire safety plan shall provide for the emergency procedures to be followed in case of fire, including sounding the fire alarm, notifying the fire department, instructing occupants on procedures to be followed when the fire alarm sounds, evacuating occupants, including special provisions for persons requiring assistance, procedures for use of elevators, and confining, controlling and extinguishing the fire, provide for the appointment and organization of supervisory staff to carry out fire safety duties, provide for the training of supervisory staff and the instruction of other occupants in their responsibilities for fire safety, include documents and diagrams showing the type, location and operation of the building fire emergency systems, provide for the holding of fire drills and set out fire drill procedures, provide for the control of fire hazards in the building, provide for the maintenance of building facilities provided for the safety of occupants, and provide for alternative measures to be provided for the safety of occupants during a shutdown of any or all fire protection equipment or systems.","A fire safety plan shall (a) provide for the emergency procedures to be followed in case of fire, including (i) sounding the fire alarm, (ii) notifying the fire department, (iii) instructing occupants on procedures to be followed when the fire alarm sounds, (iv) evacuating occupants, including special provisions for persons requiring assistance, (v) procedures for use of elevators, and (vi) confining, controlling and extinguishing the fire, (b) provide for the appointment and organization of supervisory staff to carry out fire safety duties, (c) provide for the training of supervisory staff and the instruction of other occupants in their responsibilities for fire safety, (d) include documents and diagrams showing the type, location and operation of the building fire emergency systems, (e) provide for the holding of fire drills and set out fire drill procedures, (f) provide for the control of fire hazards in the building, (g) provide for the maintenance of building facilities provided for the safety of occupants, and (h) provide for alternative measures to be provided for the safety of occupants during a shutdown of any or all fire protection equipment or systems.",1.0
Flame-retardant treatments shall be renewed as often as is required to ensure that the material will pass the match flame test in NFPA 705-2013 Field Flame Test for Textiles and Films (See Note A-2.3.2.2.(1).),Flame-retardant treatments shall be renewed as often as is required to ensure that the material will pass the match flame test in NFPA 705-2013 Field Flame Test for Textiles and Films (See Note A-2.3.2.2.(1).),"Existing drapes, curtains, netting, and other similar or decorative materials, including textiles and films used in buildings which meet the requirements for a high degree of flame resistance as described in NOTE 4 of Test Method 27.1 of CAN2-4.2, Textile Test Methods are deemed to be in compliance with Sentence (1).","Existing drapes, curtains, netting, and other similar or decorative materials, including textiles and films used in buildings which meet the requirements for a high degree of flame resistance as described in NOTE 4 of Test Method 27.1 of CAN2-4.2, ""Textile Test Methods"" are deemed to be in compliance with Sentence (1).",1.0
Cables on the ground in areas used by the public in a tent or air-supported structure shall be placed in trenches or protected by covers to prevent damage from traffic.,,"Flameproofing treatments shall be renewed as often as necessary to ensure that the material will pass the match flame test in NFPA 705, Recommended Practice for a Field Flame Test for Textiles and Films.","Flameproofing treatments shall be renewed as often as necessary to ensure that the material will pass the match flame test in NFPA 705, ""Recommended Practice for a Field Flame Test for Textiles and Films"".",1.0
"Flammable liquids and combustible liquids shall be classified, stored and handled in conformance with Part 4..","Flammable liquids and combustible liquids shall be classified, stored and handled in conformance with part 4.","Open-air burning shall not take place unless it has been approved, or the open-air burning consists of a small, confined fire that is used to cook food on a grill, barbecue or spit, commensurate with the type and quantity of food being cooked, and supervised at all times.","Open-air burning shall not take place unless (a) it has been approved, or (b) the open-air burning consists of a small, confined fire that is (i) used to cook food on a grill, barbecue or spit, (ii) commensurate with the type and quantity of food being cooked, and (iii) supervised at all times.",1.0
Flammable liquids and combustible liquids shall be stored in conformance with Part 4. and in areas inaccessible to children.,,Flammable liquids and combustible liquids shall be stored in conformance with Part 4 and in areas inaccessible to children.,Flammable liquids and combustible liquids shall be stored in conformance with Part 4 and in areas inaccessible to children.,1.0
Staff members of daycare centres in which more than 10 children are cared for shall conduct fire prevention inspections in conformance with the fire safety plan at intervals not greater than one month.,Staff members of daycare centres in which more than 10 children are cared for shall conduct fire prevention inspections in conformance with the fire safety plan at intervals not greater than one month.,"Where children with disabilities are cared for, sufficient staff shall be present at all times during the period the children are in the centre to escort them to safety in the event of a fire emergency.","Where children with disabilities are cared for, sufficient staff shall be present at all times during the period the children are in the centre to escort them to safety in the event of a fire emergency.",1.0
"When a covered mall having a width of not less than 9 m has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, merchandising or public activities are permitted within the required 9 m width provided alternative protection is installed in conformance with Article 1.2.1.1..","When a covered mall having a width of not less than 9 m has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, merchandising or public activities are permitted within the required 9 m width provided alternative protection is installed in conformance with Article 1.2.1.1..","When a covered mall having a width of 9 m or more has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, no merchandising or public activities shall be carried on within the 9 m width.","When a covered mall having a width of 9 m or more has been provided for the purpose of considering each portion of the building separated by the mall as a separate building, no merchandising or public activities shall be carried on within the 9 m width.",1.0
,,"Despite Sentence (1), merchandising or public activities or both may be carried on within the 9 m width where they are approved and they do not endanger life safety or alternative measures are taken to provide life safety.","Despite Sentence (1), merchandising or public activities or both may be carried on within the 9 m width where they are approved and they do not endanger life safety or alternative measures are taken to provide life safety.",0.0
"Except as provided in this Part, the storage and handling of liquefied petroleum gases shall conform to CSA B149.1-10 Natural Gas and Propane Installation Code and CSA B149.2-10 Propane Storage and Handling Code","Except as provided in this Part, the storage and handling of liquefied petroleum gases shall conform to CSA B149.1-10 Natural Gas and Propane Installation Code and CSA B149.2-10 Propane Storage and Handling Code","The operator of the outdoor public amusement area shall develop and implement written fire safety procedures that include a means of alerting the persons in the public amusement area of a fire emergency and notifying the fire department, evacuation of endangered persons, appointment and instruction of supervisory staff to carry out fire safety duties, and fire prevention and control of fire hazards.","The operator of the outdoor public amusement area shall develop and implement written fire safety procedures that include (a) a means of alerting the persons in the public amusement area of a fire emergency and notifying the fire department, (b) evacuation of endangered persons, (c) appointment and instruction of supervisory staff to carry out fire safety duties, and (d) fire prevention and control of fire hazards.",1.0
Reactive materials shall be stored based on their properties when classified as dangerous goods.,Reactive materials shall be stored based on their properties when classified as dangerous goods.,This Subsection does not apply if the stored tires or shredded tires in the storage yard are covered by a minimum depth of 150 mm of noncombustible material.,This Subsection does not apply if the stored tires or shredded tires in the storage yard are covered by a minimum depth of 150 mm of noncombustible material.,1.0
Fuel-fired industrial trucks shall conform to ULC ULC/ORD-C558-14 Guide for the Investigation of Internal Combustion Engine-Powered Industrial Trucks,Fuel-fired industrial trucks shall conform to ULC ULC/ORD-C558-14 Guide for the Investigation of Internal Combustion Engine-Powered Industrial Trucks,The telephone number of the fire department and location of the nearest telephone shall be posted conspicuously in attended locations.,The telephone number of the fire department and location of the nearest telephone shall be posted conspicuously in attended locations.,1.0
,,"Smoking shall not take place in storage yards, except as provided in Subsection 2.4.3.","Smoking shall not take place in storage yards, except as provided in Subsection 2.4.3.",0.0
