Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Article Title (FR),National Sentence Number (FR),National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Article Title (FR),P/T Sentence Number (FR),P/T Sentence Text,Text Difference Tracked,Difference Type,Variation,Variation Label,Exception,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,National Sentence Text (FR),P/T Sentence Text (FR),Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated,Code Type
2015.0,AB,NFC,Div B,1.3.1.2.(1),,,,"TC General OrderNo. O-32, C.R.C., c1148 Flammable Liquids Bulk Storage Regulations",afc2019,Div B,1.3.1.2.(1),,,,"TC General Order No. O-32, C.R.C., c1148 Flammable Liquids Bulk Storage Regulations",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,,,,,afc2019,Div B,1.3.1.2.(1),,,,Govt. of Alberta Uniform Building Standards Act,,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,,,,,afc2019,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S102-10 Surface Burning Characteristics of Building Materials and Assemblies,,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,,,,,afc2019,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S513-11 Threaded Couplings for 38 mm and 65 mm Fire Hose,,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,,,,,afc2019,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S524-14 Installation of Fire Alarm Systems,,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,,,,,afc2019,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S532-07 Regulation of the Servicing of Portable Fire Extinguishers,,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,,,,,afc2019,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S537-13 Verification of Fire Alarm Systems,,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S620-16 Hose Nozzle Valves for Flammable and Combustible Liquids,afc2019,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S620-07 Hose Nozzle Valves for Flammable and Combustible Liquids,,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,,,,,afc2019,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S670-14 Aboveground Nonmetallic Tanks for Fuel Oil and Other Combustible Liquids,,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,,,,,afc2019,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S676-15 Standard for Refurbishing of Storage Tanks for Flammable and Combustible Liquids,,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,,,,,afc2019,Div B,1.3.1.2.(1),,,,ULC CAN/ULC-S543-09 Internal Lug Quick-connect Couplings for Fire Hose,,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,,-,,,,AFC2019,Div B,1.2.1.1.(4),Non-defined Terms ,,,"For words not defined in this Code, the Govt. of Alberta R.S.A. 2000, ch. S-1 Safety Codes Act, the National Building Code 2019 Alberta Edition, or the National Plumbing Code, reference should be made to the Oxford University Press June 2004 Canadian Oxford Dictionary, 2nd Edition",,P/T Only,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,1.3.1.1.(1),Effective Date ,,,"Unless otherwise specified herein, the documents referenced in this Code shall include all amendments, revisions, reaffirmations, reapprovals, addenda and supplements effective to 30 June 2017.",AFC2019,Div B,1.3.1.1.(1),Effective Date ,,,"Unless otherwise specified herein, the documents referenced in this Code shall include all amendments, revisions, reaffirmations, reapprovals, addenda and supplements effective to 01 April 2019.",,Common Sentence,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,1.3.2.1.(1),Abbreviations of Proper Names ,,,"The abbreviations of proper names in this Code shall have the meanings assigned to them in this Article.ACGIHAmerican Conference of Governmental Industrial Hygienists (www.acgih.org)APIAmerican Petroleum Institute (www.api.org)ARPMAssociation for Rubber Products Manufacturers (www.arpminc.com)ASMEAmerican Society of Mechanical Engineers (www.asme.org)ASTMAmerican Society for Testing and Materials International (www.astm.org) CCBFCCanadian Commission on Building and Fire Codes (see NRC)CCMECanadian Council of Ministers of the Environment (www.ccme.ca)CFACanadian Fuels Association (canadianfuels.ca)CGACompressed Gas Association (www.cganet.com)CGSBCanadian General Standards Board (www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-eng.html)CNSCCanadian Nuclear Safety Commission (nuclearsafety.gc.ca/eng)CSACSA Group (www.csagroup.org)EPAEnvironmental Protection Agency (U.S.) (www.epa.gov)FM GlobalFM Global (www.fmglobal.com)HCHealth Canada (www.hc-sc.gc.ca)IMOInternational Maritime Organization (www.imo.org)NACENACE International (www.nace.org)NBCNational Building Code of Canada 2015NFCNational Fire Code of Canada 2015NFPANational Fire Protection Association (www.nfpa.org)NRCNational Research Council of Canada (Ottawa, Ontario K1A 0R6; www.nrc-cnrc.gc.ca)NRCanNatural Resources Canada (www.nrcan.gc.ca)NRC Const.NRC Construction (former name of the NRC Construction Research (www.nrc.gc.ca/construction)OCIMFOil Companies International Marine Forum (www.ocimf.com)SFPESociety of Fire Protection Engineers (www.sfpe.org)STISteel Tank Institute (www.steeltank.com)TCTransport Canada (www.tc.gc.ca)ULUnderwriters Laboratories Inc. (www.ul.com)ULCULC Standards (canada.ul.com/ulcstandards)UNUnited Nations (www.un.org)",AFC2019,Div B,1.3.2.1.(1),Abbreviations of Proper Names ,,,"The abbreviations of proper names in this Code shall have the meanings assigned to them in this Article.ACGIHAmerican Conference of Governmental Industrial Hygienists (www.acgih.org)AERAlberta Energy Regulator (www.aer.ca)AMAAlberta Municipal Affairs (www.municipalaffairs.alberta.ca)APIAmerican Petroleum Institute (www.api.org)ARPMAssociation for Rubber Products Manufacturers (www.arpminc.com)ASMEAmerican Society of Mechanical Engineers (www.asme.org)ASTMAmerican Society for Testing and Materials International (www.astm.org) CCBFCCanadian Commission on Building and Fire Codes (see NRC)CCMECanadian Council of Ministers of the Environment (www.ccme.ca)CFACanadian Fuels Association (canadianfuels.ca)CGACompressed Gas Association (www.cganet.com)CGSBCanadian General Standards Board(www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-eng.html)CNSCCanadian Nuclear Safety Commission (nuclearsafety.gc.ca/eng)CSACSA Group (www.csagroup.org)EPAEnvironmental Protection Agency (U.S.) (www.epa.gov)FM GlobalFM Global (www.fmglobal.com)HCHealth Canada (www.hc-sc.gc.ca)IMOInternational Maritime Organization (www.imo.org)NACENACE International (www.nace.org)NBCNational Building Code of Canada 2015NFCNational Fire Code of Canada 2015NFPANational Fire Protection Association (www.nfpa.org)NRCNational Research Council of Canada (Ottawa, Ontario K1A 0R6; www.nrc-cnrc.gc.ca)NRCanNatural Resources Canada (www.nrcan.gc.ca)NRC Const.NRC Construction (see (www.nrc.gc.ca/construction)OCIMFOil Companies International Marine Forum (www.ocimf.com)PTMAAPetroleum Tank Management Association of Alberta (www.ptmaa.ab.ca)SFPESociety of Fire Protection Engineers (www.sfpe.org)STISteel Tank Institute (www.steeltank.com)TCTransport Canada (www.tc.gc.ca)ULUnderwriters Laboratories Inc. (www.ul.com)ULCULC Standards (canada.ul.com/ulcstandards)UNUnited Nations (www.un.org)",,Common Sentence,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.2.1.(1),Classification ,,,"For the purpose of applying this Code, every building or part thereof shall be classified according to its major occupancy in conformance with the NBC. (See Note A-2.1.2.1.(1).)",AFC2019,Div B,2.1.2.1.(1),Classification ,,,"For the purpose of applying this Code, every building or part thereof shall be classified according to its major occupancy in conformance with the NBC(AE). (See Note A-2.1.2.1.(1).)",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.1.(1),"Fire Alarm, Standpipe and Sprinkler Systems ",,,"Except as otherwise provided in this Code, where fire alarm, standpipe and sprinkler systems are provided, they shall be designed and installed in conformance with the NBC. (See Note A-2.1.3.1.(1).)",AFC2019,Div B,2.1.3.1.(1),"Fire Alarm, Standpipe and Sprinkler Systems ",,,"Except as otherwise provided in this Code, where fire alarm, standpipe and sprinkler systems are provided, they shall be designed and installed in conformance with the NBC(AE). (See Note A-2.1.3.1.(1).)",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.2.(1),Voice Communication Systems ,,,A voice communication system or systems integrated with the general fire alarm system shall be provided in buildings as specified in Subsection 3.2.6. of Division B of the NBC.,AFC2019,Div B,2.1.3.2.(1),Voice Communication Systems ,,,A voice communication system or systems integrated with the general fire alarm system shall be provided in buildings as specified in Subsection 3.2.6. of Division B of the NBC(AE).,,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.3.(1),Smoke Alarms ,,,"Smoke alarms conforming to ULC CAN/ULC-S531-14 Smoke Alarms shall be installed in each dwelling unit and, except for care, treatment or detention occupancies required to have a fire alarm system, in each sleeping room not within a dwelling unit.",AFC2019,Div B,2.1.3.3.(1),Smoke Alarms ,,,"Smoke alarms conforming to ULC CAN/ULC-S531-14 Smoke Alarms shall be installed in each dwelling unit and, except for care, treatment or detention occupancies required to have a fire alarm system, in each sleeping room not within a dwelling unit.",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.3.(2),Smoke Alarms ,,,"Smoke alarms within dwelling units shall be installed between each sleeping area and the remainder of the dwelling unit, and where the sleeping areas are served by hallways, the smoke alarms shall be installed in the hallways.",AFC2019,Div B,2.1.3.3.(2),Smoke Alarms ,,,"Smoke alarms within dwelling units shall be installed between each sleeping area and the remainder of the dwelling unit, and where the sleeping areas are served by hallways, the smoke alarms shall be installed in the hallways.",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.3.(3),Smoke Alarms ,,,Smoke alarms shall be installed in conformance with ULC CAN/ULC-S553-14 Installation of Smoke Alarms,AFC2019,Div B,2.1.3.3.(3),Smoke Alarms ,,,Smoke alarms shall be installed in conformance with ULC CAN/ULC-S553-14 Installation of Smoke Alarms (See Note A-2.1.3.3.(3).),,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.3.(4),Smoke Alarms ,,,Smoke alarms are permitted to be battery operated.,AFC2019,Div B,2.1.3.3.(4),Smoke Alarms ,,,"Smoke alarms are permitted to be battery-operated in dwelling units constructed before July 5, 1977. (See Note A-2.1.3.3.(4).).",,Common Sentence,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.4.(1),Protection of Combustible Sprinkler Piping ,,,"Materials installed to protect combustible sprinkler piping, as is required by the NBC, shall be maintained in accordance with the provisions of the same edition of the NBC used for their installation. (See Note A-2.1.3.4.(1).)",AFC2019,Div B,2.1.3.4.(1),Protection of Combustible Sprinkler Piping ,,,"Materials installed to protect combustible sprinkler piping, as is required by the NBC(AE), shall be maintained in accordance with the provisions of the same edition of the NBC(AE) used for their installation. (See Note A-2.1.3.4.(1).)",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.4.(3),Protection of Combustible Sprinkler Piping ,,,"The design and installation of a special fire suppression system that is not water-based shall conform to one of the following standards: NFPA 11, Low-, Medium-, and High-Expansion Foam, NFPA 12, Carbon Dioxide Extinguishing Systems, NFPA 12A, Halon 1301 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 12B, Halon 1211 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 17, Dry Chemical Extinguishing Systems, or NFPA 17A, Wet Chemical Extinguishing Systems. The design and installation of a special fire suppression system that is not water-based shall conform to one of the following standards: NFPA 11, Low-, Medium-, and High-Expansion Foam, NFPA 12, Carbon Dioxide Extinguishing Systems, NFPA 12A, Halon 1301 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 12B, Halon 1211 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 17, Dry Chemical Extinguishing Systems, or NFPA 17A, Wet Chemical Extinguishing Systems. The design and installation of a special fire suppression system that is not water-based shall conform to one of the following standards: NFPA 11, Low-, Medium-, and High-Expansion Foam, NFPA 12, Carbon Dioxide Extinguishing Systems, NFPA 12A, Halon 1301 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 12B, Halon 1211 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 17, Dry Chemical Extinguishing Systems, or NFPA 17A, Wet Chemical Extinguishing Systems.",AFC2019,Div B,2.1.3.4.(3),Protection of Combustible Sprinkler Piping ,,,"The design and installation of a special fire suppression system that is not water-based shall conform to one of the following standards: NFPA 11, Low-, Medium-, and High-Expansion Foam, NFPA 12, Carbon Dioxide Extinguishing Systems, NFPA 12A, Halon 1301 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 12B, Halon 1211 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 17, Dry Chemical Extinguishing Systems, NFPA 17A, Wet Chemical Extinguishing Systems, or NFPA 2001, Standard on Clean Agent Fire Extinguishing Systems. The design and installation of a special fire suppression system that is not water-based shall conform to one of the following standards: NFPA 11, Low-, Medium-, and High-Expansion Foam, NFPA 12, Carbon Dioxide Extinguishing Systems, NFPA 12A, Halon 1301 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 12B, Halon 1211 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 17, Dry Chemical Extinguishing Systems, NFPA 17A, Wet Chemical Extinguishing Systems, or NFPA 2001, Standard on Clean Agent Fire Extinguishing Systems.",,Common Sentence,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.4.(4),Protection of Combustible Sprinkler Piping ,,,"The design and installation of a water-based special fire suppression system shall conform to one of the following standards: NFPA 15, Water Spray Fixed Systems for Fire Protection, or NFPA 16, Installation of Foam-Water Sprinkler and Foam-Water Spray Systems.",AFC2019,Div B,2.1.3.4.(4),Protection of Combustible Sprinkler Piping ,,,"The design and installation of a water-based special fire suppression system shall conform to one of the following standards: NFPA 15, Water Spray Fixed Systems for Fire Protection, NFPA 16, Installation of Foam-Water Sprinkler and Foam-Water Spray Systems, or NFPA 750, Standard on Water Mist Fire Protection Systems.",,Common Sentence,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.5.(3),Special Fire Suppression Systems ,,,"The design and installation of a special fire suppression system that is not water-based shall conform to one of the following standards: NFPA 11, Low-, Medium-, andHigh-Expansion Foam, NFPA 12, Carbon Dioxide Extinguishing Systems, NFPA 12A, Halon 1301 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 12B, Halon 1211 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 17, Dry Chemical Extinguishing Systems, or NFPA 17A, Wet Chemical Extinguishing Systems.",AFC2019,Div B,2.1.3.5.(3),Special Fire Suppression Systems ,,,"The design and installation of a special fire suppression system that is not water-based shall conform to one of the following standards: NFPA 11, Low-, Medium-, andHigh-Expansion Foam, NFPA 12, Carbon Dioxide Extinguishing Systems, NFPA 12A, Halon 1301 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 12B, Halon 1211 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 17, Dry Chemical Extinguishing Systems, NFPA 17A, Wet Chemical Extinguishing Systems, or NFPA 2001, Standard on Clean Agent Fire Extinguishing Systems. water-based shall conform to one of the following standards: NFPA 11, Low-, Medium-, andHigh-Expansion Foam, NFPA 12, Carbon Dioxide Extinguishing Systems, NFPA 12A, Halon 1301 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 12B, Halon 1211 Fire Extinguishing Systems (see Note A-2.1.3.5.(3)(c) and (d)), NFPA 17, Dry Chemical Extinguishing Systems, or NFPA 17A, Wet Chemical Extinguishing Systems.",,Common Sentence,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.5.(4),Special Fire Suppression Systems ,,,"The design and installation of a water-based special fire suppression system shall conform to one of the following standards: NFPA 15, Water Spray Fixed Systems for Fire Protection, or NFPA 16, Installation of Foam-Water Sprinkler and Foam-Water Spray Systems.",AFC2019,Div B,2.1.3.5.(4),Special Fire Suppression Systems ,,,"The design and installation of a water-based special fire suppression system shall conform to one of the following standards: NFPA 15, Water Spray Fixed Systems for Fire Protection, NFPA 16, Installation of Foam-Water Sprinkler and Foam-Water Spray Systems, or NFPA 750, Standard on Water Mist Fire Protection Systems.",,Common Sentence,Yes,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.3.7.(1),Integrated Life Safety and Fire ,,,"Where life safety and fire protection systems are installed, they shall be tested in accordance with the NBC.",AFC2019,Div B,2.1.3.7.(1),Integrated Life Safety and Fire ,,,"Where life safety and fire protection systems are installed, they shall be tested in accordance with the NBC(AE).",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.5.1.(1),Selection and Installation ,,,Portable extinguishers shall be installed in all buildings except dwelling units.,AFC2019,Div B,2.1.5.1.(1),Selection and Installation ,,,Portable extinguishers shall be installed in all buildings except dwelling units. (See Note A-2.1.5.1.(1).),,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.1.5.1.(2),Selection and Installation ,,,"Except as otherwise required by this Code, portable extinguishers shall be selected and installed in accordance with NFPA 10, Portable Fire Extinguishers.",AFC2019,Div B,2.1.5.1.(2),Selection and Installation ,,,"Except as otherwise required by this Code, portable extinguishers shall be selected and installed in accordance with NFPA 10-2013 Portable Fire Extinguishers (See Note A-2.1.5.1.(2).)",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.2.1.1.(1),Fire Separations ,,,"Where a building contains more than one major occupancy, such occupancies shall be separated fromeach other in conformance with the NBC.",AFC2019,Div B,2.2.1.1.(1),Fire Separations ,,,"Where a building contains more than one major occupancy, such occupancies shall be separated from each other in conformance with the NBC(AE).",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.2.1.1.(2),Fire Separations ,,,"Where rooms or spaces within a building contain a high-hazard industrial occupancy, such occupancy shall be separated from the remainder of the building by fire separations in conformance with this Code and the NBC.",AFC2019,Div B,2.2.1.1.(2),Fire Separations ,,,"Where rooms or spaces within a building contain a high-hazard industrial occupancy, such occupancy shall be separated from the remainder of the building by fire separations in conformance with this Code and the NBC(AE).",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.2.1.1.(3),Fire Separations ,,,"Rooms, corridors, shafts and other spaces shall be separated where practicable by fire separations conforming to the NBC.",AFC2019,Div B,2.2.1.1.(3),Fire Separations ,,,"Rooms, corridors, shafts and other spaces shall be separated where practicable by fire separations conforming to the NBC(AE).",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.2.2.1.(1),Openings in Fire Separations ,,,Openings in fire separations shall be protected with closures in conformance with the NBC.,AFC2019,Div B,2.2.2.1.(1),Openings in Fire Separations ,,,Openings in fire separations shall be protected with closures in conformance with the NBC(AE).,,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.2.2.1.(2),Openings in Fire Separations ,,,"Where closures in fire separations are replaced, the replacements shall be in conformance with the NBC.",AFC2019,Div B,2.2.2.1.(2),Openings in Fire Separations ,,,"Where closures in fire separations are replaced, the replacements shall be in conformance with the NBC(AE).",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,AB,NFC,Div B,2.2.2.4.(2),Inspection and Maintenance ,,,"Except where they are equipped with hold-open devices conforming to the NBC, doors in fire separations that are required to be equipped with self-closing devices shall be inspected at intervals not greater than 24 h to ensure that they remain in the closed position when not in use.",AFC2019,Div B,2.2.2.4.(2),Inspection and Maintenance ,,,"Except where they are equipped with hold-open devices conforming to the NBC(AE), doors in fire separations that are required to be equipped with self-closing devices shall be inspected at intervals not greater than 24 h to ensure that they remain in the closed position when not in use.",,Common Sentence,No,,,,,,,,,,,,,,,Fire
