Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Article Title (FR),National Sentence Number (FR),National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Article Title (FR),P/T Sentence Number (FR),P/T Sentence Text,Text Difference Tracked,Difference Type,Variation,Variation Label,Exception,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,National Sentence Text (FR),P/T Sentence Text (FR),Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated,Code Type
2015.0,AB,NBC,Div B,,Water Supply ,,,"The private water supply referred to in Clause 3.2.5.7.(1) shall be capable of being delivered at a rate of not less than 2 700 L/min for a building required to have a quantity less than 75 000 L, and 3 800 L/min for a building required to have a quantity of 75 000 L or greater, and provided with a dry hydrant conforming to Chapter 8 of NFPA 1142-2017 Water Supplies for Suburban and Rural Fire Fighting or pressurized hydrant conforming to the requirements of NFPA 24-2013 Installation of Private Fire Service Mains and Their Appurtenances",NBC AB2019,Div B,3.2.5.7.(2),Water Supply ,,,"The private water supply referred to in Clause 3.2.5.7.(1) shall be capable of being delivered at a rate of not less than 2 700 L/min for a building required to have a quantity less than 75 000 L, and 3 800 L/min for a building required to have a quantity of 75 000 L or greater, and provided with a dry hydrant conforming to Chapter 8 of NFPA 1142-2017 Water Supplies for Suburban and Rural Fire Fighting or pressurized hydrant conforming to the requirements of NFPA 24-2013 Installation of Private Fire Service Mains and Their Appurtenances",,P/T Only,Yes,,No,,3.0,3.2.5.7,3.2,3.2.5,3.2.5.7.(2),,,,,,,Building
2015.0,AB,NBC,Div B,3.2.5.16.(1),Portable Fire Extinguishers ,,,Portable fire extinguishers shall be provided and installed in conformance with the NFC(AE).,NBC AB2019,Div B,3.2.5.16.(1),Portable Fire Extinguishers ,,,Portable fire extinguishers shall be provided and installed in conformance with the NFC(AE).,,Common Sentence,No,,No,,3.0,3.2.5.16,3.2,3.2.5,3.2.5.16.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.2.5.18.(1),Fire Pumps ,,,"If a fire pump is installed, it shall be installed in accordance with the requirements of NFPA 20-2016 Installation of Stationary Pumps for Fire Protection tested to ensure satisfactory operation in conformance with NFPA 20-2016 Installation of Stationary Pumps for Fire Protection and provided with emergency power meeting the requirements of Article 3.2.7.9. (See Note A-3.2.5.18.(1).)",NBC AB2019,Div B,3.2.5.18.(1),Fire Pumps ,,,"If a fire pump is installed, it shall be installed in accordance with the requirements of NFPA 20-2016 Installation of Stationary Pumps for Fire Protection tested to ensure satisfactory operation in conformance with NFPA 20-2016 Installation of Stationary Pumps for Fire Protection and provided with emergency power meeting the requirements of Article 3.2.7.9. (See Note A-3.2.5.18.(1).)",,Common Sentence,Yes,,No,,3.0,3.2.5.18,3.2,3.2.5,3.2.5.18.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.2.6.5.(1),Elevator for Use by Firefighters ,,,At least one elevator shall be provided with features described in Sentences 3.2.6.5. to 3.2.6.5.(8).,NBC AB2019,Div B,3.2.6.5.(3),Elevator for Use by Firefighters ,,,At least one elevator shall be provided with features described in Sentences 3.2.6.5. to 3.2.6.5.(8).,,Common Sentence,No,,Yes,Referece to Sentences (4) to (8) changed to Sentences 3.2.6.5.(4) to 3.2.6.5.(8).,3.0,3.2.6.5,3.2,3.2.6,3.2.6.5.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.2.7.9.(1),Emergency Power for Building Services ,,,"An emergency power supply capable of operating under a full load for not less than 2 h shall be provided by an emergency generator for every elevator in a building required to conform to Subsection 3.2.6., assuming that only one elevator will operate at one time, water supply for firefighting in conformance with Article 3.2.5.7., if the supply is dependent on electrical power supplied to the building, fans and other electrical equipment that are installed to maintain the air quality specified in Articles 3.2.6.2. , 3.3.3.6. and 3.3.3.7. , fans required for venting by Article 3.2.6.6., and fans required by Clause 3.2.8.4.(1) and Article 3.2.8.7. in buildings within the scope of Subsection 3.2.6. (See Note A-3.2.7.9.(1).)",NBC AB2019,Div B,3.2.7.9.(1),Emergency Power for Building Services ,,,"An emergency power supply capable of operating under a full load for not less than 2 h shall be provided by an emergency generator for every elevator in a building required to conform to Subsection 3.2.6., assuming that only one elevator will operate at one time, water supply for firefighting in conformance with Article 3.2.5.7., if the supply is dependent on electrical power supplied to the building, fans and other electrical equipment that are installed to maintain the air quality specified in Articles 3.2.6.2. , 3.3.3.6. and 3.3.3.7. , fans required for venting by Article 3.2.6.6., and fans required by Clause 3.2.8.4.(1) and Article 3.2.8.7. in buildings within the scope of Subsection 3.2.6. (See Note A-3.2.7.9.(1).)",,Common Sentence,Yes,,No,,3.0,3.2.7.9,3.2,3.2.7,3.2.7.9.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.2.7.9.(2),,,,Fuel supply storage for a generator prime mover shall be provided on site and shall be independent of fuel supplies for other building services.,NBC AB2019,Div B,3.2.7.9.(2),Emergency Power for Building Services ,,,Fuel supply storage for a generator prime mover shall be provided on site and shall be independent of fuel supplies for other building services.,,P/T Only,Yes,,No,,3.0,3.2.7.9,3.2,3.2.7,3.2.7.9.(2),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.1.2.(1),"Hazardous Substances, Equipment and Processes ",,,"Except as provided in Subsections 3.3.5. and 3.3.6., the storage, handling and use of hazardous substances shall be in conformance with the NFC(AE). (See Note A-3.3.1.2.(1).)",NBC AB2019,Div B,3.3.1.2.(1),"Hazardous Substances, Equipment and Processes ",,,"Except as provided in Subsections 3.3.5. and 3.3.6., the storage, handling and use of hazardous substances shall be in conformance with the NFC(AE). (See Note A-3.3.1.2.(1).)",,Common Sentence,No,,No,,3.0,3.3.1.2,3.3,3.3.1,3.3.1.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.5.2.(1),Fire Extinguishing Systems ,,,"In addition to other requirements in this Code for the installation of automatic fire extinguishing systems, an appropriate fire extinguishing system shall be installed in every industrial occupancy floor area to provide protection if required by the NFC(AE).",NBC AB2019,Div B,3.3.5.2.(1),Fire Extinguishing Systems ,,,"In addition to other requirements in this Code for the installation of automatic fire extinguishing systems, an appropriate fire extinguishing system shall be installed in every industrial occupancy floor area to provide protection if required by the NFC(AE).",,Common Sentence,No,,No,,3.0,3.3.5.2,3.3,3.3.5,3.3.5.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.6.2.(4),Storage of Dangerous Goods ,,,"Where wiring or electrical equipment is located in areas in which flammable gases or vapours, combustible dusts or combustible fibres are present in quantities sufficient to create a hazard, such wiring and electrical equipment shall conform to the Electrical Code Regulation made pursuant to the Safety Codes Act. (See Note A-3.3.6.2.(4).)",NBC AB2019,Div B,3.3.6.2.(4),Storage of Dangerous Goods ,,,"Where wiring or electrical equipment is located in areas in which flammable gases or vapours, combustible dusts or combustible fibres are present in quantities sufficient to create a hazard, such wiring and electrical equipment shall conform to the Electrical Code Regulation made pursuant to the Safety Codes Act. (See Note A-3.3.6.2.(4).)",,Common Sentence,Yes,,No,,3.0,3.3.6.2,3.3,3.3.6,3.3.6.2.(4),,,,,,,Building
2015.0,AB,NBC,Div B,3.4.3.2.(8),Exit Width ,,,"Except as required by Article 3.8.3.6., the minimum widths of exits shall conform to Tables 3.4.3.2.-A and 3.4.3.2.-B.",NBC AB2019,Div B,3.4.3.2.(8),Exit Width ,,,"Except as required by Article 3.8.3.6., the minimum widths of exits shall conform to Tables 3.4.3.2.-A and 3.4.3.2.-B.",,Common Sentence,Yes,Barrier Free,No,,3.0,3.4.3.2,3.4,3.4.3,3.4.3.2.(8),,,,,,,Building
2015.0,AB,NBC,Div B,3.5.2.1.(1),"Elevators, Escalators and Dumbwaiters ",,,"The design, construction, installation and alteration of every elevator, escalator, passenger-elevating device, freight platform lift and dumbwaiter shall conform to the Elevating Devices Codes Regulation made pursuant to the Safety Codes Act. (See Note A-3.5.2.1.(1).)",NBC AB2019,Div B,3.5.2.1.(1),"Elevators, Escalators and Dumbwaiters ",,,"The design, construction, installation and alteration of every elevator, escalator, passenger-elevating device, freight platform lift and dumbwaiter shall conform to the Elevating Devices Codes Regulation made pursuant to the Safety Codes Act. (See Note A-3.5.2.1.(1).)",,Common Sentence,Yes,,Yes,,3.0,3.5.2.1,3.5,3.5.2,3.5.2.1.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.5.2.1.(2),"Elevators, Escalators and Dumbwaiters ",,,"Before being placed in service, every elevator, escalator, passenger-elevating device, freight platform lift or dumbwaiter installation, including safety and control devices, shall be inspected and tested in accordance with the Elevating Devices Codes Regulation made pursuant to the Safety Codes Act.",NBC AB2019,Div B,3.5.2.1.(2),"Elevators, Escalators and Dumbwaiters ",,,"Before being placed in service, every elevator, escalator, passenger-elevating device, freight platform lift or dumbwaiter installation, including safety and control devices, shall be inspected and tested in accordance with the Elevating Devices Codes Regulation made pursuant to the Safety Codes Act.",,Common Sentence,Yes,,No,,3.0,3.5.2.1,3.5,3.5.2,3.5.2.1.(2),,,,,,,Building
2015.0,AB,NBC,Div B,3.6.1.2.(1),Electrical Wiring and Equipment ,,,The installation of electrical wiring and electrical equipment shall conform to the requirements of the Electrical Code Regulation made pursuant to the Safety Codes Act.,NBC AB2019,Div B,3.6.1.2.(1),Electrical Wiring and Equipment ,,,The installation of electrical wiring and electrical equipment shall conform to the requirements of the Electrical Code Regulation made pursuant to the Safety Codes Act.,,Common Sentence,No,,No,,3.0,3.6.1.2,3.6,3.6.1,3.6.1.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.6.1.3.(1),Lightning Protection Systems ,,,"A lightning protection system, when provided, shall conform to the requirements of CSA CAN/CSA-B72-M87 Installation Code for Lightning Protection Systems",NBC AB2019,Div B,3.6.1.3.(1),Lightning Protection Systems ,,,"A lightning protection system, when provided, shall conform to the requirements of CSA CAN/CSA-B72-M87 Installation Code for Lightning Protection Systems",,Common Sentence,No,,Yes,,3.0,3.6.1.3,3.6,3.6.1,3.6.1.3.(1),,,,,,,Building
