National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
"A self-closing device need not be provided on a door that is located between a classroom and a corridor providing access to exit from the classroom in a building that is not more than 3 storeys in building height, a public corridor and an adjacent room of business and personal services occupancy in a building that is not more than 3 storeys in building height provided the door is not located in a dead-end portion of the corridor, a patients’ sleeping room and a corridor serving the patients’ sleeping room, provided the room and corridor are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5., or a patients’ sleeping room and an adjacent room that serves the patients’ sleeping room, provided these rooms are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5.","A self-closing device need not be provided on a door that is located between (a) a classroom and a corridor providing access to exit from the classroom in a building that is not more than 3 storeys in building height, (b) a public corridor and an adjacent room of business and personal services occupancy in a building that is not more than 3 storeys in building height provided the door is not located in a dead-end portion of the corridor, (c) a patients sleeping room and a corridor serving the patients sleeping room, provided the room and corridor are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5., or (d) a patients sleeping room and an adjacent room that serves the patients sleeping room, provided these rooms are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5.",,,0.0
"A self-closing device need not be provided on a door that is located between a classroom and a corridor providing access to exit from the classroom in a building that is not more than 3 storeys in building height, a public corridor and an adjacent room of business and personal services occupancy in a building that is not more than 3 storeys in building height provided the door is not located in a dead-end portion of the corridor, a patients’ sleeping room and a corridor serving the patients’ sleeping room, provided the room and corridor are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5., or a patients’ sleeping room and an adjacent room that serves the patients’ sleeping room, provided these rooms are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5.","A self-closing device need not be provided on a door that is located between (a) a classroom and a corridor providing access to exit from the classroom in a building that is not more than 3 storeys in building height, (b) a public corridor and an adjacent room of business and personal services occupancy in a building that is not more than 3 storeys in building height provided the door is not located in a dead-end portion of the corridor, (c) a patients sleeping room and a corridor serving the patients sleeping room, provided the room and corridor are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5., or (d) a patients sleeping room and an adjacent room that serves the patients sleeping room, provided these rooms are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5.",,,0.0
,,"In a building that is not more than 3 storeys in building height, a self-closing device is not required on a door between a public corridor and an adjacent room or suite of business and personal services occupancy if the door is not located in, a dead-end portion of the corridor, or a corridor that serves a hotel.","In a building that is not more than 3 storeys in building height, a self-closing device is not required on a door between a public corridor and an adjacent room or suite of business and personal services occupancy if the door is not located in, (a) a dead-end portion of the corridor, or (b) a corridor that serves a hotel.",0.0
"A self-closing device need not be provided on a door that is located between a classroom and a corridor providing access to exit from the classroom in a building that is not more than 3 storeys in building height, a public corridor and an adjacent room of business and personal services occupancy in a building that is not more than 3 storeys in building height provided the door is not located in a dead-end portion of the corridor, a patients’ sleeping room and a corridor serving the patients’ sleeping room, provided the room and corridor are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5., or a patients’ sleeping room and an adjacent room that serves the patients’ sleeping room, provided these rooms are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5.","A self-closing device need not be provided on a door that is located between (a) a classroom and a corridor providing access to exit from the classroom in a building that is not more than 3 storeys in building height, (b) a public corridor and an adjacent room of business and personal services occupancy in a building that is not more than 3 storeys in building height provided the door is not located in a dead-end portion of the corridor, (c) a patients sleeping room and a corridor serving the patients sleeping room, provided the room and corridor are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5., or (d) a patients sleeping room and an adjacent room that serves the patients sleeping room, provided these rooms are within a fire compartment in a hospital or nursing home with treatment that complies with the requirements of Article 3.3.3.5.",,,0.0
,,"Within a fire compartment in a hospital or long-term care home that complies with the requirements of Article 3.3.3.5., a self-closing device is not required on a door that is located between, a patient’s or resident’s sleeping room and a corridor serving the patient’s or resident’s sleeping room, or a patient’s or resident’s sleeping room and an adjacent room that serves the patient’s or resident’s sleeping room.","Within a fire compartment in a hospital or long-term care home that complies with the requirements of Article 3.3.3.5., a self-closing device is not required on a door that is located between, (a) a patient s or resident s sleeping room and a corridor serving the patient s or resident s sleeping room, or (b) a patient s or resident s sleeping room and an adjacent room that serves the patient s or resident s sleeping room.",0.0
"Except as provided in Sentences 3.1.9.1.(2)and 3.1.9.1.(3), noncombustible outlet boxes that penetrate a vertical fire separation or a membrane forming part of an assembly required to have a fire-resistance rating need not conform to Sentence 3.1.9.4.(1), provided they do not exceed 0.016 m2 in area, and an aggregate area of 0.065 m2 in any 9.3 m2 of surface area, and the annular space between the membrane and the noncombustible electrical outlet boxes does not exceed 3 mm.","Except as provided in Sentences 3.1.9.1.(2) and 3.1.9.1.(3), noncombustible outlet boxes that penetrate a vertical fire separation or a membrane forming part of an assembly required to have a fire-resistance rating need not conform to Sentence 3.1.9.4.(1), provided they do not exceed 0.016 m2 in area, and an aggregate area of 0.065 m2 in any 9.3 m2 of surface area, and the annular space between the membrane and the noncombustible electrical outlet boxes does not exceed 3 mm.","Except as provided in Sentences 3.1.9.1.(2) and (3), noncombustible outlet boxes that penetrate a vertical fire separation or a membrane forming part of an assembly required to have a fire-resistance rating need not conform to Sentence (1), provided, they do not exceed, 160 cm² in area, and an aggregate area of 650 cm² in any 9.3 m² of surface area, and the annular space between the membrane and noncombustible electrical outlet boxes does not exceed 3 mm.","Except as provided in Sentences 3.1.9.1.(2) and (3), noncombustible outlet boxes that penetrate a vertical fire separation or a membrane forming part of an assembly required to have a fire-resistance rating need not conform to Sentence (1), provided, they do not exceed, 160 cmÃÂ² in area, and an aggregate area of 650 cmÃÂ² in any 9.3 mÃÂ² of surface area, and the annular space between the membrane and noncombustible electrical outlet boxes does not exceed 3 mm.",0.8226063251495361
,,"Noncombustible electrical outlet boxes that penetrate a fire separation or a membrane forming part of an assembly required to have a fire-resistance rating need not meet the requirements of Article 3.1.9.1. provided, they do not exceed, 100 cm2 each in area, and an aggregate area of 650 cm2 in any 9.3 m2 of surface area, and the annular space between the membrane and the box does not exceed 3 mm.","Noncombustible electrical outlet boxes that penetrate a fire separation or a membrane forming part of an assembly required to have a fire-resistance rating need not meet the requirements of Article 3.1.9.1. provided, they do not exceed, 100 cm2 each in area, and an aggregate area of 650 cm2 in any 9.3 m2 of surface area, and the annular space between the membrane and the box does not exceed 3 mm.",0.0
,,Combustible piping that is part of a system described in Sentence (1) shall not be located in a vertical service space.,Combustible piping that is part of a system described in Sentence (1) shall not be located in a vertical service space.,0.0
"Combustible drain, waste and vent piping is permitted on one side of a vertical fire separation provided it is not located in a vertical service space.","Combustible drain, waste and vent piping is permitted on one side of a vertical fire separation provided it is not located in a vertical service space.",,,0.0
Openings through materials referred to in Sentences 3.1.11.7.(1)to 3.1.11.7.(4) shall be protected to maintain the integrity of the construction.,Openings through materials referred to in Sentences 3.1.11.7.(1) to 3.1.11.7.(4) shall be protected to maintain the integrity of the construction.,,,0.0
,,Openings through fire blocks shall be protected to maintain the integrity of the construction.,Openings through fire blocks shall be protected to maintain the integrity of the construction.,0.0
"The building referred to in Sentence 3.2.2.32.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, roof assemblies shall have, if of combustible construction, a fire-resistance rating not less than 45 min, except that the fire-resistance rating is permitted to be waived provided the roof assembly is constructed as a fire-retardant-treated wood roof system conforming to Article 3.1.14.1., and the building area is not more than 1 200 m2 if facing one street, 1 500 m2 if facing 2 streets, or 1 800 m2 if facing 3 streets, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence 3.2.2.32.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, roof assemblies shall have, if of combustible construction, a fire-resistance rating not less than 45 min, except that the fire-resistance rating is permitted to be waived provided the roof assembly is constructed as a fire-retardant-treated wood roof system conforming to Article 3.1.14.1., and the building area is not more than 1 200 m2 if facing one street, 1 500 m2 if facing 2 streets , or 1 800 m2 if facing 3 streets , and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, roof assemblies shall have, if of combustible construction, a fire-resistance rating not less than 45 min, except that the fire-resistance rating is permitted to be waived provided the roof assembly is constructed as a fire-retardant treated wood roof system conforming to Article 3.1.14.1., and the building area is not more than, 1 200 m2 if facing one street, 1 500 m2 if facing two streets, or 1 800 m2 if facing three streets, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, roof assemblies shall have, if of combustible construction, a fire-resistance rating not less than 45 min, except that the fire-resistance rating is permitted to be waived provided the roof assembly is constructed as a fire-retardant treated wood roof system conforming to Article 3.1.14.1., and the building area is not more than, 1 200 m2 if facing one street, 1 500 m2 if facing two streets, or 1 800 m2 if facing three streets, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",0.8859726786613464
"The building referred to in Sentence 3.2.2.25.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, roof assemblies shall have, if of combustible construction, a fire-resistance rating not less than 45 min, except that in a building not more than 1 storey in building height, the fire-resistance rating is permitted to be waived provided the roof assembly is constructed as a fire-retardant-treated wood roof system conforming to Article 3.1.14.1., and the building area is not more than 800 m2 if facing one street, 1 000 m2 if facing 2 streets, or 1 200 m2 if facing 3 streets, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",,"The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less 45 min, roof assemblies shall have, if of combustible construction, a fire-resistance rating not less than 45 min, except that in a building not more than 1 storey in building height, the fire-resistance rating is permitted to be waived provided the roof assembly is constructed as a fire-retardant treated wood roof system conforming to Article 3.1.14.1., and the building area is not more than, 800 m2 if facing one street, 1 000 m2 if facing two streets, or 1 200 m2 if facing three streets, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less 45 min, roof assemblies shall have, if of combustible construction, a fire-resistance rating not less than 45 min, except that in a building not more than 1 storey in building height, the fire-resistance rating is permitted to be waived provided the roof assembly is constructed as a fire-retardant treated wood roof system conforming to Article 3.1.14.1., and the building area is not more than, 800 m2 if facing one street, 1 000 m2 if facing two streets, or 1 200 m2 if facing three streets, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",0.8708693981170654
"A building classified as Group A, Division 3 is permitted to be of combustible construction or noncombustible construction used singly or in combination provided except as permitted by Sentences 3.2.2.7.(1)and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 1 storey in building height, and it has a building area not more than 7 200 m2.","A building classified as Group A, Division 3 is permitted to be of combustible construction or noncombustible construction used singly or in combination provided except as permitted by Sentences 3.2.2.7.(1) and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 1 storey in building height, and it has a building area not more than 7 200 m2 .","A building classified as Group F, Division 3 is permitted to be of heavy timber construction or noncombustible construction used singly or in combination provided, except as permitted by Sentence 3.2.2.7.(1), the building is sprinklered, it is not more than 1 storey in building height, and it has a building area not more than 16 800 m2.","A building classified as Group F, Division 3 is permitted to be of heavy timber construction or noncombustible construction used singly or in combination provided, (a) except as permitted by Sentence 3.2.2.7.(1), the building is sprinklered, (b) it is not more than 1 storey in building height, and (c) it has a building area not more than 16 800 m2.",0.8028369545936584
"A building classified as Group B, Division 3 is permitted to be of combustible construction or noncombustible construction, used singly or in combination, provided except as permitted by Sentences 3.2.2.7.(1)and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 1 storey in building height, and it has a building area not more than 600 m2.",,"A building classified as Group A, Division 3 is permitted to be of combustible construction or noncombustible construction used singly or in combination, provided, except as permitted by Sentence 3.2.2.7.(1), the building is sprinklered, it is not more than 1 storey in building height, and it has a building area not more than 7 200 m2.","A building classified as Group A, Division 3 is permitted to be of combustible construction or noncombustible construction used singly or in combination, provided, except as permitted by Sentence 3.2.2.7.(1), the building is sprinklered, it is not more than 1 storey in building height, and it has a building area not more than 7 200 m2.",0.8593310713768005
"The building referred to in Sentence 3.2.2.85.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",,"(2) The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","(2) The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",0.8659927248954773
"The building referred to in Sentence 3.2.2.62.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence 3.2.2.62.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",,,0.0
"The building referred to in Sentence 3.2.2.63.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence 3.2.2.63.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 2 h, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 1 h, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",,0.8441839218139648
"The building referred to in Sentence 3.2.2.68.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",,"The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",0.8613643050193787
"The building referred to in Sentence 3.2.2.63.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence 3.2.2.63.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 2 h, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 1 h, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",,0.8441839218139648
"The building referred to in Sentence 3.2.2.68.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",,"The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",0.8613643050193787
"The building referred to in Sentence 3.2.2.79.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",,"The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",0.8629715442657471
"The building referred to in Sentence 3.2.2.62.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence 3.2.2.62.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",,,0.0
"The building referred to in Sentence 3.2.2.85.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",,"(2) The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","(2) The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",0.8659927248954773
"The building referred to in Sentence 3.2.2.62.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.","The building referred to in Sentence 3.2.2.62.(1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",,,0.0
